onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	trigger_times	worker_id	junk	feedback
262.147	1.137	-0.18723243243243223	0.14341123591123536	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	12.0	1.0	2.0	1.5459192053937834	1.0	poldrack-single-stim	321169,321848,322529	s553	False	False
266.585	1.137	-0.026232432432432232	-0.8565887640887646	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	0.004914307169560317	1.0	poldrack-single-stim	325928,326609,327289	s553	False	False
271.528	1.137	-0.4572324324324322	-1.6065887640887646	draw_card	columbia_card_task_fmri	14.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.7911460925084874	1.0	poldrack-single-stim	330689,331369	s553	False	False
275.766	1.137	-1.8652324324324323	-1.6690887640887646	draw_card	columbia_card_task_fmri	11.0	0.6875	89.0	-30.0	0.3125	16.0	1.0	5.0	-12.990857314760015	1.0	poldrack-single-stim	334769	s553	False	False
278.462	1.137	-0.14923243243243223	3.1434112359112354	draw_card	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-75.0	0.13333333333333333	15.0	1.0	2.0	-1.4009538443250378	1.0	poldrack-single-stim	337490,338169,338849	s553	False	False
282.874	1.137	0.8417675675675678	4.876744569244568	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-75.0	0.13333333333333333	15.0	1.0	2.0	-0.7210918827533881		poldrack-single-stim	341570,342249,342929,343610,344289	s553	False	True
285.953	1.137	-0.7702324324324322	4.0005540930540935	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-75.0	0.14285714285714285	15.0	2.0	2.0	0.1982061400181898		poldrack-single-stim	344969,345649	s553	False	True
287.42	1.137	0.8027675675675677	2.989565082065082	draw_card	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-75.0	0.15384615384615385	15.0	3.0	2.0	1.1986142817988998		poldrack-single-stim	346329,347010,347689,348369,349049	s553	False	True
290.46	1.137	-0.8212324324324323	1.8100779025779032	end_round	columbia_card_task_fmri	17.0	0.8333333333333334	71.0	-75.0	0.16666666666666666	15.0	4.0	2.0	2.291268532950664	3.0	poldrack-single-stim	349730,350408	s553	False	True
294.468	1.137	2.475767567567568	0.4559112359112354	draw_card	columbia_card_task_fmri	2.0	0.9375	89.0	-25.0	0.0625	16.0	1.0	1.0	-25.45817441154644	1.0	poldrack-single-stim	353809,354489,355169,355849,356529,357209	s553	False	False
301.915	1.137	0.5297675675675678	2.6434112359112354	end_round	columbia_card_task_fmri	9.0	0.9375	71.0	-95.0	0.0625	16.0	1.0	1.0	-6.820606813973737	0.0	poldrack-single-stim	360609,361289,361969,362649,363329	s553	False	True
307.211	1.137	1.9077675675675678	4.205911235911235	draw_card	columbia_card_task_fmri	11.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-5.126202359809884		poldrack-single-stim	366049,366729,367409,368089,368769,369449	s553	False	True
311.357	1.137	-0.9092324324324322	3.7434112359112364	draw_card	columbia_card_task_fmri	11.0	0.9333333333333332	89.0	-100.0	0.06666666666666668	16.0	2.0	1.0	-4.306770988649273		poldrack-single-stim	370129,370809	s553	False	True
312.684	1.137	-1.0442324324324321	3.2148398073398083	draw_card	columbia_card_task_fmri	11.0	0.9285714285714286	89.0	-100.0	0.07142857142857142	16.0	3.0	1.0	-3.408176498293127		poldrack-single-stim	371489,372170	s553	False	True
313.878	1.137	-1.0362324324324321	2.604949697449698	end_round	columbia_card_task_fmri	11.0	0.9230769230769232	71.0	-100.0	0.07692307692307693	16.0	4.0	1.0	-2.4169609739469418	3.0	poldrack-single-stim	372849,373530	s553	False	True
318.22	1.137	0.5597675675675677	4.768411235911235	draw_card	columbia_card_task_fmri	16.0	0.875	89.0	-75.0	0.125	16.0	1.0	2.0	-1.899644192889415		poldrack-single-stim	376930,377610,378288,378968,379648	s553	False	True
321.017	1.137	-1.5372324324324322	4.010077902577902	draw_card	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-75.0	0.13333333333333333	16.0	2.0	2.0	-1.0610229036864105		poldrack-single-stim	380329	s553	False	True
321.716	1.137	-1.5152324324324322	3.143411235911237	draw_card	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-75.0	0.14285714285714285	16.0	3.0	2.0	-0.15171745596514796	3.0	poldrack-single-stim	381009	s553	False	False
324.827	1.137	0.04776756756756777	5.018411235911235	draw_card	columbia_card_task_fmri	17.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	0.08464815510476953		poldrack-single-stim	383729,384409,385089,385769	s553	False	True
327.112	1.137	-1.6622324324324322	4.210077902577903	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-80.0	0.13333333333333333	16.0	2.0	2.0	0.9785643394127028		poldrack-single-stim		s553	False	True
327.686	1.137	-1.1282324324324322	3.2862683787683813	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-80.0	0.14285714285714285	16.0	3.0	2.0	1.9478252055265024		poldrack-single-stim	386449,387129	s553	False	True
328.795	1.137	-1.5242324324324323	2.220334312834312	end_round	columbia_card_task_fmri	17.0	0.8461538461538461	71.0	-80.0	0.15384615384615385	16.0	4.0	2.0	3.0026043744414075	3.0	poldrack-single-stim	387809	s553	False	True
342.911	1.137	1.4737675675675677	-0.6899220974220968	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.062800911627377		poldrack-single-stim	400729,401409,402089,402769,403450,404129,404810	s553	False	True
346.622	1.137	-0.7522324324324322	-3.4565887640887643	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.2049026920619743		poldrack-single-stim	405489,406169	s553	False	True
348.106	1.137	-1.3182324324324322	-7.606588764088764	end_round	columbia_card_task_fmri	13.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	3.944933334924404	2.0	poldrack-single-stim	406849,407529	s553	False	True
351.35	1.137	0.4127675675675678	-0.6899220974220968	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	6.0	1.0	1.0	3.4092930504590453		poldrack-single-stim	410249,410929,411608,412289	s553	False	True
354.0	1.137	-0.9722324324324322	-3.8565887640887646	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-80.0	0.2	6.0	2.0	1.0	6.004863567401987		poldrack-single-stim	412969,413649	s553	False	True
355.265	1.137	-1.4482324324324323	-8.606588764088764	end_round	columbia_card_task_fmri	15.0	0.75	71.0	-80.0	0.25	6.0	3.0	1.0	9.141049615753072	2.0	poldrack-single-stim	414329	s553	False	True
358.375	1.137	-0.19623243243243224	0.9767445692445692	draw_card	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	1.9185938325521512		poldrack-single-stim	417729,418409,419089	s553	False	True
360.416	1.137	-1.0322324324324321	-2.0565887640887643	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.4048754624587305		poldrack-single-stim	419769	s553	False	True
361.621	1.137	-1.5382324324324321	-6.606588764088764	end_round	columbia_card_task_fmri	16.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.409009796384912	2.0	poldrack-single-stim	420449	s553	False	True
365.186	1.137	1.5187675675675678	2.1434112359112354	draw_card	columbia_card_task_fmri	21.0	0.75	89.0	-55.0	0.25	8.0	1.0	2.0	0.9138707750635966	1.0	poldrack-single-stim	424529,425210,425889,426569,427249	s553	False	False
371.672	1.137	0.4267675675675678	3.3934112359112354	draw_card	columbia_card_task_fmri	26.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	7.409009796384912		poldrack-single-stim	430649,431329,432010,432689	s553	False	True
374.336	1.137	-0.4422324324324322	0.1434112359112389	draw_card	columbia_card_task_fmri	26.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	9.114452679914328		poldrack-single-stim	433370,434049,434730	s553	False	True
376.131	1.137	0.13876756756756778	-4.189922097422094	draw_card	columbia_card_task_fmri	26.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	8.0	3.0	2.0	10.902644062439666		poldrack-single-stim	435410,436088,436769	s553	False	True
378.508	1.137	-1.3742324324324322	-10.256588764088765	end_round	columbia_card_task_fmri	26.0	0.6	71.0	-65.0	0.4	8.0	4.0	2.0	12.585536939923607	3.0	poldrack-single-stim	437448	s553	False	True
381.624	1.137	0.6127675675675678	-1.523255430755431	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-60.0	0.2222222222222222	9.0	1.0	2.0	-0.814599023591402	1.0	poldrack-single-stim	440849,441529,442209,442889	s553	False	False
386.798	1.137	-0.2732324324324322	2.8434112359112365	end_round	columbia_card_task_fmri	13.0	0.9	71.0	-90.0	0.1	10.0	1.0	1.0	-1.0950742531521485	0.0	poldrack-single-stim	445609,446289,446969	s553	False	True
391.22	1.137	0.17376756756756775	4.143411235911235	end_round	columbia_card_task_fmri	15.0	0.9	71.0	-95.0	0.1	10.0	1.0	1.0	1.0049045692519163	0.0	poldrack-single-stim	450369,451049,451729	s553	False	True
396.157	1.137	1.2367675675675678	-0.05658876408876395	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.4049103398708418		poldrack-single-stim	455129,455810,456489,457170,457849	s553	False	True
399.631	1.137	-0.6522324324324322	-1.8565887640887628	draw_card	columbia_card_task_fmri	16.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.6798148048225665		poldrack-single-stim	458529,459209,459890	s553	False	True
401.216	1.137	-0.9132324324324322	-4.106588764088765	draw_card	columbia_card_task_fmri	16.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	3.0789149958980424		poldrack-single-stim	460569	s553	False	True
402.539	1.137	-1.3102324324324321	-6.999445906945906	end_round	columbia_card_task_fmri	16.0	0.7142857142857143	71.0	-65.0	0.2857142857142857	10.0	4.0	2.0	4.596944047252831	3.0	poldrack-single-stim	461250,461929	s553	False	True
405.791	1.137	1.7327675675675678	-1.3565887640887646	end_round	columbia_card_task_fmri	7.0	0.9166666666666666	71.0	-95.0	0.08333333333333333	12.0	1.0	1.0	-3.803731559870755	0.0	poldrack-single-stim	464648,465328,466009,466689,467369,468049	s553	False	True
412.286	1.137	0.9817675675675678	-0.6899220974220968	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	12.0	1.0	2.0	1.1732446539442842		poldrack-single-stim	471449,472129,472809,473489,474169	s553	False	True
