movement_onset	onset	response_time	duration	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	stim_duration	survey	text	time_elapsed	worker_id	junk
179.872	174.54	1.46375	3.932	3.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	8500.0	future_time		183744	s192	False
186.562	183.748	-1.05425	3.932	4.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	8500.0	brief		195264	s192	False
200.135	195.267	0.99975	3.932	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	8500.0	brief		204267	s192	False
207.851	204.272	-0.28925	3.932	4.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	8500.0	future_time		213408	s192	False
216.208	213.413	-1.07325	3.932	3.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	8500.0	brief		223025	s192	False
228.457	223.029	1.55975	3.932	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	8500.0	grit		232641	s192	False
237.597	232.643	1.08575	3.932	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	8500.0	impulsive_venture		242935	s192	False
246.75	242.937	-0.05525	3.932	2.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	8500.0	upps		253025	s192	False
255.199	253.03	-1.69925	3.932	5.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	8500.0	grit		262098	s192	False
264.424	262.103	-1.54725	3.932	3.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	8500.0	brief		272259	s192	False
276.117	272.262	-0.01325	3.932	5.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	8500.0	future_time		282146	s192	False
286.609	282.149	0.59175	3.932	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	8500.0	brief		291829	s192	False
294.183	291.835	-1.52025	3.932	2.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	8500.0	brief		301379	s192	False
303.94	301.385	-1.31325	3.932	2.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	8500.0	upps		312697	s192	False
316.152	312.701	-0.41725	3.932	2.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	8500.0	grit		322313	s192	False
325.392	322.315	-0.79125	3.932	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	8500.0	brief		331519	s192	False
335.732	331.522	0.34175	3.932	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	8500.0	upps		341066	s192	False
344.079	341.067	-0.85625	3.932	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	8500.0	impulsive_venture		350543	s192	False
354.773	350.545	0.35975	3.932	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	8500.0	upps		359749	s192	False
361.641	359.752	-1.97925	3.932	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	8500.0	grit		369840	s192	False
373.612	369.846	-0.10225	3.932	4.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	8500.0	brief		380750	s192	False
383.733	380.753	-0.88825	3.932	4.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	8500.0	future_time		390637	s192	False
398.282	390.641	3.77275	3.932	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	8500.0	impulsive_venture		399777	s192	False
