onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	trigger_times	worker_id	junk
50.903	0.56	0.04183464566929132	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	188015,188695,189375,190055	s621	False
53.155	0.56	-0.027165354330708682	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	190735,191415,192095,192775	s621	False
56.312	0.56	-0.02216535433070868	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	193456,194135,194815,195495	s621	False
58.966	0.56	0.03883464566929132	350.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	196175,196855,197535,198214	s621	False
61.221	0.56	0.06583464566929131	350.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	198895,199574,200255	s621	False
63.675	0.56	-0.40216535433070866	300.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		200935,201615,202295,202975	s621	True
66.528	0.56	0.00783464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	203655,204335,205015,205695	s621	False
68.984	0.56	0.08983464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	206375,207057,207735	s621	False
71.24	0.56	0.13783464566929132	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	208415,209095,209775,210455	s621	False
73.495	0.56	-0.03616535433070868	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	211135,211815,212495	s621	False
76.05	0.56	0.13183464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	213175,213855,214535,215216	s621	False
78.303	0.56	0.00783464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	215895,216575,217256	s621	False
80.655	0.56	-0.04316535433070868	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	217936,218615,219295,219975	s621	False
83.011	0.56	-0.03216535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	220655,221335,222014	s621	False
85.263	0.56	-0.03416535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	222694,223375,224054	s621	False
87.619	0.56	-0.08916535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	224735,225414,226095,226774	s621	False
89.873	0.56	0.11783464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	227455,228134,228814	s621	False
92.329	0.56	-0.06116535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	229494,230174,230854,231535	s621	False
94.581	0.56	0.08283464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	232214,232895,233574	s621	False
96.934	0.56	0.01783464566929132	200.0	0.0	motor_selective_stop_signal	71.0	True	71.0	False	noncrit_signal	234255,234934,235615,236295	s621	True
99.39	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	236975,237656,238335	s621	False
101.646	0.56	0.02483464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	239015,239695,240375	s621	False
103.899	0.56	-0.0051653543307086805	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	241056,241735,242415,243095	s621	False
106.756	0.56	-0.0041653543307086805	250.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	243775,244455,245136,245815	s621	True
109.012	0.56	0.11683464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	246495,247175,247855,248534,249214	s621	False
112.464	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		249895,250574,251255	s621	True
114.816	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		251934,252615,253294,253975	s621	True
117.168	0.56	-0.08216535433070868	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	254654,255335,256014	s621	False
119.522	0.56	0.00783464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	256695,257374,258056,258734	s621	False
121.976	0.56	-0.03816535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	259415,260094,260775,261455	s621	False
123.531	0.56	-0.40216535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		262135,262815,263495,264175,264855,265535,266215,266895,267575,268256,268935	s621	True
135.043	0.56	0.20983464566929133	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	271655,272335,273015,273695,274374	s621	False
137.397	0.56	-0.00016535433070868067	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	275054,275734,276414	s621	False
139.653	0.56	0.20383464566929133	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	277094,277774,278456	s621	False
141.909	0.56	0.01683464566929132	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	279134,279815,280494,281174,281854	s621	False
144.962	0.56	-0.03816535433070868	150.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	282534,283214,283894	s621	True
147.417	0.56	0.11583464566929132	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	284574,285255,285934,286614	s621	False
149.77	0.56	-0.03616535433070868	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	287294,287974,288656	s621	False
152.024	0.56	-0.40216535433070866	100.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	289334,290014,290695,291375,292055	s621	False
155.279	0.56	-0.04016535433070868	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	292734,293414,294095,294775	s621	False
158.234	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	295455,296135,296815,297495	s621	False
160.785	0.56	0.16083464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	298175,298857,299534	s621	False
163.14	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	300214,300894,301574,302254	s621	False
165.692	0.56	0.06383464566929133	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	302935,303614,304294,304974	s621	False
168.048	0.56	0.2468346456692913	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	305654,306334,307014	s621	False
170.301	0.56	0.10183464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	307694,308374,309055,309734	s621	False
172.754	0.56	-0.009165354330708681	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	310414,311094,311774	s621	False
175.106	0.56	0.052834645669291316	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	312454,313134,313815,314494	s621	False
177.761	0.56	0.09883464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	315175,315854,316534	s621	False
180.013	0.56	0.10683464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	317214,317895,318574,319255	s621	False
182.265	0.56	0.014834645669291319	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	319934,320615,321295	s621	False
184.721	0.56	-0.08816535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	321975,322654,323335	s621	False
186.976	0.56	-0.03016535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	324015,324696,325375,326054	s621	False
189.527	0.56	-0.03016535433070868	150.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	326734,327414,328094,328774	s621	True
191.784	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		329455,330134,330814	s621	True
194.14	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	331494,332174,332854	s621	False
196.395	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	333534,334214,334894,335574	s621	False
198.949	0.56	0.002834645669291319	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	336254,336934,337614,338294	s621	False
201.504	0.56	-0.05416535433070868	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	338975,339655,340334	s621	False
203.859	0.56	0.015834645669291318	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	341014,341694,342374,343054	s621	False
206.215	0.56	0.2218346456692913	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	343734,344415,345094	s621	False
208.468	0.56	0.09883464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	345775,346454,347134,347814	s621	False
210.924	0.56	0.1258346456692913	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	348495,349174,349856	s621	False
213.178	0.56	0.01383464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	350534,351215,351894,352575	s621	False
215.629	0.56	0.11683464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	353253,353934,354613,355294	s621	False
218.282	0.56	0.07683464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	355974,356653,357333	s621	False
220.734	0.56	0.10483464566929132	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	358014,358694,359374,360055	s621	True
223.09	0.56	0.11983464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	360734,361414,362094	s621	False
225.345	0.56	0.01683464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	362774,363454,364134,364814	s621	False
227.901	0.56	0.14283464566929133	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	365494,366175,366854	s621	False
230.157	0.56	0.06983464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	367534,368214,368894	s621	False
232.409	0.56	0.02783464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	369574,370255,370934,371614	s621	False
234.765	0.56	0.03283464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	372294,372974,373654	s621	False
237.022	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		374334,375014,375694,376374	s621	True
239.675	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		377055,377733,378413	s621	True
242.027	0.56	-0.07816535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	379093,379773,380455,381133	s621	False
244.479	0.56	0.02383464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	381814,382493,383174	s621	False
246.835	0.56	-0.01616535433070868	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	383853,384534,385213,385894	s621	False
249.091	0.56	0.09583464566929131	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	386574,387254,387934	s621	False
251.347	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	388614,389294,389974	s621	False
253.603	0.56	-0.04316535433070868	200.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	390655,391334,392014,392694	s621	True
254.857	0.56	-0.40216535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		393374,394054,394734,395414,396094,396774,397454,398134,398814,399494,400174	s621	True
266.373	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	402895,403574,404255,404934,405613	s621	False
268.728	0.56	0.17083464566929132	250.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	406293,406973,407654,408333,409013	s621	True
272.082	0.56	-0.031165354330708682	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	409693,410373,411054	s621	False
274.635	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	411734,412413,413094,413773	s621	False
277.387	0.56	0.1518346456692913	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	414454,415133,415814,416493	s621	False
280.143	0.56	0.1278346456692913	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	417174,417853,418534,419214	s621	False
282.799	0.56	0.16583464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	419894,420574,421255,421934	s621	False
285.252	0.56	0.17483464566929133	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	422614,423294,423974	s621	False
287.504	0.56	0.10383464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	424654,425334,426014,426694	s621	False
289.858	0.56	0.01883464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	427374,428054,428734	s621	False
292.314	0.56	0.15983464566929131	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	429414,430093,430773,431454,432133	s621	False
295.366	0.56	0.02783464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	432813,433493,434173	s621	False
297.722	0.56	0.02383464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	434853,435533,436213,436893	s621	False
299.974	0.56	-0.0031653543307086805	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	437573,438253,438933	s621	False
302.326	0.56	0.2218346456692913	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	439613,440293,440973,441655	s621	False
304.678	0.56	0.2188346456692913	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	442333,443014,443693	s621	False
307.03	0.56	0.02983464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	444374,445053,445733	s621	False
309.382	0.56	0.04083464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	446413,447094,447773,448453	s621	False
311.738	0.56	0.16083464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	449133,449813,450493	s621	False
313.99	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	451174,451855,452534,453214	s621	False
316.346	0.56	0.3048346456692913	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	453894,454574,455254	s621	False
318.801	0.56	0.02283464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	455933,456613,457293,457973	s621	False
321.155	0.56	0.07183464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	458653,459333,460013,460693	s621	False
324.009	0.56	0.3088346456692913	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	461373,462054,462733,463413	s621	False
326.562	0.56	0.13783464566929132	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	464093,464773,465453,466133	s621	False
329.314	0.56	0.12983464566929132	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	466814,467493,468173	s621	False
331.568	0.56	0.13983464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	468853,469534,470213	s621	False
333.822	0.56	-0.023165354330708682	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	470894,471573,472255,472933,473614	s621	False
336.674	0.56	0.10483464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	474293,474974,475653	s621	False
339.03	0.56	0.03383464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	476334,477013,477694	s621	False
341.286	0.56	0.13283464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	478374,479054,479733,480414	s621	False
343.542	0.56	0.14183464566929133	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	481094,481774,482455	s621	False
345.794	0.56	0.10083464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	483133,483812,484493	s621	False
348.15	0.56	0.14483464566929133	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	485173,485853,486533,487213	s621	False
350.802	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	487893,488573,489253,489933	s621	False
353.558	0.56	0.3708346456692913	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	490613,491293,491973,492655	s621	False
355.815	0.56	0.030834645669291318	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	493333,494014,494693,495373	s621	False
358.566	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		496053,496733,497413	s621	True
360.819	0.56	0.04383464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	498093,498773,499454,500133	s621	False
363.171	0.56	0.2158346456692913	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	500813,501493,502174	s621	False
365.525	0.56	0.09283464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	502855,503534,504213,504893	s621	False
368.082	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		505573,506254,506933	s621	True
370.338	0.56	0.3558346456692913	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	507613,508292,508973	s621	False
372.594	0.56	0.03583464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	509653,510333,511013,511692	s621	False
374.846	0.56	-0.05816535433070868	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	512373,513054,513733	s621	False
377.202	0.56	0.13883464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	514414,515093,515773,516453	s621	False
379.856	0.56	-0.01016535433070868	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	517133,517813,518493,519173	s621	False
382.21	0.56	0.030834645669291318	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	519853,520533,521213	s621	False
384.462	0.56	-0.02916535433070868	150.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	521893,522573,523254	s621	False
386.814	0.56	0.00983464566929132	150.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	523933,524613,525293,525973	s621	False
388.168	0.56	-0.40216535433070866		0.0	motor_selective_stop_signal	-1.0	True		True		526653,527333,528013,528693,529374,530053,530733,531413,532093,532773,533453	s621	True
399.684	0.56	0.05083464566929132	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	536852,537532,538213,538892	s621	False
402.539	0.56	0.07783464566929132	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	539573,540252,540933,541612	s621	False
404.991	0.56	0.2508346456692913	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	542293,542973,543654,544332	s621	False
407.344	0.56	-0.03216535433070868	100.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	545013,545692,546373	s621	False
409.997	0.56	-0.011165354330708682	100.0	0.0	motor_selective_stop_signal	89.0	True	71.0	False	crit_go	547053,547733,548413,549093	s621	True
412.254	0.56	-0.40216535433070866	100.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		549773,550453,551133	s621	True
414.51	0.56	0.05083464566929132	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	551813,552493,553173	s621	False
416.763	0.56	0.0038346456692913192	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	553854,554533,555213,555893	s621	False
419.215	0.56	0.27583464566929133	100.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	556573,557253,557933	s621	False
421.571	0.56	-0.40216535433070866	100.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	558614,559293,559972,560652	s621	False
423.823	0.56	-0.40216535433070866	150.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	561333,562012,562693	s621	False
426.177	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True		563372,564054,564732,565412	s621	True
428.629	0.56	-0.041165354330708684	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	566092,566772,567452	s621	False
430.98	0.56	0.22383464566929132	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	568133,568812,569493,570172	s621	False
433.236	0.56	0.019834645669291318	200.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	570853,571532,572212	s621	False
435.488	0.56	0.13183464566929132	200.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	572893,573573,574253	s621	False
437.84	0.56	-0.40216535433070866	200.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	574933,575613,576293,576973	s621	False
440.192	0.56	0.01683464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	577653,578333,579013	s621	False
442.547	0.56	0.10083464566929132	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	579693,580373,581053,581733,582413	s621	False
445.503	0.56	0.06183464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	583094,583773,584454	s621	False
447.755	0.56	0.014834645669291319	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	585133,585812,586492	s621	False
450.111	0.56	0.14983464566929133	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	587173,587852,588532,589212	s621	False
452.364	0.56	0.00483464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	589892,590572,591252	s621	False
454.816	0.56	0.09983464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	591932,592612,593292,593972	s621	False
457.171	0.56	0.05383464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_signal	594652,595332,596013,596692	s621	False
459.726	0.56	0.07983464566929131	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	597372,598052,598732	s621	False
462.28	0.56	0.05183464566929132	250.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	599412,600093,600772,601453	s621	False
464.533	0.56	0.23683464566929133	250.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_go	602133,602813,603492	s621	False
466.785	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	604173,604854,605533,606213	s621	False
469.537	0.56	0.07383464566929132	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	606893,607573,608253	s621	False
471.893	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	608933,609613,610293,610973	s621	False
474.149	0.56	-0.04816535433070868	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	611652,612332,613012	s621	False
476.602	0.56	-0.04816535433070868	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	613692,614372,615054,615732	s621	False
478.854	0.56	0.06983464566929132	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	616412,617092,617772	s621	False
481.211	0.56	-0.01616535433070868	300.0	1.0	motor_selective_stop_signal	89.0	True	71.0	False	noncrit_nosignal	618452,619132,619812	s621	False
483.467	0.56	0.1858346456692913	300.0	1.0	motor_selective_stop_signal	71.0	True	71.0	False	crit_stop_failure	620493,621172,621853,622532	s621	False
485.723	0.56	-0.40216535433070866	250.0	0.0	motor_selective_stop_signal	-1.0	True	71.0	True	crit_stop_success	623212,623892,624572	s621	False
