onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	trigger_times	worker_id	junk	feedback
59.074	1.137	0.5367942386831276	2.174448876455048	draw_card	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	3.62603710290734		poldrack-single-stim	162495,163175,163856,164535	s633	False	True
61.364	1.137	-0.5652057613168724	0.6605599875661601	end_round	columbia_card_task_fmri	14.0	0.875	71.0	-95.0	0.125	10.0	3.0	1.0	5.418944341526107	2.0	poldrack-single-stim	165215	s633	False	True
65.08	1.137	1.4457942386831275	-0.71444001243384	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	1.3707258103917679		poldrack-single-stim	168615,169295,169975,170655,171335	s633	False	True
68.279	1.137	0.23379423868312757	-2.4922177902116167	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.6298543464166717		poldrack-single-stim	172015,172695,173375	s633	False	True
70.266	1.137	0.5767942386831275	-4.71444001243384	draw_card	columbia_card_task_fmri	15.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	4.01164482779496		poldrack-single-stim	174056,174735,175415	s633	False	True
72.596	1.137	-1.2822057613168725	-7.5715828695766945	end_round	columbia_card_task_fmri	15.0	0.7142857142857143	71.0	-65.0	0.2857142857142857	10.0	4.0	2.0	5.510895966818667	3.0	poldrack-single-stim	176095	s633	False	True
75.39	1.137	-0.5952057613168724	0.8855599875661614	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	2.1706947357902493		poldrack-single-stim	178815,179495	s633	False	True
76.548	1.137	0.03879423868312756	-0.9366622346560596	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	3.461303867438609	2.0	poldrack-single-stim	180175,180855,181535	s633	False	False
80.867	1.137	0.09979423868312756	-0.5477733457671722	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	12.0	1.0	2.0	0.30304347719128444		poldrack-single-stim	184257,184936,185616	s633	False	True
82.72	1.137	0.8227942386831275	-1.8053491033429332	draw_card	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.18181818181818185	12.0	2.0	2.0	1.3833777641970355		poldrack-single-stim	186296,186976,187656,188335	s633	False	True
85.296	1.137	1.4797942386831275	-3.31444001243384	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	12.0	3.0	2.0	2.570679760047		poldrack-single-stim	189015,189695,190375,191055,191735	s633	False	True
88.529	1.137	-0.9962057613168724	-5.158884456878285	end_round	columbia_card_task_fmri	13.0	0.7777777777777778	71.0	-70.0	0.2222222222222222	12.0	4.0	2.0	3.8770291682513833	3.0	poldrack-single-stim	192415	s633	False	True
92.291	1.137	0.6967942386831275	-0.5477733457671722	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	4.775012942974335		poldrack-single-stim	195815,196495,197175,197855	s633	False	True
94.741	1.137	0.6857942386831276	-1.9871672851611148	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	6.011552188180097		poldrack-single-stim	198535,199215,199895	s633	False	True
97.18	1.137	-0.6612057613168725	-3.71444001243384	end_round	columbia_card_task_fmri	15.0	0.8	71.0	-80.0	0.2	12.0	3.0	2.0	7.37052464172811	2.0	poldrack-single-stim	200575,201255	s633	False	True
100.595	1.137	0.8317942386831275	-1.5144400124338389	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	0.9707419376810656		poldrack-single-stim	203975,204657,205335,206015	s633	False	True
103.181	1.137	0.02479423868312756	-2.6430114410052674	draw_card	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	1.7864558326414368		poldrack-single-stim	206696,207375,208056	s633	False	True
104.958	1.137	-0.30120576131687243	-3.945209243203072	draw_card	columbia_card_task_fmri	14.0	0.7692307692307692	89.0	-65.0	0.2307692307692308	15.0	3.0	3.0	2.655355130445457	3.0	poldrack-single-stim	208736,209416	s633	False	False
108.668	1.137	0.2707942386831276	-1.5894400124338401	draw_card	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-19.49206009154808		poldrack-single-stim	212136,212816,213496	s633	False	True
110.692	1.137	-0.5552057613168725	-1.7811066791005064	draw_card	columbia_card_task_fmri	1.0	0.9333333333333332	89.0	-45.0	0.06666666666666668	16.0	2.0	1.0	-19.152579542681707		poldrack-single-stim	214174,214856	s633	False	True
111.89	1.137	-1.5982057613168725	-2.000154298148125	draw_card	columbia_card_task_fmri	1.0	0.9285714285714286	89.0	-45.0	0.07142857142857142	16.0	3.0	1.0	-18.780295840690144		poldrack-single-stim		s633	False	True
112.045	1.137	0.20479423868312757	-2.2529015508953782	draw_card	columbia_card_task_fmri	1.0	0.9230769230769232	89.0	-45.0	0.07692307692307693	16.0	4.0	1.0	-18.369632131692555		poldrack-single-stim	215535,216215,216895	s633	False	True
114.003	1.137	2.269794238683127	-2.5477733457671734	draw_card	columbia_card_task_fmri	1.0	0.9166666666666666	89.0	-45.0	0.08333333333333333	16.0	5.0	1.0	-17.913613391474076		poldrack-single-stim	217575,218255,218935,219614,220295,220975	s633	False	True
118.027	1.137	1.2207942386831276	-2.8962581942520216	draw_card	columbia_card_task_fmri	1.0	0.9090909090909092	89.0	-45.0	0.09090909090909093	16.0	6.0	1.0	-17.40339525637235		poldrack-single-stim	221655,222335,223015,223695	s633	False	True
121.001	1.137	-0.3422057613168724	-3.31444001243384	draw_card	columbia_card_task_fmri	1.0	0.9	89.0	-45.0	0.1	16.0	7.0	1.0	-16.82759410225775		poldrack-single-stim	224375,225056,225735	s633	False	True
122.411	1.137	1.7467942386831277	-3.825551123544951	draw_card	columbia_card_task_fmri	1.0	0.8888888888888888	89.0	-45.0	0.1111111111111111	16.0	8.0	1.0	-16.17132290893257		poldrack-single-stim	226415,227095,227775,228455,229135	s633	False	True
125.912	1.137	-0.8732057613168724	-4.46444001243384	end_round	columbia_card_task_fmri	1.0	0.875	71.0	-45.0	0.125	16.0	9.0	1.0	-15.414798414010074	8.0	poldrack-single-stim	229815	s633	False	True
129.254	1.137	1.0937942386831276	-0.6519400124338399	draw_card	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	2.5472324944581928		poldrack-single-stim	233215,233895,234576,235257	s633	False	True
132.101	1.137	0.44079423868312756	-1.7144400124338401	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	3.370650865614735	2.0	poldrack-single-stim	235935,236616,237296	s633	False	False
136.621	1.137	1.2257942386831275	6.28555998756616	end_round	columbia_card_task_fmri	30.0	0.7	71.0	-50.0	0.3	10.0	1.0	3.0	6.0311694000058935	0.0	poldrack-single-stim	240015,240695,241375,242055,242735	s633	False	True
141.927	1.137	0.03279423868312756	5.68555998756616	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	15.0	1.0	2.0	-1.054856513084168		poldrack-single-stim	245456,246135,246815	s633	False	True
143.714	1.137	-0.49320576131687244	4.8569885589947335	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	15.0	2.0	2.0	-0.18555082569898929		poldrack-single-stim	247495,248175	s633	False	True
144.974	1.137	-0.5872057613168724	3.900944602950775	draw_card	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.15384615384615385	15.0	3.0	2.0	0.7604560508075195		poldrack-single-stim	248855	s633	False	True
146.14	1.137	-0.2822057613168724	2.7855599875661623	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	15.0	4.0	2.0	1.793694862961182		poldrack-single-stim	249535,250215,250895	s633	False	True
147.612	1.137	0.8137942386831276	1.46737816938434	end_round	columbia_card_task_fmri	17.0	0.8181818181818181	71.0	-70.0	0.18181818181818185	15.0	5.0	2.0	2.926097641542391	4.0	poldrack-single-stim	251575,252255,252935	s633	False	True
152.776	1.137	4.070794238683128	0.91055998756616	draw_card	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-5.938628171203297		poldrack-single-stim	256335,257016,257696,258376,259056,259736,260416,261096,261776	s633	False	True
158.601	1.137	-0.10720576131687244	0.4855599875661602	draw_card	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.06666666666666668	16.0	2.0	1.0	-5.185675640637832		poldrack-single-stim	262456,263136	s633	False	True
160.247	1.137	0.22079423868312756	-0.00015429814812562004	draw_card	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.07142857142857142	16.0	3.0	1.0	-4.359979803188853		poldrack-single-stim	263816,264496,265176	s633	False	True
162.221	1.137	-0.39020576131687246	-0.5605938585876867	draw_card	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.07692307692307693	16.0	4.0	1.0	-3.449174037626761		poldrack-single-stim	265856,266535	s633	False	True
163.585	1.137	-0.02920576131687244	-1.2144400124338401	draw_card	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.08333333333333333	16.0	5.0	1.0	-2.437791346009522		poldrack-single-stim	267215,267895,268575	s633	False	True
165.309	1.137	0.12179423868312755	-1.9871672851611133	end_round	columbia_card_task_fmri	7.0	0.9090909090909092	71.0	-95.0	0.09090909090909093	16.0	6.0	1.0	-1.3062195708199695	5.0	poldrack-single-stim	269254,269935	s633	False	True
169.443	1.137	3.297794238683127	2.47305998756616	end_round	columbia_card_task_fmri	9.0	0.9375	71.0	-100.0	0.0625	16.0	1.0	1.0	-4.2443039972101815	0.0	poldrack-single-stim	273335,274015,274695,275375,276057,276735,277415	s633	False	True
176.752	1.137	1.6037942386831276	3.41055998756616	draw_card	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	0.7890462181525777		poldrack-single-stim	280136,280816,281496,282175,282856	s633	False	True
180.109	1.137	-0.6602057613168725	2.618893320899494	draw_card	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.13333333333333333	16.0	2.0	2.0	1.6645044725066498		poldrack-single-stim	283536,284216	s633	False	True
181.202	1.137	-1.2832057613168724	1.714131416137591	draw_card	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-80.0	0.14285714285714285	16.0	3.0	2.0	2.613753249465944		poldrack-single-stim	284896	s633	False	True
181.672	1.137	-0.6472057613168725	0.6701753721815432	draw_card	columbia_card_task_fmri	15.0	0.8461538461538461	89.0	-80.0	0.15384615384615385	16.0	4.0	2.0	3.646756373898839	4.0	poldrack-single-stim	285576	s633	False	False
185.309	1.137	-0.19720576131687245	5.53555998756616	draw_card	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-2.187288207876197		poldrack-single-stim	288976,289656	s633	False	True
186.865	1.137	-0.9992057613168724	4.818893320899493	draw_card	columbia_card_task_fmri	16.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	16.0	2.0	2.0	-1.3947751177905552		poldrack-single-stim	290336	s633	False	True
187.62	1.137	-0.19420576131687245	3.9998457018518754	draw_card	columbia_card_task_fmri	16.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	16.0	3.0	2.0	-0.5354623599529411		poldrack-single-stim	291016,291696,292376	s633	False	True
189.18	1.137	-0.7912057613168725	3.0547907567969284	draw_card	columbia_card_task_fmri	16.0	0.8461538461538461	89.0	-70.0	0.15384615384615385	16.0	4.0	2.0	0.3996699411144853		poldrack-single-stim	293055	s633	False	True
190.143	1.137	-0.9422057613168724	1.952226654232828	draw_card	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	16.0	5.0	2.0	1.4210314880687704		poldrack-single-stim	293735	s633	False	True
190.955	1.137	-1.1972057613168725	0.6491963512025215	end_round	columbia_card_task_fmri	16.0	0.8181818181818181	71.0	-70.0	0.18181818181818185	16.0	6.0	2.0	2.5404171615863973	5.0	poldrack-single-stim	294415	s633	False	True
193.973	1.137	3.8487942386831273	6.84805998756616	draw_card	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	4.1340549402807705	1.0	poldrack-single-stim	297815,298495,299175,299855,300536,301215,301894,302575	s633	False	False
201.833	1.137	-0.01420576131687244	-1.381106679100506	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	2.1663585701380583		poldrack-single-stim	305295,305976,306657	s633	False	True
203.573	1.137	1.5307942386831275	-4.31444001243384	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.570609986434589		poldrack-single-stim	307336,308015,308696,309376,310056	s633	False	True
206.857	1.137	-1.1032057613168724	-8.71444001243384	end_round	columbia_card_task_fmri	13.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.475639448489587	2.0	poldrack-single-stim	310736	s633	False	True
209.97	1.137	0.31179423868312756	0.2855599875661617	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	0.6757057826027122		poldrack-single-stim	313456,314136,314816	s633	False	True
212.036	1.137	-1.2062057613168724	-2.514440012433839	end_round	columbia_card_task_fmri	14.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	2.9706651408495186	1.0	poldrack-single-stim	315496	s633	False	True
215.045	1.137	-0.01320576131687244	0.2855599875661617	draw_card	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	6.0	1.0	1.0	5.147678943812722		poldrack-single-stim	318895,319575	s633	False	True
216.786	1.137	-0.6002057613168724	-2.9144400124338388	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-80.0	0.2	6.0	2.0	1.0	7.770513465592033		poldrack-single-stim	320255,320935	s633	False	True
217.94	1.137	-1.1222057613168723	-7.71444001243384	end_round	columbia_card_task_fmri	16.0	0.75	71.0	-80.0	0.25	6.0	3.0	1.0	10.939651900899094	2.0	poldrack-single-stim	321615	s633	False	True
221.103	1.137	-0.10920576131687244	2.7855599875661623	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	1.793694862961182		poldrack-single-stim	325015,325695	s633	False	True
222.748	1.137	-0.6922057613168724	-0.1144400124338386	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	4.17062329959343		poldrack-single-stim	326376,327057	s633	False	True
223.81	1.137	-1.1432057613168725	-4.46444001243384	end_round	columbia_card_task_fmri	17.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	7.042639044856763	2.0	poldrack-single-stim	327735	s633	False	True
226.884	1.137	0.18179423868312755	2.78555998756616	draw_card	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	8.341641075605537		poldrack-single-stim	330456,331136,331816	s633	False	True
228.818	1.137	-1.3582057613168725	-0.4287257267195518	draw_card	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	10.028310134877948	2.0	poldrack-single-stim	332496	s633	False	False
231.878	1.137	-0.15420576131687244	2.78555998756616	draw_card	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	17.00170489861842		poldrack-single-stim	335216,335896,336576	s633	False	True
233.478	1.137	-1.0032057613168723	-1.1430114410052634	draw_card	columbia_card_task_fmri	30.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	8.0	2.0	2.0	19.063206839766366		poldrack-single-stim	337257	s633	False	True
234.229	1.137	-1.2282057613168724	-6.381106679100501	end_round	columbia_card_task_fmri	30.0	0.6666666666666667	71.0	-80.0	0.3333333333333333	8.0	3.0	2.0	21.22473526580641	2.0	poldrack-single-stim	337936	s633	False	True
237.148	1.137	1.2277942386831275	2.485559987566161	draw_card	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	1.77071008128366		poldrack-single-stim	340656,341336,342016,342696,343376	s633	False	True
240.13	1.137	-1.0452057613168724	1.2855599875661599	end_round	columbia_card_task_fmri	13.0	0.8888888888888888	71.0	-95.0	0.1111111111111111	10.0	2.0	1.0	3.3117784425712173	1.0	poldrack-single-stim	344056	s633	False	True
243.367	1.137	-0.10320576131687244	3.88555998756616	draw_card	columbia_card_task_fmri	14.0	0.9	89.0	-90.0	0.1	10.0	1.0	1.0	0.5707584784649421		poldrack-single-stim	346776,347457,348135	s633	False	True
245.019	1.137	-0.2792057613168724	2.730004432010603	draw_card	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-90.0	0.1111111111111111	10.0	2.0	1.0	2.0547459203763268		poldrack-single-stim	348815,349495	s633	False	True
246.493	1.137	0.16479423868312756	1.2855599875661599	draw_card	columbia_card_task_fmri	14.0	0.875	89.0	-90.0	0.125	10.0	3.0	1.0	3.7654041465022563		poldrack-single-stim	350175,350855,351536	s633	False	True
248.411	1.137	0.36779423868312755	-0.5715828695766959	end_round	columbia_card_task_fmri	14.0	0.8571428571428572	71.0	-90.0	0.14285714285714285	10.0	4.0	1.0	5.762991071414633	3.0	poldrack-single-stim	352215,352896,353576	s633	False	True
253.132	1.137	0.7967942386831276	-0.9144400124338392	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-70.0	0.2	10.0	1.0	2.0	3.7706369223447993		poldrack-single-stim	356976,357657,358335	s633	False	True
255.684	1.137	-0.8332057613168724	-2.82555112354495	draw_card	columbia_card_task_fmri	16.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	10.0	2.0	2.0	5.124207081125043		poldrack-single-stim	359019,359696	s633	False	True
256.605	1.137	-1.1732057613168725	-5.21444001243384	end_round	columbia_card_task_fmri	16.0	0.75	71.0	-70.0	0.25	10.0	3.0	2.0	6.609638927217509	2.0	poldrack-single-stim	360375	s633	False	True
259.58	1.137	1.4457942386831275	-1.631106679100506	draw_card	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-100.0	0.08333333333333333	12.0	1.0	1.0	-1.0559319277877783		poldrack-single-stim	363096,363776,364456,365136,365816	s633	False	True
262.78	1.137	-0.7212057613168724	-2.4417127397065683	draw_card	columbia_card_task_fmri	7.0	0.9090909090909092	89.0	-100.0	0.09090909090909093	12.0	2.0	1.0	0.13111439545293635		poldrack-single-stim	366496	s633	False	True
263.813	1.137	0.23779423868312757	-3.41444001243384	draw_card	columbia_card_task_fmri	7.0	0.9	89.0	-100.0	0.1	12.0	3.0	1.0	1.4707218413666683		poldrack-single-stim	367175,367857,368536	s633	False	True
265.805	1.137	-0.5792057613168724	-4.6033289013227305	draw_card	columbia_card_task_fmri	7.0	0.8888888888888888	89.0	-100.0	0.1111111111111111	12.0	4.0	1.0	2.9975199882089503		poldrack-single-stim	369216,369896	s633	False	True
266.98	1.137	-1.0172057613168723	-6.08944001243384	end_round	columbia_card_task_fmri	7.0	0.875	71.0	-100.0	0.125	12.0	5.0	1.0	4.757527653740191	4.0	poldrack-single-stim	370575	s633	False	True
270.316	1.137	1.1297942386831274	-1.3811066791005042	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	4.402347197344888		poldrack-single-stim	373975,374656,375335,376016	s633	False	True
273.199	1.137	-1.3972057613168725	-2.8053491033429334	draw_card	columbia_card_task_fmri	14.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	5.625869417479437	2.0	poldrack-single-stim	376695	s633	False	False
275.881	1.137	1.5567942386831275	0.28555998756616	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	12.0	1.0	2.0	2.9116869370439176		poldrack-single-stim	379416,380096,380776,381456,382136	s633	False	True
279.192	1.137	-0.2902057613168724	-1.078076376070205	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-75.0	0.18181818181818185	12.0	2.0	2.0	4.083140965040691		poldrack-single-stim	382816,383496	s633	False	True
280.656	1.137	-0.5492057613168725	-2.71444001243384	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-75.0	0.2	12.0	3.0	2.0	5.37058424761814		poldrack-single-stim	384175,384856	s633	False	True
281.861	1.137	-1.2872057613168724	-4.714440012433839	end_round	columbia_card_task_fmri	15.0	0.7777777777777778	71.0	-75.0	0.2222222222222222	12.0	4.0	2.0	6.787115239018881	3.0	poldrack-single-stim	385536	s633	False	True
284.585	1.137	0.6267942386831276	-0.71444001243384	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	1.3707258103917679		poldrack-single-stim	388257,388936,389616,390297	s633	False	True
286.967	1.137	-0.8762057613168724	-1.8572971552909825	draw_card	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	2.1967660144743064	2.0	poldrack-single-stim	390976	s633	False	False
290.308	1.137	-0.05520576131687244	-1.4644400124338401	draw_card	columbia_card_task_fmri	14.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	2.1569347490676734		poldrack-single-stim	393696,394376,395056	s633	False	True
292.008	1.137	-0.01720576131687244	-2.514440012433839	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	2.9706651408495186		poldrack-single-stim	395736,396416	s633	False	True
293.744	1.137	0.29779423868312754	-3.71444001243384	draw_card	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-70.0	0.21428571428571427	16.0	3.0	3.0	3.8380104848180494		poldrack-single-stim	397097,397775,398457	s633	False	True
295.796	1.137	-1.3992057613168725	-5.0990553970492245	draw_card	columbia_card_task_fmri	14.0	0.7692307692307692	89.0	-70.0	0.2307692307692308	16.0	4.0	3.0	4.761907441385546		poldrack-single-stim	399135	s633	False	True
296.152	1.137	0.7687942386831276	-6.71444001243384	draw_card	columbia_card_task_fmri	14.0	0.75	89.0	-70.0	0.25	16.0	5.0	3.0	5.743639590773469		poldrack-single-stim	399815,400496,401175,401856	s633	False	True
298.674	1.137	-1.1532057613168725	-8.623530921524749	end_round	columbia_card_task_fmri	14.0	0.7272727272727273	71.0	-70.0	0.2727272727272727	16.0	6.0	3.0	6.780930350299734	5.0	poldrack-single-stim	402536	s633	False	True
302.553	1.137	1.4407942386831276	-1.5269400124338401	end_round	columbia_card_task_fmri	11.0	0.6875	71.0	-30.0	0.3125	16.0	1.0	5.0	-11.624394339649385	0.0	poldrack-single-stim	405936,406616,407296,407976,408656	s633	False	True
308.006	1.137	0.5167942386831276	3.28555998756616	draw_card	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-75.0	0.13333333333333333	15.0	1.0	2.0	-0.03509856183733362		poldrack-single-stim	411376,412056,412736,413416	s633	False	True
310.278	1.137	-0.8842057613168725	2.428417130423304	draw_card	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-75.0	0.14285714285714285	15.0	2.0	2.0	0.8641858531791335		poldrack-single-stim	414096	s633	False	True
311.147	1.137	-0.48620576131687243	1.4394061414123134	draw_card	columbia_card_task_fmri	15.0	0.8461538461538461	89.0	-75.0	0.15384615384615385	15.0	3.0	2.0	1.842816393446839		poldrack-single-stim	414776,415456	s633	False	True
312.416	1.137	-0.5622057613168724	0.28555998756616	end_round	columbia_card_task_fmri	15.0	0.8333333333333334	71.0	-75.0	0.16666666666666666	15.0	4.0	2.0	2.9116869370439176	3.0	poldrack-single-stim	416136,416816	s633	False	True
