onset	duration	response_time	EV	action	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	total_cards	trial_type	trigger_times	worker_id	junk	feedback
93.467	1.137	6.756274038461539	-4.194192586259893	draw_card	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	3.0732756217850152		poldrack-single-stim	140474,141155,141835,142513,143195,143874,144554,145234,145913,146594,147273,147954,148634,149314	s628	False	True
102.798	1.137	1.1082740384615386	-8.098954491021798	draw_card	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-65.0	0.3333333333333333	9.0	4.0	2.0	4.681820652186347		poldrack-single-stim	149993,150674,151354,152034,152714	s628	False	True
106.481	1.137	3.8412740384615387	-13.565621157688467	end_round	columbia_card_task_fmri	17.0	0.6	71.0	-65.0	0.4	9.0	5.0	2.0	6.195849851750268	4.0	poldrack-single-stim	153394,154074,154755,155434,156114,156794,157474,158154,158836,159514	s628	False	True
115.151	1.137	2.7512740384615384	5.3343788423115335	draw_card	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-1.2616246873140966	1.0	poldrack-single-stim	162234,162915,163594,164274,164954,165635,166314,166995	s628	False	False
122.8	1.137	1.9302740384615387	1.2343788423115338	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-1.9599607650071744		poldrack-single-stim	169715,170395,171075,171754,172434,173114,173794	s628	False	True
127.304	1.137	-1.3487259615384615	-0.543398935466243	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	-0.7037269476400638	2.0	poldrack-single-stim	174474,175154	s628	False	False
130.784	1.137	4.601274038461539	2.8343788423115357	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-1.161856613141616		poldrack-single-stim	177874,178554,179235,179914,180594,181274,181954,182634,183314,183994	s628	False	True
137.96	1.137	0.8162740384615386	1.0121566200893142	draw_card	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	0.12592791789572289	2.0	poldrack-single-stim	184674,185354,186035,186715,187395	s628	False	False
143.606	1.137	3.1092740384615385	1.4010455089782017	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	12.0	1.0	2.0	-3.0250045618732564		poldrack-single-stim	190795,191475,192156,192835,193515,194195,194875,195555	s628	False	True
149.291	1.137	-2.0337259615384613	0.14346975140244034	draw_card	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.18181818181818185	12.0	2.0	2.0	-1.947339026364375		poldrack-single-stim	196235	s628	False	True
149.831	1.137	-1.8807259615384615	-1.3656211576884658	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	12.0	3.0	2.0	-0.7627703927122909		poldrack-single-stim	196915	s628	False	True
150.526	1.137	-2.0097259615384613	-3.2100656021329113	draw_card	columbia_card_task_fmri	13.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	12.0	4.0	2.0	0.5407882195283022		poldrack-single-stim	197595	s628	False	True
151.091	1.137	-1.0317259615384615	-5.515621157688466	draw_card	columbia_card_task_fmri	13.0	0.75	89.0	-70.0	0.25	12.0	5.0	2.0	1.971569565984524		poldrack-single-stim	198275,198955	s628	False	True
152.635	1.137	1.6732740384615385	-8.47990687197418	draw_card	columbia_card_task_fmri	13.0	0.7142857142857143	89.0	-70.0	0.2857142857142857	12.0	6.0	2.0	3.5242198793892285		poldrack-single-stim	199635,200314,200994,201689,202362,203034	s628	False	True
156.883	1.137	9.750274038461539	-12.43228782435513	draw_card	columbia_card_task_fmri	13.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	12.0	7.0	2.0	5.152449061097016		poldrack-single-stim	203714,204395,205074,205754,206434,207115,207794,208474,209154,209835,210514,211195,211875,212555,213235,213915,214595,215275	s628	False	True
169.209	1.137	0.9972740384615386	-17.96562115768847	end_round	columbia_card_task_fmri	13.0	0.6	71.0	-70.0	0.4	12.0	8.0	2.0	6.685000849726727	7.0	poldrack-single-stim	215955,216635,217315,217995,218675,219355	s628	False	True
175.175	1.137	1.5872740384615385	1.4010455089782017	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	12.0	1.0	2.0	1.4369726805581635		poldrack-single-stim	222075,222755,223435,224115,224796,225475	s628	False	True
179.338	1.137	-1.6837259615384614	-0.03834843041574132	draw_card	columbia_card_task_fmri	15.0	0.8181818181818181	89.0	-80.0	0.18181818181818185	12.0	2.0	2.0	2.671178165661253		poldrack-single-stim	226155,226834	s628	False	True
180.23	1.137	-1.2047259615384613	-1.7656211576884662	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-80.0	0.2	12.0	3.0	2.0	4.0277605058838555		poldrack-single-stim	227514,228195	s628	False	True
181.6	1.137	-1.9687259615384614	-3.876732268799578	draw_card	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-80.0	0.2222222222222222	12.0	4.0	2.0	5.520552115588836		poldrack-single-stim		s628	False	True
182.207	1.137	1.1712740384615385	-6.515621157688466	draw_card	columbia_card_task_fmri	15.0	0.75	89.0	-80.0	0.25	12.0	5.0	2.0	7.158970988926028		poldrack-single-stim	228875,229554,230236,230914,231595,232274	s628	False	True
185.953	1.137	-0.9497259615384614	-9.908478300545603	draw_card	columbia_card_task_fmri	15.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	12.0	6.0	2.0	8.936877605369304		poldrack-single-stim	232955,233634	s628	False	True
187.578	1.137	-0.4767259615384614	-14.43228782435513	draw_card	columbia_card_task_fmri	15.0	0.6666666666666667	89.0	-80.0	0.3333333333333333	12.0	7.0	2.0	10.801261812343576	7.0	poldrack-single-stim	234315,234995,235675	s628	False	False
192.066	1.137	0.6982740384615386	0.4343788423115349	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-2.358976976000552		poldrack-single-stim	239075,239755,240435,241115,241795	s628	False	True
195.339	1.137	0.19527403846153857	-0.6941925862598932	draw_card	columbia_card_task_fmri	14.0	0.7857142857142857	89.0	-65.0	0.21428571428571427	15.0	2.0	3.0	-1.5452112798582718		poldrack-single-stim	242475,243155,243835,244515	s628	False	True
198.109	1.137	-1.2867259615384614	-1.9963903884576981	draw_card	columbia_card_task_fmri	14.0	0.7692307692307692	89.0	-65.0	0.2307692307692308	15.0	3.0	3.0	-0.6782825345475985		poldrack-single-stim	245195,245875	s628	False	True
199.398	1.137	-2.0477259615384615	-3.515621157688466	draw_card	columbia_card_task_fmri	14.0	0.75	89.0	-65.0	0.25	15.0	4.0	3.0	0.2430247955366696		poldrack-single-stim	246556	s628	False	True
199.926	1.137	-0.6107259615384615	-5.311075703143012	draw_card	columbia_card_task_fmri	14.0	0.7272727272727273	89.0	-65.0	0.2727272727272727	15.0	5.0	3.0	1.2165841838317988	5.0	poldrack-single-stim	247235,247915	s628	False	False
204.621	1.137	5.280274038461539	0.35937884231153383	draw_card	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-22.681076558219075		poldrack-single-stim	251315,251995,252675,253356,254035,254715,255394,256075,256754,257434,258114,258795	s628	False	True
212.477	1.137	-1.7457259615384615	0.1677121756448674	end_round	columbia_card_task_fmri	1.0	0.9333333333333332	71.0	-45.0	0.06666666666666668	16.0	2.0	1.0	-22.34793404851393	1.0	poldrack-single-stim	259475	s628	False	True
215.764	1.137	0.012274038461538567	1.2968788423115338	draw_card	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	-0.7861655660619604		poldrack-single-stim	262875,263554,264235,264914	s628	False	True
218.352	1.137	0.08927403846153857	0.23437884231153386	draw_card	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	16.0	2.0	3.0	0.035466337943127264		poldrack-single-stim	265595,266275,266955,267635	s628	False	True
221.016	1.137	0.5112740384615385	-0.9799068719741816	draw_card	columbia_card_task_fmri	15.0	0.7857142857142857	89.0	-70.0	0.21428571428571427	16.0	3.0	3.0	0.9113263527086629		poldrack-single-stim	268315,268995,269676,270355	s628	False	True
224.102	1.137	-1.9567259615384613	-2.381005773073083	draw_card	columbia_card_task_fmri	15.0	0.7692307692307692	89.0	-70.0	0.2307692307692308	16.0	4.0	3.0	1.8443904820205221	4.0	poldrack-single-stim	271035	s628	False	False
227.045	1.137	1.2432740384615386	8.234378842311534	draw_card	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	2.6907596183651425		poldrack-single-stim	273755,274435,275116,275795,276475,277155	s628	False	True
230.863	1.137	-1.5287259615384614	5.567712175644873	draw_card	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-50.0	0.3333333333333333	10.0	2.0	3.0	3.7406218930712067		poldrack-single-stim	277835,278515	s628	False	True
231.91	1.137	3.5162740384615385	2.2343788423115343	draw_card	columbia_card_task_fmri	30.0	0.625	89.0	-50.0	0.375	10.0	3.0	3.0	4.756359229901122	3.0	poldrack-single-stim	279196,279875,280555,281236,281915,282595,283274,283954	s628	False	False
240.325	1.137	-0.8667259615384615	7.634378842311533	draw_card	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.13333333333333333	15.0	1.0	2.0	-4.379274701814636		poldrack-single-stim	287354,288035	s628	False	True
242.032	1.137	-2.1407259615384615	6.805807413740108	draw_card	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.14285714285714285	15.0	2.0	2.0	-3.5123299308493974		poldrack-single-stim	288715	s628	False	True
242.466	1.137	-2.1737259615384614	5.849763457696148	draw_card	columbia_card_task_fmri	17.0	0.8461538461538461	89.0	-70.0	0.15384615384615385	15.0	3.0	2.0	-2.5687442745792204		poldrack-single-stim	289395	s628	False	True
242.868	1.137	-0.7967259615384614	4.7343788423115365	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	15.0	4.0	2.0	-1.5379891015044649		poldrack-single-stim	290074,290755	s628	False	True
244.647	1.137	1.1612740384615385	3.4161970241297137	draw_card	columbia_card_task_fmri	17.0	0.8181818181818181	89.0	-70.0	0.18181818181818185	15.0	5.0	2.0	-0.4081332489324652		poldrack-single-stim	291435,292115,292795,293475,294155,294835	s628	False	True
248.383	1.137	-1.0907259615384615	1.8343788423115357	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-70.0	0.2	15.0	6.0	2.0	0.8337838827999917	6.0	poldrack-single-stim	295515,296195	s628	False	False
252.464	1.137	0.3322740384615386	2.859378842311534	draw_card	columbia_card_task_fmri	7.0	0.9375	89.0	-95.0	0.0625	16.0	1.0	1.0	-9.246708700526582		poldrack-single-stim	299595,300275,300955,301636	s628	False	True
255.371	1.137	-0.45772596153846146	2.4343788423115345	draw_card	columbia_card_task_fmri	7.0	0.9333333333333332	89.0	-95.0	0.06666666666666668	16.0	2.0	1.0	-8.49668171161738		poldrack-single-stim	302315,302995,303675	s628	False	True
257.488	1.137	-1.9257259615384614	1.948664556597248	draw_card	columbia_card_task_fmri	7.0	0.9285714285714286	89.0	-95.0	0.07142857142857142	16.0	3.0	1.0	-7.67400232371066		poldrack-single-stim	304355	s628	False	True
258.138	1.137	-1.5427259615384614	1.3882249961576871	draw_card	columbia_card_task_fmri	7.0	0.9230769230769232	89.0	-95.0	0.07692307692307693	16.0	4.0	1.0	-6.766312450499061		poldrack-single-stim	305035,305715	s628	False	True
259.17	1.137	0.9462740384615386	0.7343788423115338	draw_card	columbia_card_task_fmri	7.0	0.9166666666666666	89.0	-95.0	0.08333333333333333	16.0	5.0	1.0	-5.758154953001046		poldrack-single-stim	306396,307076,307755,308435,309115	s628	False	True
262.693	1.137	-1.4087259615384615	-0.038348430415739536	draw_card	columbia_card_task_fmri	7.0	0.9090909090909092	89.0	-95.0	0.09090909090909093	16.0	6.0	1.0	-4.629929111971858		poldrack-single-stim	309795,310474	s628	False	True
263.86	1.137	-2.066725961538461	-0.9656211576884663	draw_card	columbia_card_task_fmri	7.0	0.9	89.0	-95.0	0.1	16.0	7.0	1.0	-3.3564054151850837		poldrack-single-stim		s628	False	True
264.368	1.137	-0.6757259615384614	-2.0989544910218	draw_card	columbia_card_task_fmri	7.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	16.0	8.0	1.0	-1.90458793732234		poldrack-single-stim	311155,311835,312515	s628	False	True
266.268	1.137	2.4602740384615385	-3.515621157688466	draw_card	columbia_card_task_fmri	7.0	0.875	89.0	-95.0	0.125	16.0	9.0	1.0	-0.2306259425875652		poldrack-single-stim	313194,313875,314555,315235,315915,316596,317275	s628	False	True
271.304	1.137	0.3372740384615386	-5.337049729117037	draw_card	columbia_card_task_fmri	7.0	0.8571428571428572	89.0	-95.0	0.14285714285714285	16.0	10.0	1.0	1.724560328164486		poldrack-single-stim	317955,318635,319315,319995,320675	s628	False	True
274.217	1.137	-1.1887259615384613	-7.7656211576884635	end_round	columbia_card_task_fmri	7.0	0.8333333333333334	71.0	-95.0	0.16666666666666666	16.0	11.0	1.0	4.040893448063002	10.0	poldrack-single-stim	321355,322036	s628	False	True
278.337	1.137	6.843274038461539	4.421878842311535	draw_card	columbia_card_task_fmri	9.0	0.9375	89.0	-100.0	0.0625	16.0	1.0	1.0	-7.558734110816977		poldrack-single-stim	325435,326115,326795,327476,328155,328836,329515,330195,330875,331555,332235,332916,333595,334275	s628	False	True
287.757	1.137	-1.2407259615384614	3.9677121756448672	draw_card	columbia_card_task_fmri	9.0	0.9333333333333332	89.0	-100.0	0.06666666666666668	16.0	2.0	1.0	-6.756841588074199		poldrack-single-stim	334955,335635	s628	False	True
289.092	1.137	-1.9277259615384614	3.4486645565972482	draw_card	columbia_card_task_fmri	9.0	0.9285714285714286	89.0	-100.0	0.07142857142857142	16.0	3.0	1.0	-5.877298378644007		poldrack-single-stim	336315	s628	False	True
289.739	1.137	-2.1617259615384614	2.8497634576961497	draw_card	columbia_card_task_fmri	9.0	0.9230769230769232	89.0	-100.0	0.07692307692307693	16.0	4.0	1.0	-4.906897137294745		poldrack-single-stim		s628	False	True
290.153	1.137	-2.2297259615384615	2.1510455089782017	draw_card	columbia_card_task_fmri	9.0	0.9166666666666666	89.0	-100.0	0.08333333333333333	16.0	5.0	1.0	-3.829118606944317		poldrack-single-stim	336996	s628	False	True
290.497	1.137	-2.1577259615384614	1.3252879332206238	draw_card	columbia_card_task_fmri	9.0	0.9090909090909092	89.0	-100.0	0.09090909090909093	16.0	6.0	1.0	-2.6230153732616763		poldrack-single-stim		s628	False	True
290.916	1.137	-1.0817259615384613	0.3343788423115335	draw_card	columbia_card_task_fmri	9.0	0.9	89.0	-100.0	0.1	16.0	7.0	1.0	-1.2616246873140966		poldrack-single-stim	337675,338355,339035	s628	False	True
292.413	1.137	-2.1677259615384616	-0.8767322687995769	draw_card	columbia_card_task_fmri	9.0	0.8888888888888888	89.0	-100.0	0.1111111111111111	16.0	8.0	1.0	0.2903158896015512		poldrack-single-stim		s628	False	True
292.821	1.137	-1.2827259615384614	-2.3906211576884657	draw_card	columbia_card_task_fmri	9.0	0.875	89.0	-100.0	0.125	16.0	9.0	1.0	2.07966884504053		poldrack-single-stim	339715,340395	s628	False	True
294.113	1.137	-1.8577259615384614	-4.337049729117036	draw_card	columbia_card_task_fmri	9.0	0.8571428571428572	89.0	-100.0	0.14285714285714285	16.0	10.0	1.0	4.16957104896737	10.0	poldrack-single-stim	341075	s628	False	False
297.358	1.137	1.0042740384615385	5.359378842311535	draw_card	columbia_card_task_fmri	15.0	0.875	89.0	-80.0	0.125	16.0	1.0	2.0	-2.540225019973174		poldrack-single-stim	344475,345155,345835,346515,347195	s628	False	True
300.939	1.137	-1.6787259615384615	4.567712175644868	draw_card	columbia_card_task_fmri	15.0	0.8666666666666667	89.0	-80.0	0.13333333333333333	16.0	2.0	2.0	-1.6668776139091293		poldrack-single-stim	347876	s628	False	True
301.835	1.137	-2.2187259615384614	3.662950270882965	draw_card	columbia_card_task_fmri	15.0	0.8571428571428572	89.0	-80.0	0.14285714285714285	16.0	3.0	2.0	-0.7197924078059046		poldrack-single-stim	348555	s628	False	True
302.193	1.137	-1.8577259615384614	2.618994226926917	draw_card	columbia_card_task_fmri	15.0	0.8461538461538461	89.0	-80.0	0.15384615384615385	16.0	4.0	2.0	0.3109919693636556		poldrack-single-stim	349235	s628	False	True
302.911	1.137	-1.7637259615384615	1.4010455089782017	draw_card	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	16.0	5.0	2.0	1.4369726805581635	5.0	poldrack-single-stim	349915	s628	False	False
306.861	1.137	3.6932740384615386	7.484378842311534	draw_card	columbia_card_task_fmri	16.0	0.875	89.0	-70.0	0.125	16.0	1.0	2.0	-5.508415366649481	1.0	poldrack-single-stim	353995,354675,355355,356035,356715,357395,358075,358756,359436	s628	False	False
315.522	1.137	2.7002740384615387	8.796878842311534	draw_card	columbia_card_task_fmri	30.0	0.6875	89.0	-45.0	0.3125	16.0	1.0	5.0	0.7972895157191005	1.0	poldrack-single-stim	362156,362836,363516,364196,364875,365555,366235,366915	s628	False	False
323.194	1.137	1.1282740384615386	0.5677121756448678	draw_card	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-75.0	0.16666666666666666	6.0	1.0	1.0	-1.1661829153097472		poldrack-single-stim	370315,370997,371675,372355,373036	s628	False	True
326.898	1.137	-1.6607259615384615	-2.365621157688466	draw_card	columbia_card_task_fmri	13.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	1.2329712457547402		poldrack-single-stim	373715,374395	s628	False	True
327.812	1.137	-2.1137259615384614	-6.765621157688466	draw_card	columbia_card_task_fmri	13.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	4.1326975251982745		poldrack-single-stim		s628	False	True
328.274	1.137	0.6832740384615386	-14.098954491021798	end_round	columbia_card_task_fmri	13.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	6.0	4.0	1.0	7.5058550896400495	3.0	poldrack-single-stim	375075,375756,376435,377115,377795	s628	False	True
333.855	1.137	-0.10072596153846143	2.234378842311536	draw_card	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-2.6532835768823304		poldrack-single-stim	380515,381196,381875,382556	s628	False	True
336.33	1.137	-2.2177259615384615	-0.5656211576884651	draw_card	columbia_card_task_fmri	14.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.3636624883625714		poldrack-single-stim	383236	s628	False	True
336.687	1.137	-2.2387259615384614	-4.765621157688465	draw_card	columbia_card_task_fmri	14.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	2.403757780937504	3.0	poldrack-single-stim		s628	False	False
339.343	1.137	-0.6307259615384614	2.234378842311536	draw_card	columbia_card_task_fmri	16.0	0.8333333333333334	89.0	-80.0	0.16666666666666666	6.0	1.0	1.0	1.8089184029957932		poldrack-single-stim	386636,387316	s628	False	True
341.288	1.137	-2.2827259615384614	-0.9656211576884656	draw_card	columbia_card_task_fmri	16.0	0.8	89.0	-80.0	0.2	6.0	2.0	1.0	4.427077984771124		poldrack-single-stim	387996	s628	False	True
341.581	1.137	-2.2317259615384613	-5.765621157688466	draw_card	columbia_card_task_fmri	16.0	0.75	89.0	-80.0	0.25	6.0	3.0	1.0	7.591352968172558	3.0	poldrack-single-stim		s628	False	False
344.791	1.137	1.7182740384615385	4.7343788423115365	draw_card	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-70.0	0.16666666666666666	6.0	1.0	1.0	-1.5379891015044649		poldrack-single-stim	392076,392756,393436,394115,394796,395475	s628	False	True
349.085	1.137	-2.2177259615384615	1.8343788423115357	draw_card	columbia_card_task_fmri	17.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.8337838827999917		poldrack-single-stim		s628	False	True
349.444	1.137	-2.2737259615384615	-2.5156211576884657	draw_card	columbia_card_task_fmri	17.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	3.7004358407243103		poldrack-single-stim	396155	s628	False	True
349.745	1.137	-1.6607259615384615	-9.765621157688463	end_round	columbia_card_task_fmri	17.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	7.03514070279963	3.0	poldrack-single-stim	396835	s628	False	True
353.392	1.137	0.5072740384615385	4.734378842311535	draw_card	columbia_card_task_fmri	25.0	0.75	89.0	-65.0	0.25	8.0	1.0	2.0	4.997270836569014		poldrack-single-stim	400235,400915,401595,402275,402955	s628	False	True
356.475	1.137	0.5302740384615385	1.5200931280258216	draw_card	columbia_card_task_fmri	25.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	8.0	2.0	2.0	6.681332285344567		poldrack-single-stim	403636,404315,404995,405676	s628	False	True
359.581	1.137	-1.5257259615384615	-2.7656211576884626	end_round	columbia_card_task_fmri	25.0	0.6666666666666667	71.0	-65.0	0.3333333333333333	8.0	3.0	2.0	8.447329774971557	2.0	poldrack-single-stim	406355,407035	s628	False	True
362.885	1.137	0.20327403846153858	4.734378842311535	draw_card	columbia_card_task_fmri	30.0	0.75	89.0	-80.0	0.25	8.0	1.0	2.0	13.645902601005071		poldrack-single-stim	409755,410435,411115,411795	s628	False	True
365.665	1.137	-1.7477259615384615	0.8058074137401103	draw_card	columbia_card_task_fmri	30.0	0.7142857142857143	89.0	-80.0	0.2857142857142857	8.0	2.0	2.0	15.70526935109023	2.0	poldrack-single-stim	412476	s628	False	False
368.818	1.137	0.023274038461538568	4.434378842311535	draw_card	columbia_card_task_fmri	13.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-1.5609203502756088		poldrack-single-stim	415876,416556,417236,417916	s628	False	True
371.418	1.137	-1.9957259615384615	3.234378842311534	draw_card	columbia_card_task_fmri	13.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	-0.023281224847103488		poldrack-single-stim	418596	s628	False	True
371.996	1.137	-2.2107259615384613	1.7343788423115338	draw_card	columbia_card_task_fmri	13.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	1.7495892442202106		poldrack-single-stim		s628	False	True
372.362	1.137	-1.6677259615384614	-0.1941925862598932	draw_card	columbia_card_task_fmri	13.0	0.8571428571428572	89.0	-95.0	0.14285714285714285	10.0	4.0	1.0	3.8202483497718376		poldrack-single-stim	419277	s628	False	True
