,demeaned_feedback_values,feedback_values,demeaned_loss,demeaned_gain,lost_bool,round_duration,round_on,round_grouping,group_RT,onset,duration,movement_onset,EV,action,block_duration,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,risk,response_time,total_cards,trial_id,trial_type,worker_id,junk,feedback,button_onset
18,12.450632911392404,17.0,6.954022988505741,1.9195402298850581,False,10.871000000000002,False,6,1.8425530044266367,53.309,2.9130000000000003,56.222,-12.508764593353202,draw_card,2.9130000000000003,columbia_card_task_fmri,17.0,0.6,89.0,-65.0,0.4,9.0,5.0,2.0,7.320262163931973,1.8981645569620256,,stim,poldrack-single-stim,s631,False,1,56.221999999999994
19,12.450632911392404,17.0,6.954022988505741,1.9195402298850581,False,10.871000000000002,False,6,1.8425530044266367,56.223,2.3609999999999998,58.583999999999996,-20.7087645933532,end_round,2.3609999999999998,columbia_card_task_fmri,17.0,0.5,71.0,-65.0,0.5,9.0,6.0,2.0,8.145919741735888,1.346164556962025,5.0,stim,poldrack-single-stim,s631,False,1,58.583999999999996
20,-99.5493670886076,-95.0,-23.04597701149426,-1.0804597701149419,True,2.8760000000000003,True,7,1.8425530044266367,61.11,2.8760000000000003,63.986000000000004,6.391235406646798,draw_card,2.8760000000000003,columbia_card_task_fmri,14.0,0.9,89.0,-95.0,0.1,10.0,1.0,1.0,-0.12075542652241468,1.8611645569620257,1.0,stim,poldrack-single-stim,s631,False,0,63.986
21,10.450632911392404,15.0,6.954022988505741,-0.08045977011494188,False,5.979000000000001,True,8,1.8425530044266367,66.579,5.446000000000001,72.025,2.2912354066467984,draw_card,5.446000000000001,columbia_card_task_fmri,15.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,-0.817160154523755,4.431164556962026,,stim,poldrack-single-stim,s631,False,1,72.02499999999999
22,10.450632911392404,15.0,6.954022988505741,-0.08045977011494188,False,5.979000000000001,False,8,1.8425530044266367,72.027,0.298,72.325,0.5134576288690216,draw_card,0.298,columbia_card_task_fmri,15.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,0.4356572813550628,-0.7168354430379746,,stim,poldrack-single-stim,s631,False,1,72.325
23,-39.549367088607596,-35.0,6.954022988505741,-0.08045977011494188,True,5.979000000000001,False,8,1.8425530044266367,72.327,0.235,72.562,-1.7087645933532016,draw_card,0.235,columbia_card_task_fmri,15.0,0.75,89.0,-65.0,0.25,10.0,3.0,2.0,1.8110461759321268,-0.7798354430379747,3.0,stim,poldrack-single-stim,s631,False,0,72.562
24,-69.5493670886076,-65.0,6.954022988505741,1.9195402298850581,True,3.426,True,9,1.8425530044266367,74.95100000000001,3.426,78.377,3.8912354066468,draw_card,3.426,columbia_card_task_fmri,17.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,-0.02125660432787413,2.4111645569620253,1.0,stim,poldrack-single-stim,s631,False,0,78.37700000000001
25,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,True,10,1.8425530044266367,80.97,4.359,85.329,2.4579020733134658,draw_card,4.359,columbia_card_task_fmri,13.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,12.0,1.0,2.0,-1.879091673035184,3.344164556962025,,stim,poldrack-single-stim,s631,False,1,85.329
26,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,85.331,0.384,85.715,1.2003263157377049,draw_card,0.384,columbia_card_task_fmri,13.0,0.8181818181818181,89.0,-70.0,0.18181818181818185,12.0,2.0,2.0,-0.8045740658972136,-0.6308354430379747,,stim,poldrack-single-stim,s631,False,1,85.715
27,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,85.71700000000001,0.5820000000000001,86.29899999999999,-0.3087645933532013,draw_card,0.5820000000000001,columbia_card_task_fmri,13.0,0.8,89.0,-70.0,0.2,12.0,3.0,2.0,0.37676865334234577,-0.4328354430379746,,stim,poldrack-single-stim,s631,False,1,86.299
28,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,86.301,0.5720000000000001,86.87299999999999,-2.1532090377976463,draw_card,0.5720000000000001,columbia_card_task_fmri,13.0,0.7777777777777778,89.0,-70.0,0.2222222222222222,12.0,4.0,2.0,1.6770317795817604,-0.4428354430379746,,stim,poldrack-single-stim,s631,False,1,86.873
29,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,86.875,0.833,87.708,-4.4587645933532025,draw_card,0.833,columbia_card_task_fmri,13.0,0.75,89.0,-70.0,0.25,12.0,5.0,2.0,3.1044697122418796,-0.18183544303797472,,stim,poldrack-single-stim,s631,False,1,87.708
30,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,87.709,0.457,88.166,-7.423050307638914,draw_card,0.457,columbia_card_task_fmri,13.0,0.7142857142857143,89.0,-70.0,0.2857142857142857,12.0,6.0,2.0,4.653779077423189,-0.5578354430379746,,stim,poldrack-single-stim,s631,False,1,88.166
31,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,88.169,0.5720000000000001,88.741,-11.375431260019864,draw_card,0.5720000000000001,columbia_card_task_fmri,13.0,0.6666666666666667,89.0,-70.0,0.3333333333333333,12.0,7.0,2.0,6.278788206585062,-0.4428354430379746,,stim,poldrack-single-stim,s631,False,1,88.741
32,8.450632911392404,13.0,1.9540229885057414,-2.080459770114942,False,10.104,False,10,1.8425530044266367,88.743,0.135,88.87799999999999,-16.9087645933532,draw_card,0.135,columbia_card_task_fmri,13.0,0.6,89.0,-70.0,0.4,12.0,8.0,2.0,7.808543757558082,-0.8798354430379747,,stim,poldrack-single-stim,s631,False,1,88.878
33,29.450632911392404,34.0,1.9540229885057414,-2.080459770114942,True,10.104,False,10,1.8425530044266367,88.88,2.21,91.09,-25.2087645933532,draw_card,2.21,columbia_card_task_fmri,13.0,0.5,89.0,-70.0,0.5,12.0,9.0,2.0,8.64433573055512,1.1951645569620253,9.0,stim,poldrack-single-stim,s631,False,0,91.08999999999999
34,10.450632911392404,15.0,-8.045977011494259,-0.08045977011494188,False,3.468,True,11,1.8425530044266367,93.412,0.6920000000000001,94.104,2.4579020733134658,draw_card,0.6920000000000001,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-80.0,0.16666666666666666,12.0,1.0,2.0,2.571090610338309,-0.3228354430379746,,stim,poldrack-single-stim,s631,False,1,94.104
35,10.450632911392404,15.0,-8.045977011494259,-0.08045977011494188,False,3.468,False,11,1.8425530044266367,94.10600000000001,1.821,95.927,1.0185081339195232,draw_card,1.821,columbia_card_task_fmri,15.0,0.8181818181818181,89.0,-80.0,0.18181818181818185,12.0,2.0,2.0,3.802538045112918,0.8061645569620253,,stim,poldrack-single-stim,s631,False,1,95.927
36,-54.549367088607596,-50.0,-8.045977011494259,-0.08045977011494188,True,3.468,False,11,1.8425530044266367,95.93,0.955,96.885,-0.7087645933532016,draw_card,0.955,columbia_card_task_fmri,15.0,0.8,89.0,-80.0,0.2,12.0,3.0,2.0,5.156294546954918,-0.05983544303797472,3.0,stim,poldrack-single-stim,s631,False,0,96.885
37,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,True,12,1.8425530044266367,99.139,1.555,100.694,1.4912354066467994,draw_card,1.555,columbia_card_task_fmri,14.0,0.8,89.0,-65.0,0.2,15.0,1.0,3.0,-1.2150347653796167,0.5401645569620253,,stim,poldrack-single-stim,s631,False,1,100.694
38,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,100.696,0.6709999999999999,101.367,0.3626639780753713,draw_card,0.6709999999999999,columbia_card_task_fmri,14.0,0.7857142857142857,89.0,-65.0,0.21428571428571427,15.0,2.0,3.0,-0.4035676889615729,-0.34383544303797475,,stim,poldrack-single-stim,s631,False,1,101.367
39,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,101.369,0.541,101.91,-0.9395338241224334,draw_card,0.541,columbia_card_task_fmri,14.0,0.7692307692307692,89.0,-65.0,0.2307692307692308,15.0,3.0,3.0,0.4610351452873616,-0.47383544303797465,,stim,poldrack-single-stim,s631,False,1,101.91
40,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,101.913,0.679,102.59200000000001,-2.4587645933532016,draw_card,0.679,columbia_card_task_fmri,14.0,0.75,89.0,-65.0,0.25,15.0,4.0,3.0,1.3799991185442408,-0.33583544303797463,,stim,poldrack-single-stim,s631,False,1,102.592
41,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,102.594,0.612,103.206,-4.254219138807748,draw_card,0.612,columbia_card_task_fmri,14.0,0.7272727272727273,89.0,-65.0,0.2727272727272727,15.0,5.0,3.0,2.3512148608091508,-0.4028354430379747,,stim,poldrack-single-stim,s631,False,1,103.20599999999999
42,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,103.20700000000001,0.731,103.93799999999999,-6.408764593353203,draw_card,0.731,columbia_card_task_fmri,14.0,0.7,89.0,-65.0,0.3,15.0,6.0,3.0,3.365678372604833,-0.2838354430379747,,stim,poldrack-single-stim,s631,False,1,103.938
43,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,103.94,4.184,108.124,-9.042097926686534,draw_card,4.184,columbia_card_task_fmri,14.0,0.6666666666666667,89.0,-65.0,0.3333333333333333,15.0,7.0,3.0,4.400140139909837,3.1691645569620253,,stim,poldrack-single-stim,s631,False,1,108.124
44,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,108.12700000000001,5.608,113.735,-12.333764593353202,draw_card,5.608,columbia_card_task_fmri,14.0,0.625,89.0,-65.0,0.375,15.0,8.0,3.0,5.401094494478798,4.593164556962025,,stim,poldrack-single-stim,s631,False,1,113.73500000000001
45,9.450632911392404,14.0,6.954022988505741,-1.0804597701149419,False,20.951999999999998,False,12,1.8425530044266367,113.73700000000001,6.371,120.10799999999999,-16.565907450496052,end_round,6.371,columbia_card_task_fmri,14.0,0.5714285714285714,71.0,-65.0,0.42857142857142855,15.0,9.0,3.0,6.247185765287738,5.3561645569620255,8.0,stim,poldrack-single-stim,s631,False,1,120.108
46,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,True,13,1.8425530044266367,122.56700000000001,3.2769999999999997,125.844,1.4162354066467984,draw_card,3.2769999999999997,columbia_card_task_fmri,1.0,0.9375,89.0,-45.0,0.0625,16.0,1.0,1.0,-21.374913188203166,2.2621645569620252,,stim,poldrack-single-stim,s631,False,1,125.84400000000001
47,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,False,13,1.8425530044266367,125.846,0.326,126.17200000000001,1.2245687399801322,draw_card,0.326,columbia_card_task_fmri,1.0,0.9333333333333332,89.0,-45.0,0.06666666666666668,16.0,2.0,1.0,-21.0488644678459,-0.6888354430379746,,stim,poldrack-single-stim,s631,False,1,126.172
48,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,False,13,1.8425530044266367,126.17399999999999,0.396,126.57,1.0055211209325128,draw_card,0.396,columbia_card_task_fmri,1.0,0.9285714285714286,89.0,-45.0,0.07142857142857142,16.0,3.0,1.0,-20.690474641424608,-0.6188354430379747,,stim,poldrack-single-stim,s631,False,1,126.57
49,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,False,13,1.8425530044266367,126.573,0.34600000000000003,126.919,0.75277386818526,draw_card,0.34600000000000003,columbia_card_task_fmri,1.0,0.9230769230769232,89.0,-45.0,0.07692307692307693,16.0,4.0,1.0,-20.29420931700399,-0.6688354430379746,,stim,poldrack-single-stim,s631,False,1,126.919
50,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,False,13,1.8425530044266367,126.921,0.33799999999999997,127.259,0.4579020733134649,draw_card,0.33799999999999997,columbia_card_task_fmri,1.0,0.9166666666666666,89.0,-45.0,0.08333333333333333,16.0,5.0,1.0,-19.853142477541766,-0.6768354430379747,,stim,poldrack-single-stim,s631,False,1,127.259
51,-3.549367088607595,1.0,26.95402298850574,-14.080459770114942,False,5.3660000000000005,False,13,1.8425530044266367,127.26100000000001,0.33899999999999997,127.6,0.10941722482861672,draw_card,0.33899999999999997,columbia_card_task_fmri,1.0,0.9090909090909092,89.0,-45.0,0.09090909090909093,16.0,6.0,1.0,-19.358486579151297,-0.6758354430379747,,stim,poldrack-single-stim,s631,False,1,127.60000000000001
52,-43.549367088607596,-39.0,26.95402298850574,-14.080459770114942,True,5.3660000000000005,False,13,1.8425530044266367,127.603,0.344,127.947,-0.3087645933532017,draw_card,0.344,columbia_card_task_fmri,1.0,0.9,89.0,-45.0,0.1,16.0,7.0,1.0,-18.79892404236625,-0.6708354430379747,7.0,stim,poldrack-single-stim,s631,False,0,127.94699999999999
53,10.450632911392404,15.0,1.9540229885057414,-0.08045977011494188,False,3.9939999999999998,True,14,1.8425530044266367,131.222,2.026,133.248,2.3537354066467984,draw_card,2.026,columbia_card_task_fmri,15.0,0.8125,89.0,-70.0,0.1875,16.0,1.0,3.0,0.353434975663852,1.0111645569620251,,stim,poldrack-single-stim,s631,False,1,133.24800000000002
54,10.450632911392404,15.0,1.9540229885057414,-0.08045977011494188,False,3.9939999999999998,False,14,1.8425530044266367,133.25,0.391,133.641,1.2912354066467984,draw_card,0.391,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,16.0,2.0,3.0,1.1729575715218274,-0.6238354430379747,,stim,poldrack-single-stim,s631,False,1,133.641
55,10.450632911392404,15.0,1.9540229885057414,-0.08045977011494188,False,3.9939999999999998,False,14,1.8425530044266367,133.644,0.375,134.019,0.07694969236108308,draw_card,0.375,columbia_card_task_fmri,15.0,0.7857142857142857,89.0,-70.0,0.21428571428571427,16.0,3.0,3.0,2.046677874327869,-0.6398354430379747,,stim,poldrack-single-stim,s631,False,1,134.019
56,10.450632911392404,15.0,1.9540229885057414,-0.08045977011494188,False,3.9939999999999998,False,14,1.8425530044266367,134.02200000000002,0.382,134.404,-1.3241492087378184,draw_card,0.382,columbia_card_task_fmri,15.0,0.7692307692307692,89.0,-70.0,0.2307692307692308,16.0,4.0,3.0,2.977577057277884,-0.6328354430379747,,stim,poldrack-single-stim,s631,False,1,134.40400000000002
57,-14.549367088607596,-10.0,1.9540229885057414,-0.08045977011494188,True,3.9939999999999998,False,14,1.8425530044266367,134.407,0.82,135.227,-2.9587645933532016,draw_card,0.82,columbia_card_task_fmri,15.0,0.75,89.0,-70.0,0.25,16.0,5.0,3.0,3.9669709006492586,-0.19483544303797473,5.0,stim,poldrack-single-stim,s631,False,0,135.227
58,-54.549367088607596,-50.0,21.95402298850574,14.919540229885058,True,3.3680000000000003,True,15,1.8425530044266367,137.482,3.3680000000000003,140.85,9.291235406646797,draw_card,3.3680000000000003,columbia_card_task_fmri,30.0,0.7,89.0,-50.0,0.3,10.0,1.0,3.0,3.8220772284634985,2.3531645569620254,1.0,stim,poldrack-single-stim,s631,False,0,140.85
59,-74.5493670886076,-70.0,1.9540229885057414,1.9195402298850581,True,5.2829999999999995,True,16,1.8425530044266367,143.106,5.2829999999999995,148.389,8.691235406646799,draw_card,5.2829999999999995,columbia_card_task_fmri,17.0,0.8666666666666667,89.0,-70.0,0.13333333333333333,15.0,1.0,2.0,-3.2290830719511163,4.268164556962025,1.0,stim,poldrack-single-stim,s631,False,0,148.38899999999998
60,2.450632911392405,7.0,-23.04597701149426,-8.080459770114942,False,5.202,True,17,1.8425530044266367,150.71200000000002,3.733,154.445,3.9162354066467984,draw_card,3.733,columbia_card_task_fmri,7.0,0.9375,89.0,-95.0,0.0625,16.0,1.0,1.0,-8.077303232703542,2.7181645569620256,,stim,poldrack-single-stim,s631,False,1,154.44500000000002
61,2.450632911392405,7.0,-23.04597701149426,-8.080459770114942,False,5.202,False,17,1.8425530044266367,154.44799999999998,0.355,154.803,3.4912354066467985,draw_card,0.355,columbia_card_task_fmri,7.0,0.9333333333333332,89.0,-95.0,0.06666666666666668,16.0,2.0,1.0,-7.330711136350121,-0.6598354430379747,,stim,poldrack-single-stim,s631,False,1,154.80299999999997
62,2.450632911392405,7.0,-23.04597701149426,-8.080459770114942,False,5.202,False,17,1.8425530044266367,154.805,0.308,155.113,3.0055211209325137,draw_card,0.308,columbia_card_task_fmri,7.0,0.9285714285714286,89.0,-95.0,0.07142857142857142,16.0,3.0,1.0,-6.511576063505906,-0.7068354430379746,,stim,poldrack-single-stim,s631,False,1,155.113
63,2.450632911392405,7.0,-23.04597701149426,-8.080459770114942,False,5.202,False,17,1.8425530044266367,155.115,0.406,155.52100000000002,2.4450815604929517,draw_card,0.406,columbia_card_task_fmri,7.0,0.9230769230769232,89.0,-95.0,0.07692307692307693,16.0,4.0,1.0,-5.607550128623762,-0.6088354430379747,,stim,poldrack-single-stim,s631,False,1,155.52100000000002
64,-71.5493670886076,-67.0,-23.04597701149426,-8.080459770114942,True,5.202,False,17,1.8425530044266367,155.524,0.4,155.924,1.7912354066467984,draw_card,0.4,columbia_card_task_fmri,7.0,0.9166666666666666,89.0,-95.0,0.08333333333333333,16.0,5.0,1.0,-4.603187974058726,-0.6148354430379747,5.0,stim,poldrack-single-stim,s631,False,0,155.924
65,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,True,18,1.8425530044266367,158.655,1.999,160.654,5.4787354066467975,draw_card,1.999,columbia_card_task_fmri,9.0,0.9375,89.0,-100.0,0.0625,16.0,1.0,1.0,-6.396786975529912,0.9841645569620254,,stim,poldrack-single-stim,s631,False,1,160.654
66,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,160.657,0.875,161.532,5.024568739980132,draw_card,0.875,columbia_card_task_fmri,9.0,0.9333333333333332,89.0,-100.0,0.06666666666666668,16.0,2.0,1.0,-5.598116218192335,-0.13983544303797468,,stim,poldrack-single-stim,s631,False,1,161.532
67,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,161.534,1.004,162.53799999999998,4.505521120932514,draw_card,1.004,columbia_card_task_fmri,9.0,0.9285714285714286,89.0,-100.0,0.07142857142857142,16.0,3.0,1.0,-4.721896949914947,-0.010835443037974679,,stim,poldrack-single-stim,s631,False,1,162.53799999999998
68,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,162.542,0.958,163.5,3.9066200220314142,draw_card,0.958,columbia_card_task_fmri,9.0,0.9230769230769232,89.0,-100.0,0.07692307692307693,16.0,4.0,1.0,-3.7549313621328864,-0.05683544303797472,,stim,poldrack-single-stim,s631,False,1,163.5
69,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,163.502,1.723,165.225,3.207902073313466,draw_card,1.723,columbia_card_task_fmri,9.0,0.9166666666666666,89.0,-100.0,0.08333333333333333,16.0,5.0,1.0,-2.6807112124494985,0.7081645569620254,,stim,poldrack-single-stim,s631,False,1,165.22500000000002
70,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,165.227,1.632,166.859,2.3821444975558883,draw_card,1.632,columbia_card_task_fmri,9.0,0.9090909090909092,89.0,-100.0,0.09090909090909093,16.0,6.0,1.0,-1.4783018644489443,0.6171645569620252,,stim,poldrack-single-stim,s631,False,1,166.859
71,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,166.861,0.655,167.516,1.391235406646798,draw_card,0.655,columbia_card_task_fmri,9.0,0.9,89.0,-100.0,0.1,16.0,7.0,1.0,-0.12075542652241468,-0.35983544303797466,,stim,poldrack-single-stim,s631,False,1,167.516
72,4.450632911392405,9.0,-28.04597701149426,-6.080459770114942,False,17.692999999999998,False,18,1.8425530044266367,167.518,0.8740000000000001,168.392,0.18012429553568765,draw_card,0.8740000000000001,columbia_card_task_fmri,9.0,0.8888888888888888,89.0,-100.0,0.1111111111111111,16.0,8.0,1.0,1.4271733083857399,-0.14083544303797457,,stim,poldrack-single-stim,s631,False,1,168.392
