,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
39,draw_card,1751.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,2.0,2.0,"89,71",48.0,1751.0,1751.0,,42863,,stim,poldrack-single-stim,5.0,s541
40,draw_card,1392.0,0.0,test,columbia_card_task_fmri,24.0,89.0,-60.0,8.0,3.0,2.0,"89,71",72.0,1392.0,1392.0,,44256,,stim,poldrack-single-stim,5.0,s541
41,end_round,949.0,0.0,test,columbia_card_task_fmri,24.0,71.0,-60.0,8.0,3.0,2.0,"89,71",72.0,949.0,949.0,,45206,3.0,stim,poldrack-single-stim,5.0,s541
43,draw_card,1803.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,1.0,2.0,"89,71",29.0,1803.0,1803.0,,49267,,stim,poldrack-single-stim,6.0,s541
44,draw_card,1409.0,0.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,2.0,2.0,"89,71",58.0,1409.0,1409.0,,50677,,stim,poldrack-single-stim,6.0,s541
45,end_round,3674.0,0.0,test,columbia_card_task_fmri,29.0,71.0,-75.0,8.0,2.0,2.0,"89,71",58.0,3674.0,3674.0,,54353,2.0,stim,poldrack-single-stim,6.0,s541
47,draw_card,2359.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,2359.0,2359.0,,59036,,stim,poldrack-single-stim,7.0,s541
48,draw_card,2008.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,2.0,2.0,"89,71",-48.0,2008.0,2008.0,,61046,2.0,stim,poldrack-single-stim,7.0,s541
50,draw_card,3515.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",14.0,3515.0,3515.0,,67022,,stim,poldrack-single-stim,8.0,s541
51,draw_card,1794.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,2.0,1.0,"89,71",28.0,1794.0,1794.0,,68818,,stim,poldrack-single-stim,8.0,s541
52,draw_card,1998.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,3.0,1.0,"89,71",42.0,1998.0,1998.0,,70817,,stim,poldrack-single-stim,8.0,s541
53,end_round,4110.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-95.0,10.0,3.0,1.0,"89,71",42.0,4110.0,4110.0,,74928,3.0,stim,poldrack-single-stim,8.0,s541
55,draw_card,2440.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",15.0,2440.0,2440.0,,79896,,stim,poldrack-single-stim,9.0,s541
56,draw_card,1916.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,2.0,2.0,"89,71",30.0,1916.0,1916.0,,81813,,stim,poldrack-single-stim,9.0,s541
57,draw_card,2191.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,3.0,2.0,"89,71",45.0,2191.0,2191.0,,84007,,stim,poldrack-single-stim,9.0,s541
58,draw_card,1680.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,4.0,2.0,"89,71",60.0,1680.0,1680.0,,85689,,stim,poldrack-single-stim,9.0,s541
59,end_round,1054.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-65.0,10.0,4.0,2.0,"89,71",60.0,1054.0,1054.0,,86745,4.0,stim,poldrack-single-stim,9.0,s541
61,draw_card,2935.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,1.0,2.0,"89,71",17.0,2935.0,2935.0,,92002,,stim,poldrack-single-stim,10.0,s541
62,draw_card,1586.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,2.0,2.0,"89,71",-48.0,1586.0,1586.0,,93589,2.0,stim,poldrack-single-stim,10.0,s541
64,draw_card,3554.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,1.0,2.0,"89,71",13.0,3554.0,3554.0,,99671,,stim,poldrack-single-stim,11.0,s541
65,draw_card,1939.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,2.0,2.0,"89,71",26.0,1939.0,1939.0,,101611,,stim,poldrack-single-stim,11.0,s541
66,draw_card,2068.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,3.0,2.0,"89,71",-44.0,2068.0,2068.0,,103680,3.0,stim,poldrack-single-stim,11.0,s541
68,draw_card,2144.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",-80.0,2144.0,2144.0,,108827,1.0,stim,poldrack-single-stim,12.0,s541
70,draw_card,2994.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",14.0,2994.0,2994.0,,114148,,stim,poldrack-single-stim,13.0,s541
71,draw_card,2166.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,2.0,3.0,"89,71",28.0,2166.0,2166.0,,116316,,stim,poldrack-single-stim,13.0,s541
72,draw_card,1875.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,3.0,3.0,"89,71",42.0,1875.0,1875.0,,118193,,stim,poldrack-single-stim,13.0,s541
73,draw_card,1796.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,4.0,3.0,"89,71",56.0,1796.0,1796.0,,119991,,stim,poldrack-single-stim,13.0,s541
74,draw_card,2155.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,5.0,3.0,"89,71",-9.0,2155.0,2155.0,,122147,5.0,stim,poldrack-single-stim,13.0,s541
76,draw_card,3270.0,1.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,1.0,1.0,"89,71",-45.0,3270.0,3270.0,,127677,1.0,stim,poldrack-single-stim,14.0,s541
78,draw_card,3351.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,3351.0,3351.0,,133491,,stim,poldrack-single-stim,15.0,s541
79,draw_card,1495.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,1495.0,1495.0,,134988,,stim,poldrack-single-stim,15.0,s541
80,draw_card,1298.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,3.0,"89,71",45.0,1298.0,1298.0,,136289,,stim,poldrack-single-stim,15.0,s541
81,end_round,794.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,3.0,3.0,"89,71",45.0,794.0,794.0,,137086,3.0,stim,poldrack-single-stim,15.0,s541
83,draw_card,2937.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",30.0,2937.0,2937.0,,142347,,stim,poldrack-single-stim,16.0,s541
84,draw_card,3592.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,2.0,3.0,"89,71",-20.0,3592.0,3592.0,,145942,2.0,stim,poldrack-single-stim,16.0,s541
86,draw_card,2520.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,2520.0,2520.0,,150785,,stim,poldrack-single-stim,17.0,s541
87,draw_card,1134.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,2.0,2.0,"89,71",34.0,1134.0,1134.0,,151920,,stim,poldrack-single-stim,17.0,s541
88,draw_card,1158.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,3.0,2.0,"89,71",51.0,1158.0,1158.0,,153080,,stim,poldrack-single-stim,17.0,s541
89,end_round,6739.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,3.0,2.0,"89,71",51.0,6739.0,6739.0,,159821,3.0,stim,poldrack-single-stim,17.0,s541
91,end_round,1687.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,0.0,1.0,"89,71",0.0,1687.0,1687.0,,164107,0.0,stim,poldrack-single-stim,18.0,s541
93,end_round,1770.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,0.0,1.0,"89,71",0.0,1770.0,1770.0,,168137,0.0,stim,poldrack-single-stim,19.0,s541
95,draw_card,1738.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,1738.0,1738.0,,172131,,stim,poldrack-single-stim,20.0,s541
96,draw_card,707.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,707.0,707.0,,172840,,stim,poldrack-single-stim,20.0,s541
97,end_round,509.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,16.0,2.0,2.0,"89,71",30.0,509.0,509.0,,173350,2.0,stim,poldrack-single-stim,20.0,s541
99,draw_card,2114.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,1.0,2.0,"89,71",16.0,2114.0,2114.0,,177995,,stim,poldrack-single-stim,21.0,s541
100,draw_card,700.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,2.0,2.0,"89,71",32.0,700.0,700.0,,178697,,stim,poldrack-single-stim,21.0,s541
101,draw_card,2777.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,3.0,2.0,"89,71",-38.0,2777.0,2777.0,,181476,3.0,stim,poldrack-single-stim,21.0,s541
103,draw_card,2351.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,1.0,5.0,"89,71",30.0,2351.0,2351.0,,186291,,stim,poldrack-single-stim,22.0,s541
104,draw_card,695.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,2.0,5.0,"89,71",60.0,695.0,695.0,,186989,,stim,poldrack-single-stim,22.0,s541
105,end_round,539.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-45.0,16.0,2.0,5.0,"89,71",60.0,539.0,539.0,,187530,2.0,stim,poldrack-single-stim,22.0,s541
107,draw_card,2526.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,1.0,1.0,"89,71",13.0,2526.0,2526.0,,192313,,stim,poldrack-single-stim,23.0,s541
108,end_round,493.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,6.0,1.0,1.0,"89,71",13.0,493.0,493.0,,192809,1.0,stim,poldrack-single-stim,23.0,s541
110,draw_card,1836.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,1.0,1.0,"89,71",14.0,1836.0,1836.0,,197105,,stim,poldrack-single-stim,24.0,s541
111,end_round,1847.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,6.0,1.0,1.0,"89,71",14.0,1847.0,1847.0,,198955,1.0,stim,poldrack-single-stim,24.0,s541
113,draw_card,1789.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,1.0,1.0,"89,71",16.0,1789.0,1789.0,,203207,,stim,poldrack-single-stim,25.0,s541
114,end_round,464.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,6.0,1.0,1.0,"89,71",16.0,464.0,464.0,,203673,1.0,stim,poldrack-single-stim,25.0,s541
116,draw_card,1637.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,6.0,1.0,1.0,"89,71",17.0,1637.0,1637.0,,207839,,stim,poldrack-single-stim,26.0,s541
117,end_round,1235.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,6.0,1.0,1.0,"89,71",17.0,1235.0,1235.0,,209076,1.0,stim,poldrack-single-stim,26.0,s541
119,draw_card,1868.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,1.0,2.0,"89,71",25.0,1868.0,1868.0,,213406,,stim,poldrack-single-stim,27.0,s541
120,draw_card,1483.0,1.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,2.0,2.0,"89,71",-40.0,1483.0,1483.0,,214890,2.0,stim,poldrack-single-stim,27.0,s541
122,draw_card,1919.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-80.0,8.0,1.0,2.0,"89,71",30.0,1919.0,1919.0,,219476,,stim,poldrack-single-stim,28.0,s541
123,end_round,1044.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-80.0,8.0,1.0,2.0,"89,71",30.0,1044.0,1044.0,,220523,1.0,stim,poldrack-single-stim,28.0,s541
125,draw_card,1799.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,1.0,1.0,"89,71",13.0,1799.0,1799.0,,224712,,stim,poldrack-single-stim,29.0,s541
126,end_round,2297.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-95.0,10.0,1.0,1.0,"89,71",13.0,2297.0,2297.0,,227012,1.0,stim,poldrack-single-stim,29.0,s541
128,draw_card,1727.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,1.0,1.0,"89,71",14.0,1727.0,1727.0,,231269,,stim,poldrack-single-stim,30.0,s541
129,draw_card,1758.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,2.0,1.0,"89,71",28.0,1758.0,1758.0,,233029,,stim,poldrack-single-stim,30.0,s541
130,end_round,804.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-90.0,10.0,2.0,1.0,"89,71",28.0,804.0,804.0,,233835,2.0,stim,poldrack-single-stim,30.0,s541
132,draw_card,1574.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,1.0,2.0,"89,71",16.0,1574.0,1574.0,,238009,,stim,poldrack-single-stim,31.0,s541
133,draw_card,484.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,2.0,2.0,"89,71",-54.0,484.0,484.0,,238495,2.0,stim,poldrack-single-stim,31.0,s541
135,end_round,2458.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-100.0,12.0,0.0,1.0,"89,71",0.0,2458.0,2458.0,,243344,0.0,stim,poldrack-single-stim,32.0,s541
137,draw_card,1763.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,1.0,2.0,"89,71",14.0,1763.0,1763.0,,247707,,stim,poldrack-single-stim,33.0,s541
138,end_round,1837.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,12.0,1.0,2.0,"89,71",14.0,1837.0,1837.0,,249547,1.0,stim,poldrack-single-stim,33.0,s541
140,draw_card,1515.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,1.0,2.0,"89,71",15.0,1515.0,1515.0,,253389,,stim,poldrack-single-stim,34.0,s541
141,draw_card,996.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,2.0,2.0,"89,71",30.0,996.0,996.0,,254388,,stim,poldrack-single-stim,34.0,s541
142,end_round,522.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,12.0,2.0,2.0,"89,71",30.0,522.0,522.0,,254913,2.0,stim,poldrack-single-stim,34.0,s541
144,draw_card,2581.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,1.0,3.0,"89,71",15.0,2581.0,2581.0,,259751,,stim,poldrack-single-stim,35.0,s541
145,draw_card,717.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,2.0,3.0,"89,71",30.0,717.0,717.0,,260470,,stim,poldrack-single-stim,35.0,s541
146,draw_card,1031.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,3.0,3.0,"89,71",-35.0,1031.0,1031.0,,261504,3.0,stim,poldrack-single-stim,35.0,s541
148,draw_card,1723.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,1.0,3.0,"89,71",14.0,1723.0,1723.0,,265692,,stim,poldrack-single-stim,36.0,s541
149,draw_card,1189.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,2.0,3.0,"89,71",28.0,1189.0,1189.0,,266885,,stim,poldrack-single-stim,36.0,s541
150,draw_card,3342.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,3.0,3.0,"89,71",42.0,3342.0,3342.0,,270230,,stim,poldrack-single-stim,36.0,s541
151,end_round,736.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,16.0,3.0,3.0,"89,71",42.0,736.0,736.0,,270969,3.0,stim,poldrack-single-stim,36.0,s541
153,draw_card,3347.0,1.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,1.0,5.0,"89,71",-30.0,3347.0,3347.0,,277596,1.0,stim,poldrack-single-stim,37.0,s541
155,draw_card,1937.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,1.0,2.0,"89,71",15.0,1937.0,1937.0,,281792,,stim,poldrack-single-stim,38.0,s541
156,draw_card,1980.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,2.0,2.0,"89,71",-60.0,1980.0,1980.0,,283776,2.0,stim,poldrack-single-stim,38.0,s541
158,draw_card,1498.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,1.0,2.0,"89,71",17.0,1498.0,1498.0,,287533,,stim,poldrack-single-stim,39.0,s541
159,draw_card,925.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,2.0,2.0,"89,71",34.0,925.0,925.0,,288461,,stim,poldrack-single-stim,39.0,s541
160,end_round,439.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-75.0,15.0,2.0,2.0,"89,71",34.0,439.0,439.0,,288903,2.0,stim,poldrack-single-stim,39.0,s541
162,draw_card,2124.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,1.0,1.0,"89,71",2.0,2124.0,2124.0,,293353,,stim,poldrack-single-stim,40.0,s541
163,draw_card,1264.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,2.0,1.0,"89,71",4.0,1264.0,1264.0,,294621,,stim,poldrack-single-stim,40.0,s541
164,end_round,1025.0,0.0,test,columbia_card_task_fmri,2.0,71.0,-25.0,16.0,2.0,1.0,"89,71",4.0,1025.0,1025.0,,295649,2.0,stim,poldrack-single-stim,40.0,s541
166,draw_card,2090.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,1.0,1.0,"89,71",9.0,2090.0,2090.0,,300473,,stim,poldrack-single-stim,41.0,s541
167,end_round,480.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-95.0,16.0,1.0,1.0,"89,71",9.0,480.0,480.0,,300956,1.0,stim,poldrack-single-stim,41.0,s541
169,draw_card,2616.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,1.0,1.0,"89,71",11.0,2616.0,2616.0,,305965,,stim,poldrack-single-stim,42.0,s541
170,end_round,1006.0,0.0,test,columbia_card_task_fmri,11.0,71.0,-100.0,16.0,1.0,1.0,"89,71",11.0,1006.0,1006.0,,306973,1.0,stim,poldrack-single-stim,42.0,s541
172,draw_card,1536.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,2.0,"89,71",16.0,1536.0,1536.0,,310836,,stim,poldrack-single-stim,43.0,s541
173,draw_card,507.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,2.0,2.0,"89,71",32.0,507.0,507.0,,311347,,stim,poldrack-single-stim,43.0,s541
174,draw_card,1864.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,3.0,2.0,"89,71",48.0,1864.0,1864.0,,313213,,stim,poldrack-single-stim,43.0,s541
175,end_round,547.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,16.0,3.0,2.0,"89,71",48.0,547.0,547.0,,313763,3.0,stim,poldrack-single-stim,43.0,s541
177,draw_card,1460.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,16.0,1.0,2.0,"89,71",-80.0,1460.0,1460.0,,317482,1.0,stim,poldrack-single-stim,44.0,s541
179,-1.0,10000.0,,,columbia_card_task_fmri,,-1.0,,,,,none,,-1.0,10000.0,,329741,,rest_block,poldrack-single-stim,,s541
180,draw_card,2051.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,6.0,1.0,1.0,"89,71",13.0,2051.0,2051.0,,332800,,stim,poldrack-single-stim,45.0,s541
181,end_round,1004.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,6.0,1.0,1.0,"89,71",13.0,1004.0,1004.0,,333807,1.0,stim,poldrack-single-stim,45.0,s541
183,draw_card,1528.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,6.0,1.0,1.0,"89,71",15.0,1528.0,1528.0,,337800,,stim,poldrack-single-stim,46.0,s541
184,end_round,1472.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,6.0,1.0,1.0,"89,71",15.0,1472.0,1472.0,,339274,1.0,stim,poldrack-single-stim,46.0,s541
186,draw_card,1492.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,1.0,1.0,"89,71",16.0,1492.0,1492.0,,343232,,stim,poldrack-single-stim,47.0,s541
187,draw_card,466.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,2.0,1.0,"89,71",32.0,466.0,466.0,,343700,,stim,poldrack-single-stim,47.0,s541
188,end_round,389.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,6.0,2.0,1.0,"89,71",32.0,389.0,389.0,,344092,2.0,stim,poldrack-single-stim,47.0,s541
190,draw_card,1916.0,0.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,1.0,2.0,"89,71",21.0,1916.0,1916.0,,348550,,stim,poldrack-single-stim,48.0,s541
191,draw_card,462.0,0.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,2.0,2.0,"89,71",42.0,462.0,462.0,,349014,,stim,poldrack-single-stim,48.0,s541
192,draw_card,1819.0,0.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,3.0,2.0,"89,71",63.0,1819.0,1819.0,,350837,,stim,poldrack-single-stim,48.0,s541
193,end_round,650.0,0.0,test,columbia_card_task_fmri,21.0,71.0,-55.0,8.0,3.0,2.0,"89,71",63.0,650.0,650.0,,351490,3.0,stim,poldrack-single-stim,48.0,s541
195,draw_card,1756.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,1.0,2.0,"89,71",26.0,1756.0,1756.0,,355641,,stim,poldrack-single-stim,49.0,s541
196,draw_card,524.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,2.0,2.0,"89,71",52.0,524.0,524.0,,356168,,stim,poldrack-single-stim,49.0,s541
197,draw_card,825.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,3.0,2.0,"89,71",78.0,825.0,825.0,,356995,,stim,poldrack-single-stim,49.0,s541
198,end_round,1151.0,0.0,test,columbia_card_task_fmri,26.0,71.0,-65.0,8.0,3.0,2.0,"89,71",78.0,1151.0,1151.0,,358150,3.0,stim,poldrack-single-stim,49.0,s541
200,draw_card,2355.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,1.0,2.0,"89,71",15.0,2355.0,2355.0,,362969,,stim,poldrack-single-stim,50.0,s541
201,draw_card,724.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,2.0,2.0,"89,71",30.0,724.0,724.0,,363695,,stim,poldrack-single-stim,50.0,s541
202,draw_card,940.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,3.0,2.0,"89,71",45.0,940.0,940.0,,364639,,stim,poldrack-single-stim,50.0,s541
203,end_round,417.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-60.0,9.0,3.0,2.0,"89,71",45.0,417.0,417.0,,365058,3.0,stim,poldrack-single-stim,50.0,s541
205,draw_card,1457.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,1.0,1.0,"89,71",13.0,1457.0,1457.0,,369048,,stim,poldrack-single-stim,51.0,s541
206,draw_card,614.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,2.0,1.0,"89,71",26.0,614.0,614.0,,369665,,stim,poldrack-single-stim,51.0,s541
207,end_round,471.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-90.0,10.0,2.0,1.0,"89,71",26.0,471.0,471.0,,370140,2.0,stim,poldrack-single-stim,51.0,s541
209,draw_card,1967.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,1.0,1.0,"89,71",15.0,1967.0,1967.0,,374635,,stim,poldrack-single-stim,52.0,s541
210,draw_card,395.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,2.0,1.0,"89,71",-80.0,395.0,395.0,,375033,2.0,stim,poldrack-single-stim,52.0,s541
212,draw_card,1571.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,1.0,2.0,"89,71",16.0,1571.0,1571.0,,379204,,stim,poldrack-single-stim,53.0,s541
