action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
draw_card,2028.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,4.0,3.0,"89,71",60.0,2028.0,2028.0,,105296,0.0,,stim,poldrack-single-stim,15.0,s568
end_round,562.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,4.0,3.0,"89,71",60.0,562.0,562.0,,105860,0.0,4.0,stim,poldrack-single-stim,15.0,s568
draw_card,2243.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",-50.0,2243.0,2243.0,,110427,0.0,1.0,stim,poldrack-single-stim,16.0,s568
draw_card,2647.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",-70.0,2647.0,2647.0,,115396,0.0,1.0,stim,poldrack-single-stim,17.0,s568
end_round,2142.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,0.0,1.0,"89,71",0.0,2142.0,2142.0,,120134,0.0,0.0,stim,poldrack-single-stim,18.0,s568
end_round,1929.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,0.0,1.0,"89,71",0.0,1929.0,1929.0,,124796,0.0,0.0,stim,poldrack-single-stim,19.0,s568
draw_card,4950.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,4950.0,4950.0,,132274,0.0,,stim,poldrack-single-stim,20.0,s568
draw_card,628.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,628.0,628.0,,132904,0.0,,stim,poldrack-single-stim,20.0,s568
draw_card,743.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,3.0,2.0,"89,71",-50.0,743.0,743.0,,133650,0.0,3.0,stim,poldrack-single-stim,20.0,s568
draw_card,2837.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,1.0,2.0,"89,71",16.0,2837.0,2837.0,,139625,0.0,,stim,poldrack-single-stim,21.0,s568
draw_card,701.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,2.0,2.0,"89,71",32.0,701.0,701.0,,140328,0.0,,stim,poldrack-single-stim,21.0,s568
draw_card,1205.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,3.0,2.0,"89,71",48.0,1205.0,1205.0,,141534,0.0,,stim,poldrack-single-stim,21.0,s568
end_round,985.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,16.0,3.0,2.0,"89,71",48.0,985.0,985.0,,142522,0.0,3.0,stim,poldrack-single-stim,21.0,s568
draw_card,4859.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,1.0,5.0,"89,71",30.0,4859.0,4859.0,,149771,0.0,,stim,poldrack-single-stim,22.0,s568
end_round,1236.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-45.0,16.0,1.0,5.0,"89,71",30.0,1236.0,1236.0,,151008,0.0,1.0,stim,poldrack-single-stim,22.0,s568
draw_card,4505.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,1.0,1.0,"89,71",13.0,4505.0,4505.0,,157905,0.0,,stim,poldrack-single-stim,23.0,s568
end_round,765.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,6.0,1.0,1.0,"89,71",13.0,765.0,765.0,,158672,0.0,1.0,stim,poldrack-single-stim,23.0,s568
draw_card,4353.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,1.0,1.0,"89,71",14.0,4353.0,4353.0,,165351,0.0,,stim,poldrack-single-stim,24.0,s568
end_round,726.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,6.0,1.0,1.0,"89,71",14.0,726.0,726.0,,166078,0.0,1.0,stim,poldrack-single-stim,24.0,s568
draw_card,4447.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,1.0,1.0,"89,71",16.0,4447.0,4447.0,,172847,0.0,,stim,poldrack-single-stim,25.0,s568
end_round,519.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,6.0,1.0,1.0,"89,71",16.0,519.0,519.0,,173369,0.0,1.0,stim,poldrack-single-stim,25.0,s568
draw_card,4879.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,6.0,1.0,1.0,"89,71",17.0,4879.0,4879.0,,181115,0.0,,stim,poldrack-single-stim,26.0,s568
end_round,504.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,6.0,1.0,1.0,"89,71",17.0,504.0,504.0,,181621,0.0,1.0,stim,poldrack-single-stim,26.0,s568
draw_card,4336.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,1.0,2.0,"89,71",25.0,4336.0,4336.0,,188688,0.0,,stim,poldrack-single-stim,27.0,s568
draw_card,462.0,1.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,2.0,2.0,"89,71",-40.0,462.0,462.0,,189152,0.0,2.0,stim,poldrack-single-stim,27.0,s568
draw_card,2267.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-80.0,8.0,1.0,2.0,"89,71",30.0,2267.0,2267.0,,193675,0.0,,stim,poldrack-single-stim,28.0,s568
end_round,509.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-80.0,8.0,1.0,2.0,"89,71",30.0,509.0,509.0,,194187,0.0,1.0,stim,poldrack-single-stim,28.0,s568
draw_card,2359.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,1.0,1.0,"89,71",13.0,2359.0,2359.0,,198870,0.0,,stim,poldrack-single-stim,29.0,s568
draw_card,1248.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,2.0,1.0,"89,71",26.0,1248.0,1248.0,,200119,0.0,,stim,poldrack-single-stim,29.0,s568
end_round,487.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-95.0,10.0,2.0,1.0,"89,71",26.0,487.0,487.0,,200609,0.0,2.0,stim,poldrack-single-stim,29.0,s568
draw_card,1845.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,1.0,1.0,"89,71",14.0,1845.0,1845.0,,204914,0.0,,stim,poldrack-single-stim,30.0,s568
draw_card,548.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,2.0,1.0,"89,71",28.0,548.0,548.0,,205464,0.0,,stim,poldrack-single-stim,30.0,s568
draw_card,817.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,3.0,1.0,"89,71",42.0,817.0,817.0,,206284,0.0,,stim,poldrack-single-stim,30.0,s568
end_round,1786.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-90.0,10.0,3.0,1.0,"89,71",42.0,1786.0,1786.0,,208072,0.0,3.0,stim,poldrack-single-stim,30.0,s568
draw_card,2105.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,1.0,2.0,"89,71",16.0,2105.0,2105.0,,212705,0.0,,stim,poldrack-single-stim,31.0,s568
end_round,1977.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,10.0,1.0,2.0,"89,71",16.0,1977.0,1977.0,,214685,0.0,1.0,stim,poldrack-single-stim,31.0,s568
draw_card,3233.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,1.0,1.0,"89,71",7.0,3233.0,3233.0,,220242,0.0,,stim,poldrack-single-stim,32.0,s568
draw_card,630.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,2.0,1.0,"89,71",14.0,630.0,630.0,,220875,0.0,,stim,poldrack-single-stim,32.0,s568
end_round,376.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-100.0,12.0,2.0,1.0,"89,71",14.0,376.0,376.0,,221253,0.0,2.0,stim,poldrack-single-stim,32.0,s568
draw_card,6840.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,1.0,2.0,"89,71",-80.0,6840.0,6840.0,,230624,0.0,1.0,stim,poldrack-single-stim,33.0,s568
draw_card,5003.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,1.0,2.0,"89,71",15.0,5003.0,5003.0,,238632,0.0,,stim,poldrack-single-stim,34.0,s568
draw_card,531.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,2.0,2.0,"89,71",30.0,531.0,531.0,,239165,0.0,,stim,poldrack-single-stim,34.0,s568
draw_card,2781.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,3.0,2.0,"89,71",-45.0,2781.0,2781.0,,241949,0.0,3.0,stim,poldrack-single-stim,34.0,s568
draw_card,2268.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,1.0,3.0,"89,71",15.0,2268.0,2268.0,,246543,0.0,,stim,poldrack-single-stim,35.0,s568
draw_card,489.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,2.0,3.0,"89,71",-50.0,489.0,489.0,,247035,0.0,2.0,stim,poldrack-single-stim,35.0,s568
draw_card,2447.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,1.0,3.0,"89,71",-70.0,2447.0,2447.0,,251738,0.0,1.0,stim,poldrack-single-stim,36.0,s568
draw_card,3024.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,1.0,5.0,"89,71",11.0,3024.0,3024.0,,257222,0.0,,stim,poldrack-single-stim,37.0,s568
draw_card,778.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,2.0,5.0,"89,71",22.0,778.0,778.0,,258003,0.0,,stim,poldrack-single-stim,37.0,s568
draw_card,665.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,3.0,5.0,"89,71",33.0,665.0,665.0,,258671,0.0,,stim,poldrack-single-stim,37.0,s568
draw_card,2491.0,1.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,4.0,5.0,"89,71",3.0,2491.0,2491.0,,261166,0.0,4.0,stim,poldrack-single-stim,37.0,s568
draw_card,1766.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,1.0,2.0,"89,71",15.0,1766.0,1766.0,,265256,0.0,,stim,poldrack-single-stim,38.0,s568
draw_card,1078.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,2.0,2.0,"89,71",30.0,1078.0,1078.0,,266337,0.0,,stim,poldrack-single-stim,38.0,s568
draw_card,2273.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,3.0,2.0,"89,71",-45.0,2273.0,2273.0,,268613,0.0,3.0,stim,poldrack-single-stim,38.0,s568
draw_card,1632.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,1.0,2.0,"89,71",-75.0,1632.0,1632.0,,272570,0.0,1.0,stim,poldrack-single-stim,39.0,s568
draw_card,2095.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,1.0,1.0,"89,71",2.0,2095.0,2095.0,,277263,0.0,,stim,poldrack-single-stim,40.0,s568
draw_card,1501.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,2.0,1.0,"89,71",4.0,1501.0,1501.0,,278767,0.0,,stim,poldrack-single-stim,40.0,s568
draw_card,2056.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,3.0,1.0,"89,71",6.0,2056.0,2056.0,,280825,0.0,,stim,poldrack-single-stim,40.0,s568
draw_card,1508.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,4.0,1.0,"89,71",8.0,1508.0,1508.0,,282336,0.0,,stim,poldrack-single-stim,40.0,s568
end_round,2830.0,0.0,test,columbia_card_task_fmri,2.0,71.0,-25.0,16.0,4.0,1.0,"89,71",8.0,2830.0,2830.0,,285169,0.0,4.0,stim,poldrack-single-stim,40.0,s568
draw_card,2245.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,1.0,1.0,"89,71",9.0,2245.0,2245.0,,289672,0.0,,stim,poldrack-single-stim,41.0,s568
draw_card,902.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,2.0,1.0,"89,71",18.0,902.0,902.0,,290576,0.0,,stim,poldrack-single-stim,41.0,s568
draw_card,925.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,3.0,1.0,"89,71",27.0,925.0,925.0,,291504,0.0,,stim,poldrack-single-stim,41.0,s568
draw_card,1795.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,4.0,1.0,"89,71",36.0,1795.0,1795.0,,293301,0.0,,stim,poldrack-single-stim,41.0,s568
end_round,2410.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-95.0,16.0,4.0,1.0,"89,71",36.0,2410.0,2410.0,,295714,0.0,4.0,stim,poldrack-single-stim,41.0,s568
draw_card,2626.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,1.0,1.0,"89,71",11.0,2626.0,2626.0,,300597,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,1041.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,2.0,1.0,"89,71",22.0,1041.0,1041.0,,301641,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,1160.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,3.0,1.0,"89,71",33.0,1160.0,1160.0,,302805,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,1124.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,4.0,1.0,"89,71",44.0,1124.0,1124.0,,303931,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,1661.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,5.0,1.0,"89,71",55.0,1661.0,1661.0,,305596,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,987.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,6.0,1.0,"89,71",66.0,987.0,987.0,,306586,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,1968.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,7.0,1.0,"89,71",77.0,1968.0,1968.0,,308558,0.0,,stim,poldrack-single-stim,42.0,s568
draw_card,2232.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,8.0,1.0,"89,71",88.0,2232.0,2232.0,,310793,0.0,,stim,poldrack-single-stim,42.0,s568
end_round,1720.0,0.0,test,columbia_card_task_fmri,11.0,71.0,-100.0,16.0,8.0,1.0,"89,71",88.0,1720.0,1720.0,,312517,0.0,8.0,stim,poldrack-single-stim,42.0,s568
draw_card,3975.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,2.0,"89,71",-75.0,3975.0,3975.0,,319021,0.0,1.0,stim,poldrack-single-stim,43.0,s568
draw_card,2323.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,16.0,1.0,2.0,"89,71",-80.0,2323.0,2323.0,,323807,0.0,1.0,stim,poldrack-single-stim,44.0,s568
draw_card,2696.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,6.0,1.0,1.0,"89,71",13.0,2696.0,2696.0,,339766,0.0,,stim,poldrack-single-stim,45.0,s568
draw_card,1314.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,6.0,2.0,1.0,"89,71",26.0,1314.0,1314.0,,341083,0.0,,stim,poldrack-single-stim,45.0,s568
end_round,931.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,6.0,2.0,1.0,"89,71",26.0,931.0,931.0,,342018,0.0,2.0,stim,poldrack-single-stim,45.0,s568
draw_card,6079.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,6.0,1.0,1.0,"89,71",15.0,6079.0,6079.0,,350559,0.0,,stim,poldrack-single-stim,46.0,s568
draw_card,515.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,6.0,2.0,1.0,"89,71",30.0,515.0,515.0,,351077,0.0,,stim,poldrack-single-stim,46.0,s568
end_round,674.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,6.0,2.0,1.0,"89,71",30.0,674.0,674.0,,351754,0.0,2.0,stim,poldrack-single-stim,46.0,s568
draw_card,1932.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,1.0,1.0,"89,71",16.0,1932.0,1932.0,,356149,0.0,,stim,poldrack-single-stim,47.0,s568
draw_card,2642.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,2.0,1.0,"89,71",32.0,2642.0,2642.0,,358793,0.0,,stim,poldrack-single-stim,47.0,s568
end_round,418.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,6.0,2.0,1.0,"89,71",32.0,418.0,418.0,,359214,0.0,2.0,stim,poldrack-single-stim,47.0,s568
draw_card,2316.0,1.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,1.0,2.0,"89,71",-55.0,2316.0,2316.0,,364060,0.0,1.0,stim,poldrack-single-stim,48.0,s568
draw_card,2049.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,1.0,2.0,"89,71",26.0,2049.0,2049.0,,368571,0.0,,stim,poldrack-single-stim,49.0,s568
draw_card,876.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,2.0,2.0,"89,71",52.0,876.0,876.0,,369449,0.0,,stim,poldrack-single-stim,49.0,s568
end_round,2111.0,0.0,test,columbia_card_task_fmri,26.0,71.0,-65.0,8.0,2.0,2.0,"89,71",52.0,2111.0,2111.0,,371563,0.0,2.0,stim,poldrack-single-stim,49.0,s568
draw_card,2277.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,1.0,2.0,"89,71",15.0,2277.0,2277.0,,376506,0.0,,stim,poldrack-single-stim,50.0,s568
draw_card,1212.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,2.0,2.0,"89,71",-45.0,1212.0,1212.0,,377720,0.0,2.0,stim,poldrack-single-stim,50.0,s568
draw_card,1894.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,1.0,1.0,"89,71",13.0,1894.0,1894.0,,382006,0.0,,stim,poldrack-single-stim,51.0,s568
draw_card,704.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,2.0,1.0,"89,71",26.0,704.0,704.0,,382715,0.0,,stim,poldrack-single-stim,51.0,s568
draw_card,871.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,3.0,1.0,"89,71",39.0,871.0,871.0,,383588,0.0,,stim,poldrack-single-stim,51.0,s568
draw_card,2648.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,4.0,1.0,"89,71",-51.0,2648.0,2648.0,,386239,0.0,4.0,stim,poldrack-single-stim,51.0,s568
draw_card,1585.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,1.0,1.0,"89,71",15.0,1585.0,1585.0,,390355,0.0,,stim,poldrack-single-stim,52.0,s568
draw_card,661.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,2.0,1.0,"89,71",30.0,661.0,661.0,,391019,0.0,,stim,poldrack-single-stim,52.0,s568
draw_card,886.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,3.0,1.0,"89,71",45.0,886.0,886.0,,391908,0.0,,stim,poldrack-single-stim,52.0,s568
draw_card,904.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,4.0,1.0,"89,71",-50.0,904.0,904.0,,392816,0.0,4.0,stim,poldrack-single-stim,52.0,s568
