,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_word,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
50,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",607,blue,1500.0,red,,19936,stim,7.0,poldrack-single-stim,s553
51,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",553,green,1500.0,green,,22074,stim,8.0,poldrack-single-stim,s553
52,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",813,blue,1500.0,red,,24076,stim,9.0,poldrack-single-stim,s553
53,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",745,green,1500.0,blue,,26079,stim,10.0,poldrack-single-stim,s553
54,2136.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",905,red,1500.0,blue,,28217,stim,11.0,poldrack-single-stim,s553
55,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",715,blue,1500.0,blue,,30355,stim,12.0,poldrack-single-stim,s553
56,2272.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",569,green,1500.0,green,,32629,stim,13.0,poldrack-single-stim,s553
57,2680.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",535,red,1500.0,green,,35312,stim,14.0,poldrack-single-stim,s553
58,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",491,blue,1500.0,blue,,37314,stim,15.0,poldrack-single-stim,s553
59,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",846,blue,1500.0,blue,,39317,stim,16.0,poldrack-single-stim,s553
60,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",593,red,1500.0,blue,,41590,stim,17.0,poldrack-single-stim,s553
61,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",686,green,1500.0,red,,43593,stim,18.0,poldrack-single-stim,s553
62,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",640,red,1500.0,red,,45595,stim,19.0,poldrack-single-stim,s553
63,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",898,green,1500.0,red,,47597,stim,20.0,poldrack-single-stim,s553
64,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",997,red,1500.0,green,,49600,stim,21.0,poldrack-single-stim,s553
65,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",925,green,1500.0,blue,,51602,stim,22.0,poldrack-single-stim,s553
66,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",631,blue,1500.0,green,,53605,stim,23.0,poldrack-single-stim,s553
67,2272.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",868,green,1500.0,green,,55879,stim,24.0,poldrack-single-stim,s553
68,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",903,red,1500.0,blue,,57881,stim,25.0,poldrack-single-stim,s553
69,2408.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",622,blue,1500.0,blue,,60291,stim,26.0,poldrack-single-stim,s553
70,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",689,green,1500.0,green,,62293,stim,27.0,poldrack-single-stim,s553
71,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",1017,blue,1500.0,blue,,64432,stim,28.0,poldrack-single-stim,s553
72,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",586,blue,1500.0,blue,,66434,stim,29.0,poldrack-single-stim,s553
73,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",716,green,1500.0,green,,68436,stim,30.0,poldrack-single-stim,s553
74,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",599,red,1500.0,blue,,70438,stim,31.0,poldrack-single-stim,s553
75,2272.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",1084,green,1500.0,green,,72713,stim,32.0,poldrack-single-stim,s553
76,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",693,green,1500.0,blue,,74716,stim,33.0,poldrack-single-stim,s553
77,2272.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",704,blue,1500.0,red,,76991,stim,34.0,poldrack-single-stim,s553
78,2272.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",752,green,1500.0,red,,79266,stim,35.0,poldrack-single-stim,s553
79,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",792,red,1500.0,green,,81268,stim,36.0,poldrack-single-stim,s553
80,2680.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",728,blue,1500.0,blue,,83949,stim,37.0,poldrack-single-stim,s553
81,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",670,blue,1500.0,red,,85952,stim,38.0,poldrack-single-stim,s553
82,2272.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",533,blue,1500.0,blue,,88226,stim,39.0,poldrack-single-stim,s553
83,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",624,red,1500.0,red,,90228,stim,40.0,poldrack-single-stim,s553
84,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",450,blue,1500.0,blue,,92230,stim,41.0,poldrack-single-stim,s553
85,2272.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",631,green,1500.0,red,,94504,stim,42.0,poldrack-single-stim,s553
86,2136.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",848,red,1500.0,red,,96643,stim,43.0,poldrack-single-stim,s553
87,2544.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",603,red,1500.0,red,,99189,stim,44.0,poldrack-single-stim,s553
88,2408.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",859,green,1500.0,red,,101599,stim,45.0,poldrack-single-stim,s553
89,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",722,green,1500.0,red,,103600,stim,46.0,poldrack-single-stim,s553
90,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",903,blue,1500.0,green,,105603,stim,47.0,poldrack-single-stim,s553
91,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",991,blue,1500.0,green,,107605,stim,48.0,poldrack-single-stim,s553
92,2544.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",522,blue,1500.0,blue,,110151,stim,49.0,poldrack-single-stim,s553
93,2136.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",576,red,1500.0,red,,112289,stim,50.0,poldrack-single-stim,s553
94,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",649,green,1500.0,green,,114292,stim,51.0,poldrack-single-stim,s553
95,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",519,red,1500.0,red,,116294,stim,52.0,poldrack-single-stim,s553
96,2272.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",573,red,1500.0,red,,118568,stim,53.0,poldrack-single-stim,s553
97,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",894,blue,1500.0,red,,120572,stim,54.0,poldrack-single-stim,s553
98,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",621,green,1500.0,green,,122574,stim,55.0,poldrack-single-stim,s553
99,2136.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1027,green,1500.0,blue,,124713,stim,56.0,poldrack-single-stim,s553
100,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",543,green,1500.0,red,,126715,stim,57.0,poldrack-single-stim,s553
101,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",700,red,1500.0,blue,,128989,stim,58.0,poldrack-single-stim,s553
102,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",493,blue,1500.0,blue,,131128,stim,59.0,poldrack-single-stim,s553
103,2408.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",680,green,1500.0,blue,,133538,stim,60.0,poldrack-single-stim,s553
104,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",694,green,1500.0,green,,135540,stim,61.0,poldrack-single-stim,s553
105,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",727,blue,1500.0,blue,,137542,stim,62.0,poldrack-single-stim,s553
106,2816.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",950,red,1500.0,blue,,140360,stim,63.0,poldrack-single-stim,s553
107,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",537,red,1500.0,green,,142362,stim,64.0,poldrack-single-stim,s553
108,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",804,green,1500.0,blue,,144364,stim,65.0,poldrack-single-stim,s553
109,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",770,green,1500.0,green,,146502,stim,66.0,poldrack-single-stim,s553
110,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",585,green,1500.0,green,,148505,stim,67.0,poldrack-single-stim,s553
111,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",660,red,1500.0,blue,,150508,stim,68.0,poldrack-single-stim,s553
112,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",764,green,1500.0,green,,152510,stim,69.0,poldrack-single-stim,s553
113,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",760,blue,1500.0,green,,154512,stim,70.0,poldrack-single-stim,s553
114,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",550,red,1500.0,red,,156514,stim,71.0,poldrack-single-stim,s553
115,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",863,green,1500.0,blue,,158516,stim,72.0,poldrack-single-stim,s553
116,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",725,blue,1500.0,blue,,160517,stim,73.0,poldrack-single-stim,s553
117,2272.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",679,blue,1500.0,green,,162791,stim,74.0,poldrack-single-stim,s553
118,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",524,red,1500.0,blue,,164793,stim,75.0,poldrack-single-stim,s553
119,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",522,blue,1500.0,blue,,166932,stim,76.0,poldrack-single-stim,s553
120,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",513,green,1500.0,green,,168933,stim,77.0,poldrack-single-stim,s553
121,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",635,blue,1500.0,blue,,171072,stim,78.0,poldrack-single-stim,s553
122,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",679,green,1500.0,green,,173074,stim,79.0,poldrack-single-stim,s553
123,2000.0,congruent,0.0,89.0,test,stroop,,71,"89,71,82",556,red,1500.0,red,,175076,stim,80.0,poldrack-single-stim,s553
124,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",784,blue,1500.0,green,,177078,stim,81.0,poldrack-single-stim,s553
125,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",1071,red,1500.0,green,,179352,stim,82.0,poldrack-single-stim,s553
126,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",798,red,1500.0,green,,181355,stim,83.0,poldrack-single-stim,s553
127,2136.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",890,green,1500.0,red,,183492,stim,84.0,poldrack-single-stim,s553
128,2408.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",688,red,1500.0,red,,185903,stim,85.0,poldrack-single-stim,s553
129,2272.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",650,blue,1500.0,red,,188177,stim,86.0,poldrack-single-stim,s553
130,2680.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",837,blue,1500.0,blue,,190859,stim,87.0,poldrack-single-stim,s553
131,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",1042,green,1500.0,green,,192862,stim,88.0,poldrack-single-stim,s553
132,2408.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",574,red,1500.0,red,,195272,stim,89.0,poldrack-single-stim,s553
133,2136.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",727,red,1500.0,red,,197409,stim,90.0,poldrack-single-stim,s553
134,2680.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",856,blue,1500.0,red,,200091,stim,91.0,poldrack-single-stim,s553
135,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",902,blue,1500.0,green,,202094,stim,92.0,poldrack-single-stim,s553
136,2136.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",998,blue,1500.0,red,,204231,stim,93.0,poldrack-single-stim,s553
137,2952.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",593,green,1500.0,green,,207184,stim,94.0,poldrack-single-stim,s553
138,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",603,red,1500.0,green,,209186,stim,95.0,poldrack-single-stim,s553
