,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
68,draw_card,1172.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,6.0,2.0,"89,71",-5.0,1172.0,1172.0,,58187,6.0,stim,poldrack-single-stim,11.0,s574
70,draw_card,180.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",15.0,180.0,180.0,,60759,,stim,poldrack-single-stim,12.0,s574
71,draw_card,342.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,2.0,2.0,"89,71",30.0,342.0,342.0,,61103,,stim,poldrack-single-stim,12.0,s574
72,draw_card,391.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,3.0,2.0,"89,71",45.0,391.0,391.0,,61496,,stim,poldrack-single-stim,12.0,s574
73,draw_card,395.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,4.0,2.0,"89,71",60.0,395.0,395.0,,61893,,stim,poldrack-single-stim,12.0,s574
74,draw_card,2112.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,5.0,2.0,"89,71",75.0,2112.0,2112.0,,64007,,stim,poldrack-single-stim,12.0,s574
75,end_round,508.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,12.0,5.0,2.0,"89,71",75.0,508.0,508.0,,64517,5.0,stim,poldrack-single-stim,12.0,s574
77,draw_card,701.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",-65.0,701.0,701.0,,67612,1.0,stim,poldrack-single-stim,13.0,s574
79,draw_card,356.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,1.0,1.0,"89,71",1.0,356.0,356.0,,70702,,stim,poldrack-single-stim,14.0,s574
80,draw_card,451.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,2.0,1.0,"89,71",2.0,451.0,451.0,,71156,,stim,poldrack-single-stim,14.0,s574
81,draw_card,408.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,3.0,1.0,"89,71",3.0,408.0,408.0,,71565,,stim,poldrack-single-stim,14.0,s574
82,draw_card,2820.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,4.0,1.0,"89,71",4.0,2820.0,2820.0,,74387,,stim,poldrack-single-stim,14.0,s574
83,draw_card,1126.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,5.0,1.0,"89,71",5.0,1126.0,1126.0,,75515,,stim,poldrack-single-stim,14.0,s574
84,draw_card,1191.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,6.0,1.0,"89,71",6.0,1191.0,1191.0,,76709,,stim,poldrack-single-stim,14.0,s574
85,draw_card,619.0,1.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,7.0,1.0,"89,71",-39.0,619.0,619.0,,77330,7.0,stim,poldrack-single-stim,14.0,s574
87,draw_card,384.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,384.0,384.0,,80177,,stim,poldrack-single-stim,15.0,s574
88,draw_card,204.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,204.0,204.0,,80384,,stim,poldrack-single-stim,15.0,s574
89,draw_card,214.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,3.0,"89,71",45.0,214.0,214.0,,80600,,stim,poldrack-single-stim,15.0,s574
90,draw_card,238.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,4.0,3.0,"89,71",-25.0,238.0,238.0,,80840,4.0,stim,poldrack-single-stim,15.0,s574
92,draw_card,2235.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",30.0,2235.0,2235.0,,85402,,stim,poldrack-single-stim,16.0,s574
93,draw_card,1691.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,2.0,3.0,"89,71",60.0,1691.0,1691.0,,87095,,stim,poldrack-single-stim,16.0,s574
94,draw_card,1029.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,3.0,3.0,"89,71",10.0,1029.0,1029.0,,88126,3.0,stim,poldrack-single-stim,16.0,s574
96,draw_card,481.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,481.0,481.0,,90931,,stim,poldrack-single-stim,17.0,s574
97,draw_card,361.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,2.0,2.0,"89,71",34.0,361.0,361.0,,91295,,stim,poldrack-single-stim,17.0,s574
98,draw_card,441.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,3.0,2.0,"89,71",51.0,441.0,441.0,,91737,,stim,poldrack-single-stim,17.0,s574
99,draw_card,434.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,4.0,2.0,"89,71",68.0,434.0,434.0,,92174,,stim,poldrack-single-stim,17.0,s574
100,draw_card,563.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,5.0,2.0,"89,71",85.0,563.0,563.0,,92740,,stim,poldrack-single-stim,17.0,s574
101,end_round,1465.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,5.0,2.0,"89,71",85.0,1465.0,1465.0,,94208,5.0,stim,poldrack-single-stim,17.0,s574
103,draw_card,652.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,652.0,652.0,,97456,,stim,poldrack-single-stim,18.0,s574
104,draw_card,430.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,2.0,1.0,"89,71",14.0,430.0,430.0,,97888,,stim,poldrack-single-stim,18.0,s574
105,draw_card,1367.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,3.0,1.0,"89,71",21.0,1367.0,1367.0,,99257,,stim,poldrack-single-stim,18.0,s574
106,draw_card,1177.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,4.0,1.0,"89,71",28.0,1177.0,1177.0,,100436,,stim,poldrack-single-stim,18.0,s574
107,draw_card,1991.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,5.0,1.0,"89,71",35.0,1991.0,1991.0,,102429,,stim,poldrack-single-stim,18.0,s574
108,draw_card,1707.0,1.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,6.0,1.0,"89,71",-60.0,1707.0,1707.0,,104138,6.0,stim,poldrack-single-stim,18.0,s574
110,draw_card,904.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,1.0,1.0,"89,71",9.0,904.0,904.0,,107779,,stim,poldrack-single-stim,19.0,s574
111,draw_card,430.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,2.0,1.0,"89,71",18.0,430.0,430.0,,108211,,stim,poldrack-single-stim,19.0,s574
112,draw_card,569.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,3.0,1.0,"89,71",27.0,569.0,569.0,,108782,,stim,poldrack-single-stim,19.0,s574
113,draw_card,748.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,4.0,1.0,"89,71",36.0,748.0,748.0,,109533,,stim,poldrack-single-stim,19.0,s574
114,end_round,160.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,4.0,1.0,"89,71",36.0,160.0,160.0,,109696,4.0,stim,poldrack-single-stim,19.0,s574
116,draw_card,880.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,880.0,880.0,,113105,,stim,poldrack-single-stim,20.0,s574
117,draw_card,550.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,550.0,550.0,,113657,,stim,poldrack-single-stim,20.0,s574
118,draw_card,414.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,3.0,2.0,"89,71",45.0,414.0,414.0,,114074,,stim,poldrack-single-stim,20.0,s574
119,draw_card,1261.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,4.0,2.0,"89,71",60.0,1261.0,1261.0,,115338,,stim,poldrack-single-stim,20.0,s574
120,draw_card,908.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,5.0,2.0,"89,71",75.0,908.0,908.0,,116248,,stim,poldrack-single-stim,20.0,s574
121,draw_card,1295.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,6.0,2.0,"89,71",90.0,1295.0,1295.0,,117545,,stim,poldrack-single-stim,20.0,s574
122,end_round,398.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,16.0,6.0,2.0,"89,71",90.0,398.0,398.0,,117946,6.0,stim,poldrack-single-stim,20.0,s574
124,draw_card,838.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,1.0,2.0,"89,71",-70.0,838.0,838.0,,121925,1.0,stim,poldrack-single-stim,21.0,s574
126,draw_card,135.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,1.0,5.0,"89,71",30.0,135.0,135.0,,124457,,stim,poldrack-single-stim,22.0,s574
127,draw_card,312.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,2.0,5.0,"89,71",-15.0,312.0,312.0,,124772,2.0,stim,poldrack-single-stim,22.0,s574
129,draw_card,1387.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,1387.0,1387.0,,128550,1.0,stim,poldrack-single-stim,23.0,s574
131,draw_card,601.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,1.0,1.0,"89,71",14.0,601.0,601.0,,131482,,stim,poldrack-single-stim,24.0,s574
132,draw_card,463.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,2.0,1.0,"89,71",28.0,463.0,463.0,,131948,,stim,poldrack-single-stim,24.0,s574
133,draw_card,381.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,3.0,1.0,"89,71",42.0,381.0,381.0,,132330,,stim,poldrack-single-stim,24.0,s574
134,end_round,389.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,6.0,3.0,1.0,"89,71",42.0,389.0,389.0,,132723,3.0,stim,poldrack-single-stim,24.0,s574
136,draw_card,419.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,1.0,1.0,"89,71",-80.0,419.0,419.0,,135469,1.0,stim,poldrack-single-stim,25.0,s574
138,end_round,3661.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,6.0,0.0,1.0,"89,71",0.0,3661.0,3661.0,,141998,0.0,stim,poldrack-single-stim,26.0,s574
140,draw_card,1216.0,1.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,1.0,2.0,"89,71",-65.0,1216.0,1216.0,,145948,1.0,stim,poldrack-single-stim,27.0,s574
142,end_round,1762.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-80.0,8.0,0.0,2.0,"89,71",0.0,1762.0,1762.0,,149967,0.0,stim,poldrack-single-stim,28.0,s574
144,draw_card,954.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,1.0,1.0,"89,71",13.0,954.0,954.0,,153249,,stim,poldrack-single-stim,29.0,s574
145,draw_card,538.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,2.0,1.0,"89,71",26.0,538.0,538.0,,153790,,stim,poldrack-single-stim,29.0,s574
146,draw_card,579.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,3.0,1.0,"89,71",39.0,579.0,579.0,,154373,,stim,poldrack-single-stim,29.0,s574
147,draw_card,739.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,4.0,1.0,"89,71",52.0,739.0,739.0,,155114,,stim,poldrack-single-stim,29.0,s574
148,draw_card,563.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,5.0,1.0,"89,71",65.0,563.0,563.0,,155680,,stim,poldrack-single-stim,29.0,s574
149,end_round,549.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-95.0,10.0,5.0,1.0,"89,71",65.0,549.0,549.0,,156232,5.0,stim,poldrack-single-stim,29.0,s574
151,draw_card,438.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,1.0,1.0,"89,71",14.0,438.0,438.0,,159131,,stim,poldrack-single-stim,30.0,s574
152,draw_card,302.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,2.0,1.0,"89,71",28.0,302.0,302.0,,159436,,stim,poldrack-single-stim,30.0,s574
153,draw_card,174.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,3.0,1.0,"89,71",42.0,174.0,174.0,,159613,,stim,poldrack-single-stim,30.0,s574
154,draw_card,353.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,4.0,1.0,"89,71",56.0,353.0,353.0,,159969,,stim,poldrack-single-stim,30.0,s574
155,draw_card,344.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,5.0,1.0,"89,71",-34.0,344.0,344.0,,160316,5.0,stim,poldrack-single-stim,30.0,s574
157,draw_card,398.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,1.0,2.0,"89,71",16.0,398.0,398.0,,163244,,stim,poldrack-single-stim,31.0,s574
158,draw_card,199.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,2.0,2.0,"89,71",32.0,199.0,199.0,,163446,,stim,poldrack-single-stim,31.0,s574
159,draw_card,238.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,3.0,2.0,"89,71",48.0,238.0,238.0,,163686,,stim,poldrack-single-stim,31.0,s574
160,end_round,389.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,10.0,3.0,2.0,"89,71",48.0,389.0,389.0,,164078,3.0,stim,poldrack-single-stim,31.0,s574
162,draw_card,1537.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,1.0,1.0,"89,71",7.0,1537.0,1537.0,,167943,,stim,poldrack-single-stim,32.0,s574
163,draw_card,206.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,2.0,1.0,"89,71",14.0,206.0,206.0,,168152,,stim,poldrack-single-stim,32.0,s574
164,draw_card,504.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,3.0,1.0,"89,71",21.0,504.0,504.0,,168659,,stim,poldrack-single-stim,32.0,s574
165,draw_card,149.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,4.0,1.0,"89,71",28.0,149.0,149.0,,168812,,stim,poldrack-single-stim,32.0,s574
166,draw_card,404.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-100.0,12.0,5.0,1.0,"89,71",35.0,404.0,404.0,,169220,,stim,poldrack-single-stim,32.0,s574
167,end_round,1027.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-100.0,12.0,5.0,1.0,"89,71",35.0,1027.0,1027.0,,170250,5.0,stim,poldrack-single-stim,32.0,s574
169,draw_card,1975.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,1.0,2.0,"89,71",14.0,1975.0,1975.0,,174757,,stim,poldrack-single-stim,33.0,s574
170,draw_card,239.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,2.0,2.0,"89,71",28.0,239.0,239.0,,174998,,stim,poldrack-single-stim,33.0,s574
171,draw_card,420.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,3.0,2.0,"89,71",42.0,420.0,420.0,,175421,,stim,poldrack-single-stim,33.0,s574
172,end_round,514.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,12.0,3.0,2.0,"89,71",42.0,514.0,514.0,,175938,3.0,stim,poldrack-single-stim,33.0,s574
174,draw_card,1220.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,1.0,2.0,"89,71",15.0,1220.0,1220.0,,180167,,stim,poldrack-single-stim,34.0,s574
175,draw_card,767.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,2.0,2.0,"89,71",30.0,767.0,767.0,,180937,,stim,poldrack-single-stim,34.0,s574
176,draw_card,408.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,3.0,2.0,"89,71",45.0,408.0,408.0,,181348,,stim,poldrack-single-stim,34.0,s574
177,draw_card,2315.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,4.0,2.0,"89,71",-30.0,2315.0,2315.0,,183666,4.0,stim,poldrack-single-stim,34.0,s574
179,draw_card,411.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,1.0,3.0,"89,71",15.0,411.0,411.0,,186404,,stim,poldrack-single-stim,35.0,s574
180,draw_card,432.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,2.0,3.0,"89,71",30.0,432.0,432.0,,186839,,stim,poldrack-single-stim,35.0,s574
181,draw_card,193.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,3.0,3.0,"89,71",45.0,193.0,193.0,,187036,,stim,poldrack-single-stim,35.0,s574
182,draw_card,193.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,4.0,3.0,"89,71",-20.0,193.0,193.0,,187232,4.0,stim,poldrack-single-stim,35.0,s574
184,draw_card,4463.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,1.0,3.0,"89,71",-70.0,4463.0,4463.0,,193954,1.0,stim,poldrack-single-stim,36.0,s574
186,draw_card,1359.0,1.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,1.0,5.0,"89,71",-30.0,1359.0,1359.0,,197778,1.0,stim,poldrack-single-stim,37.0,s574
188,draw_card,1829.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,1.0,2.0,"89,71",15.0,1829.0,1829.0,,201935,,stim,poldrack-single-stim,38.0,s574
189,draw_card,930.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,2.0,2.0,"89,71",30.0,930.0,930.0,,202868,,stim,poldrack-single-stim,38.0,s574
190,draw_card,1060.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,3.0,2.0,"89,71",45.0,1060.0,1060.0,,203930,,stim,poldrack-single-stim,38.0,s574
191,draw_card,458.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,4.0,2.0,"89,71",60.0,458.0,458.0,,204392,,stim,poldrack-single-stim,38.0,s574
192,draw_card,949.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,5.0,2.0,"89,71",75.0,949.0,949.0,,205345,,stim,poldrack-single-stim,38.0,s574
193,draw_card,1367.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,6.0,2.0,"89,71",90.0,1367.0,1367.0,,206716,,stim,poldrack-single-stim,38.0,s574
194,end_round,495.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,15.0,6.0,2.0,"89,71",90.0,495.0,495.0,,207214,6.0,stim,poldrack-single-stim,38.0,s574
196,draw_card,552.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,1.0,2.0,"89,71",17.0,552.0,552.0,,210093,,stim,poldrack-single-stim,39.0,s574
197,draw_card,279.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,2.0,2.0,"89,71",34.0,279.0,279.0,,210376,,stim,poldrack-single-stim,39.0,s574
198,draw_card,269.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,3.0,2.0,"89,71",51.0,269.0,269.0,,210649,,stim,poldrack-single-stim,39.0,s574
199,draw_card,1608.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,4.0,2.0,"89,71",-24.0,1608.0,1608.0,,212260,4.0,stim,poldrack-single-stim,39.0,s574
201,draw_card,778.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,1.0,1.0,"89,71",2.0,778.0,778.0,,215636,,stim,poldrack-single-stim,40.0,s574
