,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
65,end_round,588.0,0.0,test,columbia_card_task_fmri,1.0,71.0,-45.0,16.0,1.0,1.0,"89,71",1.0,588.0,588.0,,108966,1.0,stim,poldrack-single-stim,14.0,s373
67,draw_card,2673.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,2673.0,2673.0,,114033,,stim,poldrack-single-stim,15.0,s373
68,draw_card,2001.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,2001.0,2001.0,,116036,,stim,poldrack-single-stim,15.0,s373
69,end_round,1103.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,2.0,3.0,"89,71",30.0,1103.0,1103.0,,117141,2.0,stim,poldrack-single-stim,15.0,s373
71,draw_card,1752.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",-50.0,1752.0,1752.0,,121490,1.0,stim,poldrack-single-stim,16.0,s373
73,draw_card,1962.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,1962.0,1962.0,,125774,,stim,poldrack-single-stim,17.0,s373
74,end_round,1444.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,1.0,2.0,"89,71",17.0,1444.0,1444.0,,127220,1.0,stim,poldrack-single-stim,17.0,s373
76,draw_card,3173.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,3173.0,3173.0,,132991,,stim,poldrack-single-stim,18.0,s373
77,end_round,809.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,1.0,1.0,"89,71",7.0,809.0,809.0,,133803,1.0,stim,poldrack-single-stim,18.0,s373
79,end_round,4876.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,0.0,1.0,"89,71",0.0,4876.0,4876.0,,141073,0.0,stim,poldrack-single-stim,19.0,s373
81,draw_card,1998.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,1998.0,1998.0,,145396,,stim,poldrack-single-stim,20.0,s373
82,draw_card,1850.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,1850.0,1850.0,,147248,,stim,poldrack-single-stim,20.0,s373
83,end_round,688.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,16.0,2.0,2.0,"89,71",30.0,688.0,688.0,,147937,2.0,stim,poldrack-single-stim,20.0,s373
85,draw_card,2449.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,1.0,2.0,"89,71",16.0,2449.0,2449.0,,152714,,stim,poldrack-single-stim,21.0,s373
86,draw_card,1434.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,2.0,2.0,"89,71",32.0,1434.0,1434.0,,154151,,stim,poldrack-single-stim,21.0,s373
87,draw_card,1457.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,3.0,2.0,"89,71",48.0,1457.0,1457.0,,155610,,stim,poldrack-single-stim,21.0,s373
88,end_round,1384.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,16.0,3.0,2.0,"89,71",48.0,1384.0,1384.0,,156996,3.0,stim,poldrack-single-stim,21.0,s373
90,draw_card,3384.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,1.0,5.0,"89,71",-45.0,3384.0,3384.0,,162703,1.0,stim,poldrack-single-stim,22.0,s373
92,draw_card,2243.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,1.0,1.0,"89,71",13.0,2243.0,2243.0,,167339,,stim,poldrack-single-stim,23.0,s373
93,end_round,686.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,6.0,1.0,1.0,"89,71",13.0,686.0,686.0,,168026,1.0,stim,poldrack-single-stim,23.0,s373
95,draw_card,2058.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,1.0,1.0,"89,71",14.0,2058.0,2058.0,,172342,,stim,poldrack-single-stim,24.0,s373
96,end_round,539.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,6.0,1.0,1.0,"89,71",14.0,539.0,539.0,,172884,1.0,stim,poldrack-single-stim,24.0,s373
98,end_round,2448.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,6.0,0.0,1.0,"89,71",0.0,2448.0,2448.0,,177724,0.0,stim,poldrack-single-stim,25.0,s373
100,draw_card,1550.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,6.0,1.0,1.0,"89,71",17.0,1550.0,1550.0,,181874,,stim,poldrack-single-stim,26.0,s373
101,end_round,1290.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,6.0,1.0,1.0,"89,71",17.0,1290.0,1290.0,,183166,1.0,stim,poldrack-single-stim,26.0,s373
103,draw_card,2135.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,1.0,2.0,"89,71",25.0,2135.0,2135.0,,187966,,stim,poldrack-single-stim,27.0,s373
104,draw_card,1801.0,1.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,2.0,2.0,"89,71",-40.0,1801.0,1801.0,,189769,2.0,stim,poldrack-single-stim,27.0,s373
106,draw_card,1881.0,1.0,test,columbia_card_task_fmri,30.0,89.0,-80.0,8.0,1.0,2.0,"89,71",-80.0,1881.0,1881.0,,194044,1.0,stim,poldrack-single-stim,28.0,s373
108,draw_card,2074.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,1.0,1.0,"89,71",13.0,2074.0,2074.0,,198508,,stim,poldrack-single-stim,29.0,s373
109,end_round,889.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-95.0,10.0,1.0,1.0,"89,71",13.0,889.0,889.0,,199400,1.0,stim,poldrack-single-stim,29.0,s373
111,draw_card,2055.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,1.0,1.0,"89,71",14.0,2055.0,2055.0,,203712,,stim,poldrack-single-stim,30.0,s373
112,draw_card,1717.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,2.0,1.0,"89,71",28.0,1717.0,1717.0,,205432,,stim,poldrack-single-stim,30.0,s373
113,end_round,1214.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-90.0,10.0,2.0,1.0,"89,71",28.0,1214.0,1214.0,,206647,2.0,stim,poldrack-single-stim,30.0,s373
115,draw_card,2966.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,1.0,2.0,"89,71",16.0,2966.0,2966.0,,211938,,stim,poldrack-single-stim,31.0,s373
116,end_round,507.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,10.0,1.0,2.0,"89,71",16.0,507.0,507.0,,212446,1.0,stim,poldrack-single-stim,31.0,s373
118,end_round,2490.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-100.0,12.0,0.0,1.0,"89,71",0.0,2490.0,2490.0,,217193,0.0,stim,poldrack-single-stim,32.0,s373
120,draw_card,1624.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,1.0,2.0,"89,71",-80.0,1624.0,1624.0,,221074,1.0,stim,poldrack-single-stim,33.0,s373
122,draw_card,2123.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,1.0,2.0,"89,71",15.0,2123.0,2123.0,,225589,,stim,poldrack-single-stim,34.0,s373
123,draw_card,995.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,2.0,2.0,"89,71",30.0,995.0,995.0,,226586,,stim,poldrack-single-stim,34.0,s373
124,end_round,727.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,12.0,2.0,2.0,"89,71",30.0,727.0,727.0,,227315,2.0,stim,poldrack-single-stim,34.0,s373
126,draw_card,1553.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,1.0,3.0,"89,71",-65.0,1553.0,1553.0,,231265,1.0,stim,poldrack-single-stim,35.0,s373
128,draw_card,1877.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,1.0,3.0,"89,71",14.0,1877.0,1877.0,,235876,,stim,poldrack-single-stim,36.0,s373
129,draw_card,1206.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,2.0,3.0,"89,71",28.0,1206.0,1206.0,,237085,,stim,poldrack-single-stim,36.0,s373
130,draw_card,2209.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,3.0,3.0,"89,71",42.0,2209.0,2209.0,,239297,,stim,poldrack-single-stim,36.0,s373
131,end_round,754.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,16.0,3.0,3.0,"89,71",42.0,754.0,754.0,,240054,3.0,stim,poldrack-single-stim,36.0,s373
133,end_round,2118.0,0.0,test,columbia_card_task_fmri,11.0,71.0,-30.0,16.0,0.0,5.0,"89,71",0.0,2118.0,2118.0,,244636,0.0,stim,poldrack-single-stim,37.0,s373
135,draw_card,1958.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,1.0,2.0,"89,71",15.0,1958.0,1958.0,,248923,,stim,poldrack-single-stim,38.0,s373
136,draw_card,1711.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,2.0,2.0,"89,71",30.0,1711.0,1711.0,,250636,,stim,poldrack-single-stim,38.0,s373
137,draw_card,1537.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,3.0,2.0,"89,71",45.0,1537.0,1537.0,,252176,,stim,poldrack-single-stim,38.0,s373
138,draw_card,1508.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,4.0,2.0,"89,71",60.0,1508.0,1508.0,,253686,,stim,poldrack-single-stim,38.0,s373
139,end_round,787.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,15.0,4.0,2.0,"89,71",60.0,787.0,787.0,,254475,4.0,stim,poldrack-single-stim,38.0,s373
141,draw_card,1484.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,1.0,2.0,"89,71",17.0,1484.0,1484.0,,258287,,stim,poldrack-single-stim,39.0,s373
142,draw_card,1536.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,2.0,2.0,"89,71",34.0,1536.0,1536.0,,259825,,stim,poldrack-single-stim,39.0,s373
143,end_round,1372.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-75.0,15.0,2.0,2.0,"89,71",34.0,1372.0,1372.0,,261200,2.0,stim,poldrack-single-stim,39.0,s373
145,draw_card,2007.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,1.0,1.0,"89,71",2.0,2007.0,2007.0,,265807,,stim,poldrack-single-stim,40.0,s373
146,draw_card,2011.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,2.0,1.0,"89,71",4.0,2011.0,2011.0,,267821,,stim,poldrack-single-stim,40.0,s373
147,draw_card,1329.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,3.0,1.0,"89,71",6.0,1329.0,1329.0,,269153,,stim,poldrack-single-stim,40.0,s373
148,draw_card,1450.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,4.0,1.0,"89,71",8.0,1450.0,1450.0,,270606,,stim,poldrack-single-stim,40.0,s373
149,draw_card,1533.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,5.0,1.0,"89,71",10.0,1533.0,1533.0,,272141,,stim,poldrack-single-stim,40.0,s373
150,end_round,611.0,0.0,test,columbia_card_task_fmri,2.0,71.0,-25.0,16.0,5.0,1.0,"89,71",10.0,611.0,611.0,,272763,5.0,stim,poldrack-single-stim,40.0,s373
152,draw_card,1948.0,1.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,1.0,1.0,"89,71",-95.0,1948.0,1948.0,,277444,1.0,stim,poldrack-single-stim,41.0,s373
154,draw_card,2375.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,1.0,1.0,"89,71",11.0,2375.0,2375.0,,282351,,stim,poldrack-single-stim,42.0,s373
155,end_round,2235.0,0.0,test,columbia_card_task_fmri,11.0,71.0,-100.0,16.0,1.0,1.0,"89,71",11.0,2235.0,2235.0,,284588,1.0,stim,poldrack-single-stim,42.0,s373
157,draw_card,1646.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,2.0,"89,71",16.0,1646.0,1646.0,,289377,,stim,poldrack-single-stim,43.0,s373
158,draw_card,721.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,2.0,2.0,"89,71",32.0,721.0,721.0,,290101,,stim,poldrack-single-stim,43.0,s373
159,end_round,582.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,16.0,2.0,2.0,"89,71",32.0,582.0,582.0,,290686,2.0,stim,poldrack-single-stim,43.0,s373
161,draw_card,1941.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,16.0,1.0,2.0,"89,71",17.0,1941.0,1941.0,,295020,,stim,poldrack-single-stim,44.0,s373
162,draw_card,1958.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,16.0,2.0,2.0,"89,71",34.0,1958.0,1958.0,,296981,,stim,poldrack-single-stim,44.0,s373
163,draw_card,1221.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,16.0,3.0,2.0,"89,71",51.0,1221.0,1221.0,,298205,,stim,poldrack-single-stim,44.0,s373
164,end_round,526.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-80.0,16.0,3.0,2.0,"89,71",51.0,526.0,526.0,,298734,3.0,stim,poldrack-single-stim,44.0,s373
166,-1.0,10000.0,,,columbia_card_task_fmri,,-1.0,,,,,none,,-1.0,10000.0,,311131,,rest_block,poldrack-single-stim,,s373
167,draw_card,2314.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,6.0,1.0,1.0,"89,71",13.0,2314.0,2314.0,,314450,,stim,poldrack-single-stim,45.0,s373
168,end_round,866.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-70.0,6.0,1.0,1.0,"89,71",13.0,866.0,866.0,,315319,1.0,stim,poldrack-single-stim,45.0,s373
170,draw_card,2349.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,6.0,1.0,1.0,"89,71",15.0,2349.0,2349.0,,319996,,stim,poldrack-single-stim,46.0,s373
171,end_round,1692.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-80.0,6.0,1.0,1.0,"89,71",15.0,1692.0,1692.0,,321691,1.0,stim,poldrack-single-stim,46.0,s373
173,draw_card,1354.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,6.0,1.0,1.0,"89,71",-75.0,1354.0,1354.0,,325369,1.0,stim,poldrack-single-stim,47.0,s373
175,draw_card,1679.0,0.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,1.0,2.0,"89,71",21.0,1679.0,1679.0,,329919,,stim,poldrack-single-stim,48.0,s373
176,draw_card,1688.0,1.0,test,columbia_card_task_fmri,21.0,89.0,-55.0,8.0,2.0,2.0,"89,71",-34.0,1688.0,1688.0,,331610,2.0,stim,poldrack-single-stim,48.0,s373
178,draw_card,1597.0,0.0,test,columbia_card_task_fmri,26.0,89.0,-65.0,8.0,1.0,2.0,"89,71",26.0,1597.0,1597.0,,335944,,stim,poldrack-single-stim,49.0,s373
179,end_round,757.0,0.0,test,columbia_card_task_fmri,26.0,71.0,-65.0,8.0,1.0,2.0,"89,71",26.0,757.0,757.0,,336703,1.0,stim,poldrack-single-stim,49.0,s373
181,draw_card,1769.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-60.0,9.0,1.0,2.0,"89,71",15.0,1769.0,1769.0,,340729,,stim,poldrack-single-stim,50.0,s373
182,end_round,894.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-60.0,9.0,1.0,2.0,"89,71",15.0,894.0,894.0,,341626,1.0,stim,poldrack-single-stim,50.0,s373
184,draw_card,1871.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,1.0,1.0,"89,71",13.0,1871.0,1871.0,,345824,,stim,poldrack-single-stim,51.0,s373
185,draw_card,1069.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-90.0,10.0,2.0,1.0,"89,71",26.0,1069.0,1069.0,,346896,,stim,poldrack-single-stim,51.0,s373
186,end_round,863.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-90.0,10.0,2.0,1.0,"89,71",26.0,863.0,863.0,,347762,2.0,stim,poldrack-single-stim,51.0,s373
188,draw_card,1316.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,1.0,1.0,"89,71",15.0,1316.0,1316.0,,351541,,stim,poldrack-single-stim,52.0,s373
189,draw_card,974.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-95.0,10.0,2.0,1.0,"89,71",30.0,974.0,974.0,,352517,,stim,poldrack-single-stim,52.0,s373
190,end_round,648.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-95.0,10.0,2.0,1.0,"89,71",30.0,648.0,648.0,,353170,2.0,stim,poldrack-single-stim,52.0,s373
192,draw_card,1501.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-65.0,10.0,1.0,2.0,"89,71",16.0,1501.0,1501.0,,357204,,stim,poldrack-single-stim,53.0,s373
193,end_round,698.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-65.0,10.0,1.0,2.0,"89,71",16.0,698.0,698.0,,357905,1.0,stim,poldrack-single-stim,53.0,s373
195,draw_card,1903.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,12.0,1.0,1.0,"89,71",7.0,1903.0,1903.0,,362139,,stim,poldrack-single-stim,54.0,s373
196,end_round,1845.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,12.0,1.0,1.0,"89,71",7.0,1845.0,1845.0,,363987,1.0,stim,poldrack-single-stim,54.0,s373
198,draw_card,1307.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-75.0,12.0,1.0,2.0,"89,71",-75.0,1307.0,1307.0,,367826,1.0,stim,poldrack-single-stim,55.0,s373
200,draw_card,1526.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,12.0,1.0,2.0,"89,71",15.0,1526.0,1526.0,,372359,,stim,poldrack-single-stim,56.0,s373
201,end_round,1129.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,12.0,1.0,2.0,"89,71",15.0,1129.0,1129.0,,373491,1.0,stim,poldrack-single-stim,56.0,s373
203,draw_card,1811.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,1.0,3.0,"89,71",16.0,1811.0,1811.0,,377632,,stim,poldrack-single-stim,57.0,s373
204,draw_card,1197.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,2.0,3.0,"89,71",32.0,1197.0,1197.0,,378832,,stim,poldrack-single-stim,57.0,s373
205,draw_card,1347.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,15.0,3.0,3.0,"89,71",48.0,1347.0,1347.0,,380182,,stim,poldrack-single-stim,57.0,s373
206,end_round,820.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,15.0,3.0,3.0,"89,71",48.0,820.0,820.0,,381005,3.0,stim,poldrack-single-stim,57.0,s373
208,draw_card,1523.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,1.0,3.0,"89,71",14.0,1523.0,1523.0,,384790,,stim,poldrack-single-stim,58.0,s373
209,draw_card,1120.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,16.0,2.0,3.0,"89,71",28.0,1120.0,1120.0,,385913,,stim,poldrack-single-stim,58.0,s373
210,end_round,584.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-65.0,16.0,2.0,3.0,"89,71",28.0,584.0,584.0,,386501,2.0,stim,poldrack-single-stim,58.0,s373
212,draw_card,1884.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,1.0,3.0,"89,71",16.0,1884.0,1884.0,,390851,,stim,poldrack-single-stim,59.0,s373
213,draw_card,1003.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-75.0,16.0,2.0,3.0,"89,71",32.0,1003.0,1003.0,,391858,,stim,poldrack-single-stim,59.0,s373
214,end_round,659.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-75.0,16.0,2.0,3.0,"89,71",32.0,659.0,659.0,,392522,2.0,stim,poldrack-single-stim,59.0,s373
216,draw_card,2003.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,1.0,2.0,"89,71",16.0,2003.0,2003.0,,396854,,stim,poldrack-single-stim,60.0,s373
217,draw_card,1173.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,15.0,2.0,2.0,"89,71",32.0,1173.0,1173.0,,398030,,stim,poldrack-single-stim,60.0,s373
218,end_round,909.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,15.0,2.0,2.0,"89,71",32.0,909.0,909.0,,398943,2.0,stim,poldrack-single-stim,60.0,s373
220,draw_card,2325.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-80.0,15.0,1.0,2.0,"89,71",17.0,2325.0,2325.0,,403593,,stim,poldrack-single-stim,61.0,s373
