,action,block_duration,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,key_press,loss_amount,num_cards,num_click_in_round,num_loss_cards,possible_responses,round_points,rt,stim_duration,text,time_elapsed,total_cards,trial_id,trial_type,which_round,worker_id
46,draw_card,1772.0,1.0,test,columbia_card_task_fmri,29.0,89.0,-75.0,8.0,4.0,2.0,"89,71",12.0,1772.0,1772.0,,49749,4.0,stim,poldrack-single-stim,6.0,s572
48,draw_card,1385.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,1.0,2.0,"89,71",17.0,1385.0,1385.0,,53528,,stim,poldrack-single-stim,7.0,s572
49,draw_card,1773.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,9.0,2.0,2.0,"89,71",34.0,1773.0,1773.0,,55303,,stim,poldrack-single-stim,7.0,s572
50,end_round,1412.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,9.0,2.0,2.0,"89,71",34.0,1412.0,1412.0,,56717,2.0,stim,poldrack-single-stim,7.0,s572
52,draw_card,1390.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,1.0,1.0,"89,71",14.0,1390.0,1390.0,,60634,,stim,poldrack-single-stim,8.0,s572
53,draw_card,1419.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,2.0,1.0,"89,71",28.0,1419.0,1419.0,,62054,,stim,poldrack-single-stim,8.0,s572
54,draw_card,1632.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-95.0,10.0,3.0,1.0,"89,71",42.0,1632.0,1632.0,,63687,,stim,poldrack-single-stim,8.0,s572
55,end_round,1004.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-95.0,10.0,3.0,1.0,"89,71",42.0,1004.0,1004.0,,64692,3.0,stim,poldrack-single-stim,8.0,s572
57,draw_card,1639.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,1.0,2.0,"89,71",15.0,1639.0,1639.0,,68926,,stim,poldrack-single-stim,9.0,s572
58,draw_card,2775.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,10.0,2.0,2.0,"89,71",-50.0,2775.0,2775.0,,71703,2.0,stim,poldrack-single-stim,9.0,s572
60,draw_card,1147.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,1.0,2.0,"89,71",17.0,1147.0,1147.0,,75241,,stim,poldrack-single-stim,10.0,s572
61,draw_card,1403.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,2.0,2.0,"89,71",34.0,1403.0,1403.0,,76646,,stim,poldrack-single-stim,10.0,s572
62,draw_card,1492.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,3.0,2.0,"89,71",51.0,1492.0,1492.0,,78140,,stim,poldrack-single-stim,10.0,s572
63,draw_card,1998.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-65.0,10.0,4.0,2.0,"89,71",68.0,1998.0,1998.0,,80140,,stim,poldrack-single-stim,10.0,s572
64,end_round,887.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-65.0,10.0,4.0,2.0,"89,71",68.0,887.0,887.0,,81029,4.0,stim,poldrack-single-stim,10.0,s572
66,draw_card,1440.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-70.0,12.0,1.0,2.0,"89,71",-70.0,1440.0,1440.0,,85063,1.0,stim,poldrack-single-stim,11.0,s572
68,draw_card,2003.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,1.0,2.0,"89,71",15.0,2003.0,2003.0,,89392,,stim,poldrack-single-stim,12.0,s572
69,draw_card,1682.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,2.0,2.0,"89,71",30.0,1682.0,1682.0,,91075,,stim,poldrack-single-stim,12.0,s572
70,draw_card,1951.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,12.0,3.0,2.0,"89,71",-50.0,1951.0,1951.0,,93028,3.0,stim,poldrack-single-stim,12.0,s572
72,draw_card,2494.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,1.0,3.0,"89,71",14.0,2494.0,2494.0,,97778,,stim,poldrack-single-stim,13.0,s572
73,draw_card,1710.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,2.0,3.0,"89,71",28.0,1710.0,1710.0,,99490,,stim,poldrack-single-stim,13.0,s572
74,draw_card,1688.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,3.0,3.0,"89,71",42.0,1688.0,1688.0,,101180,,stim,poldrack-single-stim,13.0,s572
75,draw_card,1908.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,4.0,3.0,"89,71",56.0,1908.0,1908.0,,103091,,stim,poldrack-single-stim,13.0,s572
76,draw_card,1927.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-65.0,15.0,5.0,3.0,"89,71",-9.0,1927.0,1927.0,,105020,5.0,stim,poldrack-single-stim,13.0,s572
78,draw_card,3472.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,1.0,1.0,"89,71",1.0,3472.0,3472.0,,110952,,stim,poldrack-single-stim,14.0,s572
79,draw_card,1209.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,2.0,1.0,"89,71",2.0,1209.0,1209.0,,112162,,stim,poldrack-single-stim,14.0,s572
80,draw_card,2647.0,0.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,3.0,1.0,"89,71",3.0,2647.0,2647.0,,114812,,stim,poldrack-single-stim,14.0,s572
81,draw_card,2121.0,1.0,test,columbia_card_task_fmri,1.0,89.0,-45.0,16.0,4.0,1.0,"89,71",-42.0,2121.0,2121.0,,116935,4.0,stim,poldrack-single-stim,14.0,s572
83,draw_card,3341.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,1.0,3.0,"89,71",15.0,3341.0,3341.0,,123551,,stim,poldrack-single-stim,15.0,s572
84,draw_card,1309.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,2.0,3.0,"89,71",30.0,1309.0,1309.0,,124862,,stim,poldrack-single-stim,15.0,s572
85,draw_card,1653.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-70.0,16.0,3.0,3.0,"89,71",45.0,1653.0,1653.0,,126517,,stim,poldrack-single-stim,15.0,s572
86,end_round,861.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-70.0,16.0,3.0,3.0,"89,71",45.0,861.0,861.0,,127380,3.0,stim,poldrack-single-stim,15.0,s572
88,draw_card,1852.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,1.0,3.0,"89,71",30.0,1852.0,1852.0,,131489,,stim,poldrack-single-stim,16.0,s572
89,draw_card,3275.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-50.0,10.0,2.0,3.0,"89,71",60.0,3275.0,3275.0,,134767,,stim,poldrack-single-stim,16.0,s572
90,end_round,764.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-50.0,10.0,2.0,3.0,"89,71",60.0,764.0,764.0,,135533,2.0,stim,poldrack-single-stim,16.0,s572
92,draw_card,1559.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,1.0,2.0,"89,71",17.0,1559.0,1559.0,,139348,,stim,poldrack-single-stim,17.0,s572
93,draw_card,1154.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,2.0,2.0,"89,71",34.0,1154.0,1154.0,,140504,,stim,poldrack-single-stim,17.0,s572
94,draw_card,1884.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,3.0,2.0,"89,71",51.0,1884.0,1884.0,,142391,,stim,poldrack-single-stim,17.0,s572
95,draw_card,2813.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,4.0,2.0,"89,71",68.0,2813.0,2813.0,,145207,,stim,poldrack-single-stim,17.0,s572
96,draw_card,3588.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,15.0,5.0,2.0,"89,71",85.0,3588.0,3588.0,,148797,,stim,poldrack-single-stim,17.0,s572
97,end_round,1567.0,0.0,test,columbia_card_task_fmri,17.0,71.0,-70.0,15.0,5.0,2.0,"89,71",85.0,1567.0,1567.0,,150367,5.0,stim,poldrack-single-stim,17.0,s572
99,draw_card,948.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,1.0,1.0,"89,71",7.0,948.0,948.0,,153637,,stim,poldrack-single-stim,18.0,s572
100,draw_card,2653.0,0.0,test,columbia_card_task_fmri,7.0,89.0,-95.0,16.0,2.0,1.0,"89,71",14.0,2653.0,2653.0,,156292,,stim,poldrack-single-stim,18.0,s572
101,end_round,2747.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-95.0,16.0,2.0,1.0,"89,71",14.0,2747.0,2747.0,,159041,2.0,stim,poldrack-single-stim,18.0,s572
103,draw_card,1402.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,1.0,1.0,"89,71",9.0,1402.0,1402.0,,163174,,stim,poldrack-single-stim,19.0,s572
104,draw_card,1715.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,2.0,1.0,"89,71",18.0,1715.0,1715.0,,164890,,stim,poldrack-single-stim,19.0,s572
105,draw_card,1626.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,3.0,1.0,"89,71",27.0,1626.0,1626.0,,166519,,stim,poldrack-single-stim,19.0,s572
106,draw_card,1790.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,4.0,1.0,"89,71",36.0,1790.0,1790.0,,168312,,stim,poldrack-single-stim,19.0,s572
107,draw_card,2198.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,5.0,1.0,"89,71",45.0,2198.0,2198.0,,170513,,stim,poldrack-single-stim,19.0,s572
108,draw_card,2312.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-100.0,16.0,6.0,1.0,"89,71",54.0,2312.0,2312.0,,172826,,stim,poldrack-single-stim,19.0,s572
109,end_round,1865.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-100.0,16.0,6.0,1.0,"89,71",54.0,1865.0,1865.0,,174694,6.0,stim,poldrack-single-stim,19.0,s572
111,draw_card,1399.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,1.0,2.0,"89,71",15.0,1399.0,1399.0,,178484,,stim,poldrack-single-stim,20.0,s572
112,draw_card,1807.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,2.0,2.0,"89,71",30.0,1807.0,1807.0,,180294,,stim,poldrack-single-stim,20.0,s572
113,draw_card,1992.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,3.0,2.0,"89,71",45.0,1992.0,1992.0,,182289,,stim,poldrack-single-stim,20.0,s572
114,draw_card,1660.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-80.0,16.0,4.0,2.0,"89,71",-35.0,1660.0,1660.0,,183951,4.0,stim,poldrack-single-stim,20.0,s572
116,draw_card,3749.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,1.0,2.0,"89,71",16.0,3749.0,3749.0,,190028,,stim,poldrack-single-stim,21.0,s572
117,draw_card,1821.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,16.0,2.0,2.0,"89,71",32.0,1821.0,1821.0,,191850,,stim,poldrack-single-stim,21.0,s572
118,end_round,2286.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-70.0,16.0,2.0,2.0,"89,71",32.0,2286.0,2286.0,,194138,2.0,stim,poldrack-single-stim,21.0,s572
120,draw_card,1137.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,1.0,5.0,"89,71",30.0,1137.0,1137.0,,197534,,stim,poldrack-single-stim,22.0,s572
121,draw_card,2598.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-45.0,16.0,2.0,5.0,"89,71",60.0,2598.0,2598.0,,200134,,stim,poldrack-single-stim,22.0,s572
122,end_round,1263.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-45.0,16.0,2.0,5.0,"89,71",60.0,1263.0,1263.0,,201400,2.0,stim,poldrack-single-stim,22.0,s572
124,draw_card,2684.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,1.0,1.0,"89,71",13.0,2684.0,2684.0,,206339,,stim,poldrack-single-stim,23.0,s572
125,draw_card,2739.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-75.0,6.0,2.0,1.0,"89,71",26.0,2739.0,2739.0,,209080,,stim,poldrack-single-stim,23.0,s572
126,end_round,1108.0,0.0,test,columbia_card_task_fmri,13.0,71.0,-75.0,6.0,2.0,1.0,"89,71",26.0,1108.0,1108.0,,210191,2.0,stim,poldrack-single-stim,23.0,s572
128,draw_card,1500.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,1.0,1.0,"89,71",14.0,1500.0,1500.0,,214153,,stim,poldrack-single-stim,24.0,s572
129,draw_card,2994.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,6.0,2.0,1.0,"89,71",28.0,2994.0,2994.0,,217148,,stim,poldrack-single-stim,24.0,s572
130,end_round,3075.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-70.0,6.0,2.0,1.0,"89,71",28.0,3075.0,3075.0,,220226,2.0,stim,poldrack-single-stim,24.0,s572
132,draw_card,1107.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,1.0,1.0,"89,71",16.0,1107.0,1107.0,,223794,,stim,poldrack-single-stim,25.0,s572
133,draw_card,1902.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,2.0,1.0,"89,71",32.0,1902.0,1902.0,,225700,,stim,poldrack-single-stim,25.0,s572
134,draw_card,2358.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-80.0,6.0,3.0,1.0,"89,71",48.0,2358.0,2358.0,,228061,,stim,poldrack-single-stim,25.0,s572
135,end_round,919.0,0.0,test,columbia_card_task_fmri,16.0,71.0,-80.0,6.0,3.0,1.0,"89,71",48.0,919.0,919.0,,228982,3.0,stim,poldrack-single-stim,25.0,s572
137,draw_card,850.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,6.0,1.0,1.0,"89,71",17.0,850.0,850.0,,232362,,stim,poldrack-single-stim,26.0,s572
138,draw_card,2434.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-70.0,6.0,2.0,1.0,"89,71",-53.0,2434.0,2434.0,,234798,2.0,stim,poldrack-single-stim,26.0,s572
140,draw_card,2058.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,1.0,2.0,"89,71",25.0,2058.0,2058.0,,239250,,stim,poldrack-single-stim,27.0,s572
141,draw_card,1965.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,2.0,2.0,"89,71",50.0,1965.0,1965.0,,241218,,stim,poldrack-single-stim,27.0,s572
142,draw_card,2366.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,3.0,2.0,"89,71",75.0,2366.0,2366.0,,243587,,stim,poldrack-single-stim,27.0,s572
143,draw_card,3623.0,0.0,test,columbia_card_task_fmri,25.0,89.0,-65.0,8.0,4.0,2.0,"89,71",100.0,3623.0,3623.0,,247212,,stim,poldrack-single-stim,27.0,s572
144,end_round,2623.0,0.0,test,columbia_card_task_fmri,25.0,71.0,-65.0,8.0,4.0,2.0,"89,71",100.0,2623.0,2623.0,,249838,4.0,stim,poldrack-single-stim,27.0,s572
146,draw_card,726.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-80.0,8.0,1.0,2.0,"89,71",30.0,726.0,726.0,,253024,,stim,poldrack-single-stim,28.0,s572
147,draw_card,2206.0,0.0,test,columbia_card_task_fmri,30.0,89.0,-80.0,8.0,2.0,2.0,"89,71",60.0,2206.0,2206.0,,255233,,stim,poldrack-single-stim,28.0,s572
148,end_round,2502.0,0.0,test,columbia_card_task_fmri,30.0,71.0,-80.0,8.0,2.0,2.0,"89,71",60.0,2502.0,2502.0,,257738,2.0,stim,poldrack-single-stim,28.0,s572
150,draw_card,1029.0,0.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,1.0,1.0,"89,71",13.0,1029.0,1029.0,,261301,,stim,poldrack-single-stim,29.0,s572
151,draw_card,1001.0,1.0,test,columbia_card_task_fmri,13.0,89.0,-95.0,10.0,2.0,1.0,"89,71",-82.0,1001.0,1001.0,,262305,2.0,stim,poldrack-single-stim,29.0,s572
153,draw_card,2831.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,1.0,1.0,"89,71",14.0,2831.0,2831.0,,267667,,stim,poldrack-single-stim,30.0,s572
154,draw_card,2866.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,2.0,1.0,"89,71",28.0,2866.0,2866.0,,270536,,stim,poldrack-single-stim,30.0,s572
155,draw_card,3238.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,3.0,1.0,"89,71",42.0,3238.0,3238.0,,273778,,stim,poldrack-single-stim,30.0,s572
156,draw_card,1713.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-90.0,10.0,4.0,1.0,"89,71",56.0,1713.0,1713.0,,275493,,stim,poldrack-single-stim,30.0,s572
157,end_round,2226.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-90.0,10.0,4.0,1.0,"89,71",56.0,2226.0,2226.0,,277723,4.0,stim,poldrack-single-stim,30.0,s572
159,draw_card,1335.0,0.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,1.0,2.0,"89,71",16.0,1335.0,1335.0,,281655,,stim,poldrack-single-stim,31.0,s572
160,draw_card,610.0,1.0,test,columbia_card_task_fmri,16.0,89.0,-70.0,10.0,2.0,2.0,"89,71",-54.0,610.0,610.0,,282268,2.0,stim,poldrack-single-stim,31.0,s572
162,end_round,2410.0,0.0,test,columbia_card_task_fmri,7.0,71.0,-100.0,12.0,0.0,1.0,"89,71",0.0,2410.0,2410.0,,287141,0.0,stim,poldrack-single-stim,32.0,s572
164,draw_card,830.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,1.0,2.0,"89,71",14.0,830.0,830.0,,290298,,stim,poldrack-single-stim,33.0,s572
165,draw_card,1410.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,2.0,2.0,"89,71",28.0,1410.0,1410.0,,291710,,stim,poldrack-single-stim,33.0,s572
166,draw_card,1923.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,3.0,2.0,"89,71",42.0,1923.0,1923.0,,293637,,stim,poldrack-single-stim,33.0,s572
167,draw_card,2226.0,0.0,test,columbia_card_task_fmri,14.0,89.0,-80.0,12.0,4.0,2.0,"89,71",56.0,2226.0,2226.0,,295865,,stim,poldrack-single-stim,33.0,s572
168,end_round,3576.0,0.0,test,columbia_card_task_fmri,14.0,71.0,-80.0,12.0,4.0,2.0,"89,71",56.0,3576.0,3576.0,,299444,4.0,stim,poldrack-single-stim,33.0,s572
170,draw_card,522.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,1.0,2.0,"89,71",15.0,522.0,522.0,,302224,,stim,poldrack-single-stim,34.0,s572
171,draw_card,1276.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,2.0,2.0,"89,71",30.0,1276.0,1276.0,,303503,,stim,poldrack-single-stim,34.0,s572
172,draw_card,2262.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,3.0,2.0,"89,71",45.0,2262.0,2262.0,,305769,,stim,poldrack-single-stim,34.0,s572
173,draw_card,2426.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,4.0,2.0,"89,71",60.0,2426.0,2426.0,,308198,,stim,poldrack-single-stim,34.0,s572
174,draw_card,3050.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,12.0,5.0,2.0,"89,71",-15.0,3050.0,3050.0,,311251,5.0,stim,poldrack-single-stim,34.0,s572
176,draw_card,1342.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,1.0,3.0,"89,71",15.0,1342.0,1342.0,,315259,,stim,poldrack-single-stim,35.0,s572
177,draw_card,1482.0,1.0,test,columbia_card_task_fmri,15.0,89.0,-65.0,15.0,2.0,3.0,"89,71",-50.0,1482.0,1482.0,,316743,2.0,stim,poldrack-single-stim,35.0,s572
179,draw_card,1034.0,1.0,test,columbia_card_task_fmri,14.0,89.0,-70.0,16.0,1.0,3.0,"89,71",-70.0,1034.0,1034.0,,320240,1.0,stim,poldrack-single-stim,36.0,s572
181,draw_card,2667.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-30.0,16.0,1.0,5.0,"89,71",11.0,2667.0,2667.0,,325303,,stim,poldrack-single-stim,37.0,s572
182,end_round,785.0,0.0,test,columbia_card_task_fmri,11.0,71.0,-30.0,16.0,1.0,5.0,"89,71",11.0,785.0,785.0,,326092,1.0,stim,poldrack-single-stim,37.0,s572
184,draw_card,2190.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,1.0,2.0,"89,71",15.0,2190.0,2190.0,,330880,,stim,poldrack-single-stim,38.0,s572
185,draw_card,2485.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,2.0,2.0,"89,71",30.0,2485.0,2485.0,,333368,,stim,poldrack-single-stim,38.0,s572
186,draw_card,1679.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,3.0,2.0,"89,71",45.0,1679.0,1679.0,,335051,,stim,poldrack-single-stim,38.0,s572
187,draw_card,1749.0,0.0,test,columbia_card_task_fmri,15.0,89.0,-75.0,15.0,4.0,2.0,"89,71",60.0,1749.0,1749.0,,336802,,stim,poldrack-single-stim,38.0,s572
188,end_round,2498.0,0.0,test,columbia_card_task_fmri,15.0,71.0,-75.0,15.0,4.0,2.0,"89,71",60.0,2498.0,2498.0,,339304,4.0,stim,poldrack-single-stim,38.0,s572
190,draw_card,735.0,0.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,1.0,2.0,"89,71",17.0,735.0,735.0,,342364,,stim,poldrack-single-stim,39.0,s572
191,draw_card,1395.0,1.0,test,columbia_card_task_fmri,17.0,89.0,-75.0,15.0,2.0,2.0,"89,71",-58.0,1395.0,1395.0,,343762,2.0,stim,poldrack-single-stim,39.0,s572
193,draw_card,4239.0,0.0,test,columbia_card_task_fmri,2.0,89.0,-25.0,16.0,1.0,1.0,"89,71",2.0,4239.0,4239.0,,350599,,stim,poldrack-single-stim,40.0,s572
194,end_round,1720.0,0.0,test,columbia_card_task_fmri,2.0,71.0,-25.0,16.0,1.0,1.0,"89,71",2.0,1720.0,1720.0,,352323,1.0,stim,poldrack-single-stim,40.0,s572
196,draw_card,989.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,1.0,1.0,"89,71",9.0,989.0,989.0,,355706,,stim,poldrack-single-stim,41.0,s572
197,draw_card,1377.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,2.0,1.0,"89,71",18.0,1377.0,1377.0,,357087,,stim,poldrack-single-stim,41.0,s572
198,draw_card,1702.0,0.0,test,columbia_card_task_fmri,9.0,89.0,-95.0,16.0,3.0,1.0,"89,71",27.0,1702.0,1702.0,,358791,,stim,poldrack-single-stim,41.0,s572
199,end_round,1403.0,0.0,test,columbia_card_task_fmri,9.0,71.0,-95.0,16.0,3.0,1.0,"89,71",27.0,1403.0,1403.0,,360198,3.0,stim,poldrack-single-stim,41.0,s572
201,draw_card,1070.0,0.0,test,columbia_card_task_fmri,11.0,89.0,-100.0,16.0,1.0,1.0,"89,71",11.0,1070.0,1070.0,,363596,,stim,poldrack-single-stim,42.0,s572
