"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","condition","exp_stage","trial_num","correct_response","correct","exp_id"
"-1","-1","poldrack-single-stim","14","41181","0.0-5.0-9.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"1164","89","poldrack-single-stim","15","42683","0.0-5.0-10.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","practice","2","89","true",""
"-1","-1","poldrack-single-stim","16","43186","0.0-5.0-11.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","3","","",""
"-1","-1","poldrack-single-stim","17","43687","0.0-5.0-12.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","BX","practice","3","","",""
"-1","-1","poldrack-single-stim","18","45689","0.0-5.0-13.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"475","71","poldrack-single-stim","19","47191","0.0-5.0-14.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","practice","3","71","true",""
"-1","-1","poldrack-single-stim","20","47693","0.0-5.0-15.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","4","","",""
"-1","-1","poldrack-single-stim","21","48194","0.0-5.0-16.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","practice","4","","",""
"-1","-1","poldrack-single-stim","22","50196","0.0-5.0-17.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"807","71","poldrack-single-stim","23","51698","0.0-5.0-18.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","AY","practice","4","71","true",""
"-1","-1","poldrack-single-stim","24","52200","0.0-5.0-19.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","5","","",""
"-1","-1","poldrack-single-stim","25","52702","0.0-5.0-20.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","BY","practice","5","","",""
"-1","-1","poldrack-single-stim","26","54705","0.0-5.0-21.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"403","71","poldrack-single-stim","27","57007","0.0-5.0-22.0","s524","","2300","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71","500","BY","practice","5","71","true",""
"-1","-1","poldrack-single-stim","28","57510","0.0-5.0-23.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","6","","",""
"-1","-1","poldrack-single-stim","29","58013","0.0-5.0-24.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>","none","500","BY","practice","6","","",""
"-1","-1","poldrack-single-stim","30","60015","0.0-5.0-25.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"342","71","poldrack-single-stim","31","62517","0.0-5.0-26.0","s524","","2500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","practice","6","71","true",""
"-1","-1","poldrack-single-stim","32","63021","0.0-5.0-27.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","7","","",""
"-1","-1","poldrack-single-stim","33","63522","0.0-5.0-28.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","practice","7","","",""
"-1","-1","poldrack-single-stim","34","65525","0.0-5.0-29.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"607","89","poldrack-single-stim","35","67226","0.0-5.0-30.0","s524","","1700","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","AY","practice","7","71","false",""
"-1","-1","poldrack-single-stim","36","67729","0.0-5.0-31.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:red""; class = center-text>Incorrect</div></div>","none","500","","practice","8","","",""
"-1","-1","poldrack-single-stim","37","68232","0.0-5.0-32.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BX","practice","8","","",""
"-1","-1","poldrack-single-stim","38","70234","0.0-5.0-33.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"430","71","poldrack-single-stim","39","72136","0.0-5.0-34.0","s524","","1900","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","practice","8","71","true",""
"-1","-1","poldrack-single-stim","40","72639","0.0-5.0-35.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","9","","",""
"-1","-1","poldrack-single-stim","41","73141","0.0-5.0-36.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","practice","9","","",""
"-1","-1","poldrack-single-stim","42","75144","0.0-5.0-37.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","practice","","","",""
"505","89","poldrack-single-stim","43","77245","0.0-5.0-38.0","s524","","2100","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","practice","9","89","true",""
"-1","-1","poldrack-single-stim","44","77749","0.0-5.0-39.0","s524","","500","0","feedback","","<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>","none","500","","practice","10","","",""
"29153","32","poldrack-text","45","106905","0.0-6.0","s524","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","29153","0","fmri_scanner_wait","","","","","","","","","",""
"3526","84","poldrack-text","46","110431","0.0-7.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","3526","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","47","111110","0.0-8.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","48","111791","0.0-9.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","49","112470","0.0-10.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","50","113151","0.0-11.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","51","113830","0.0-12.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","52","114511","0.0-13.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","53","115191","0.0-14.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","54","115871","0.0-15.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","55","116551","0.0-16.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","56","117232","0.0-17.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","57","117911","0.0-18.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","58","118591","0.0-19.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","59","119271","0.0-20.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","60","119951","0.0-21.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","61","120630","0.0-22.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","62","121631","0.0-23.0","s524","","1000","0","fmri_buffer","","","none","1000","","","","","",""
"-1","-1","poldrack-single-stim","63","123134","0.0-24.0","s524","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","",""
"-1","-1","poldrack-single-stim","64","124138","0.0-25.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","0","","",""
"-1","-1","poldrack-single-stim","65","126140","0.0-26.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"-1","-1","poldrack-single-stim","66","127914","0.0-27.0","s524","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","0","89","false",""
"-1","-1","poldrack-single-stim","67","128417","0.0-28.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","1","","",""
"-1","-1","poldrack-single-stim","68","130419","0.0-29.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"617","89","poldrack-single-stim","69","131921","0.0-30.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","1","89","true",""
"-1","-1","poldrack-single-stim","70","132424","0.0-31.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","2","","",""
"-1","-1","poldrack-single-stim","71","134426","0.0-32.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"542","89","poldrack-single-stim","72","136879","0.0-33.0","s524","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AY","test","2","71","false",""
"-1","-1","poldrack-single-stim","73","137381","0.0-34.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","3","","",""
"-1","-1","poldrack-single-stim","74","139383","0.0-35.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"554","71","poldrack-single-stim","75","141157","0.0-36.0","s524","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","AY","test","3","71","true",""
"-1","-1","poldrack-single-stim","76","141660","0.0-37.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","4","","",""
"-1","-1","poldrack-single-stim","77","143662","0.0-38.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"394","89","poldrack-single-stim","78","145573","0.0-39.0","s524","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","4","89","true",""
"-1","-1","poldrack-single-stim","79","146074","0.0-40.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","5","","",""
"-1","-1","poldrack-single-stim","80","148077","0.0-41.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"490","89","poldrack-single-stim","81","149987","0.0-42.0","s524","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","5","89","true",""
"-1","-1","poldrack-single-stim","82","150490","0.0-43.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","6","","",""
"-1","-1","poldrack-single-stim","83","152492","0.0-44.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1209","89","poldrack-single-stim","84","155082","0.0-45.0","s524","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","6","89","true",""
"-1","-1","poldrack-single-stim","85","155584","0.0-46.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","7","","",""
"-1","-1","poldrack-single-stim","86","157587","0.0-47.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"582","71","poldrack-single-stim","87","159090","0.0-48.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AY","test","7","71","true",""
"-1","-1","poldrack-single-stim","88","159593","0.0-49.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>","none","500","BY","test","8","","",""
"-1","-1","poldrack-single-stim","89","161595","0.0-50.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1257","71","poldrack-single-stim","90","163097","0.0-51.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71","500","BY","test","8","71","true",""
"-1","-1","poldrack-single-stim","91","163600","0.0-52.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","BY","test","9","","",""
"-1","-1","poldrack-single-stim","92","165603","0.0-53.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"512","71","poldrack-single-stim","93","167106","0.0-54.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71","500","BY","test","9","71","true",""
"-1","-1","poldrack-single-stim","94","167609","0.0-55.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","10","","",""
"-1","-1","poldrack-single-stim","95","169610","0.0-56.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1250","89","poldrack-single-stim","96","171248","0.0-57.0","s524","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","10","89","true",""
"-1","-1","poldrack-single-stim","97","171750","0.0-58.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>","none","500","BX","test","11","","",""
"-1","-1","poldrack-single-stim","98","173752","0.0-59.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"276","71","poldrack-single-stim","99","175798","0.0-60.0","s524","","2044","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","11","71","true",""
"-1","-1","poldrack-single-stim","100","176300","0.0-61.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","12","","",""
"-1","-1","poldrack-single-stim","101","178302","0.0-62.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"-1","-1","poldrack-single-stim","102","180075","0.0-63.0","s524","","1772","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","12","89","false",""
"-1","-1","poldrack-single-stim","103","180578","0.0-64.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BX","test","13","","",""
"-1","-1","poldrack-single-stim","104","182580","0.0-65.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"-1","-1","poldrack-single-stim","105","185171","0.0-66.0","s524","","2588","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","BX","test","13","71","false",""
"-1","-1","poldrack-single-stim","106","185674","0.0-67.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","14","","",""
"-1","-1","poldrack-single-stim","107","187676","0.0-68.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1254","71","poldrack-single-stim","108","189178","0.0-69.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71","500","AY","test","14","71","true",""
"-1","-1","poldrack-single-stim","109","189681","0.0-70.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","15","","",""
"-1","-1","poldrack-single-stim","110","191683","0.0-71.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"462","89","poldrack-single-stim","111","194138","0.0-72.0","s524","","2452","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","15","89","true",""
"-1","-1","poldrack-single-stim","112","194641","0.0-73.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>","none","500","BY","test","16","","",""
"-1","-1","poldrack-single-stim","113","196644","0.0-74.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"399","71","poldrack-single-stim","114","198282","0.0-75.0","s524","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","test","16","71","true",""
"-1","-1","poldrack-single-stim","115","198786","0.0-76.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","17","","",""
"-1","-1","poldrack-single-stim","116","200788","0.0-77.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"356","89","poldrack-single-stim","117","202426","0.0-78.0","s524","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","17","89","true",""
"-1","-1","poldrack-single-stim","118","202929","0.0-79.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","18","","",""
"-1","-1","poldrack-single-stim","119","204931","0.0-80.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"478","89","poldrack-single-stim","120","206433","0.0-81.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","18","89","true",""
"-1","-1","poldrack-single-stim","121","206935","0.0-82.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>","none","500","BY","test","19","","",""
"-1","-1","poldrack-single-stim","122","208937","0.0-83.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"474","71","poldrack-single-stim","123","210575","0.0-84.0","s524","","1636","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71","500","BY","test","19","71","true",""
"-1","-1","poldrack-single-stim","124","211078","0.0-85.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","20","","",""
"-1","-1","poldrack-single-stim","125","213080","0.0-86.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"879","89","poldrack-single-stim","126","214583","0.0-87.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","20","89","true",""
"-1","-1","poldrack-single-stim","127","215085","0.0-88.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AY","test","21","","",""
"-1","-1","poldrack-single-stim","128","217087","0.0-89.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"795","71","poldrack-single-stim","129","219270","0.0-90.0","s524","","2180","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71","500","AY","test","21","71","true",""
"-1","-1","poldrack-single-stim","130","219773","0.0-91.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","22","","",""
"-1","-1","poldrack-single-stim","131","221775","0.0-92.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"-1","-1","poldrack-single-stim","132","223280","0.0-93.0","s524","","1500","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","22","89","false",""
"-1","-1","poldrack-single-stim","133","223783","0.0-94.0","s524","","500","0","cue","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>","none","500","AX","test","23","","",""
"-1","-1","poldrack-single-stim","134","225785","0.0-95.0","s524","","2000","0","fixation","","<div class = centerbox><div class = fixation>+</div></div>","none","2000","","test","","","",""
"1371","89","poldrack-single-stim","135","227695","0.0-96.0","s524","","1908","0","probe","","<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe6.png""</img></div></div>","89,71","500","AX","test","23","89","true",""
