rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,responses,stimulus,possible_responses,stim_duration,exp_stage,condition,trial_num,correct_response,correct,exp_id
-1,-1,poldrack-single-stim,22,58845,0.0-5.0-17.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
432,89,poldrack-single-stim,23,60347,0.0-5.0-18.0,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71",500,practice,AY,4,71,false,
-1,-1,poldrack-single-stim,24,60850,0.0-5.0-19.0,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:red""; class = center-text>Incorrect</div></div>",none,500,practice,,5,,,
-1,-1,poldrack-single-stim,25,61353,0.0-5.0-20.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>",none,500,practice,BY,5,,,
-1,-1,poldrack-single-stim,26,63355,0.0-5.0-21.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
-1,-1,poldrack-single-stim,27,65056,0.0-5.0-22.0,s549,,1700,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71",500,practice,BY,5,71,false,
-1,-1,poldrack-single-stim,28,65559,0.0-5.0-23.0,s549,,500,0,feedback,,<div class = centerbox><div class = center-text>Respond Faster!</p></div>,none,500,practice,,6,,,
-1,-1,poldrack-single-stim,29,66062,0.0-5.0-24.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,6,,,
-1,-1,poldrack-single-stim,30,68064,0.0-5.0-25.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
316,71,poldrack-single-stim,31,70566,0.0-5.0-26.0,s549,,2500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,6,89,false,
-1,-1,poldrack-single-stim,32,71069,0.0-5.0-27.0,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:red""; class = center-text>Incorrect</div></div>",none,500,practice,,7,,,
-1,-1,poldrack-single-stim,33,71571,0.0-5.0-28.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,7,,,
-1,-1,poldrack-single-stim,34,73574,0.0-5.0-29.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
1368,89,poldrack-single-stim,35,75076,0.0-5.0-30.0,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,7,89,true,
-1,-1,poldrack-single-stim,36,75580,0.0-5.0-31.0,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,8,,,
-1,-1,poldrack-single-stim,37,76081,0.0-5.0-32.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>",none,500,practice,BX,8,,,
-1,-1,poldrack-single-stim,38,78084,0.0-5.0-33.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
1350,71,poldrack-single-stim,39,79585,0.0-5.0-34.0,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,BX,8,71,true,
-1,-1,poldrack-single-stim,40,80088,0.0-5.0-35.0,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,9,,,
-1,-1,poldrack-single-stim,41,80591,0.0-5.0-36.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AY,9,,,
-1,-1,poldrack-single-stim,42,82593,0.0-5.0-37.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
763,71,poldrack-single-stim,43,84895,0.0-5.0-38.0,s549,,2300,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71",500,practice,AY,9,71,true,
-1,-1,poldrack-single-stim,44,85399,0.0-5.0-39.0,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,10,,,
-1,-1,poldrack-single-stim,45,85902,0.0-5.1-0.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>",none,500,practice,BX,10,,,
-1,-1,poldrack-single-stim,46,87904,0.0-5.1-1.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
822,71,poldrack-single-stim,47,90206,0.0-5.1-2.1,s549,,2300,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,BX,10,71,true,
-1,-1,poldrack-single-stim,48,90710,0.0-5.1-3.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,11,,,
-1,-1,poldrack-single-stim,49,91212,0.0-5.1-4.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,11,,,
-1,-1,poldrack-single-stim,50,93214,0.0-5.1-5.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
774,89,poldrack-single-stim,51,94917,0.0-5.1-6.1,s549,,1700,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,11,89,true,
-1,-1,poldrack-single-stim,52,95420,0.0-5.1-7.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,12,,,
-1,-1,poldrack-single-stim,53,95922,0.0-5.1-8.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>",none,500,practice,BY,12,,,
-1,-1,poldrack-single-stim,54,97924,0.0-5.1-9.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
294,71,poldrack-single-stim,55,99426,0.0-5.1-10.1,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71",500,practice,BY,12,71,true,
-1,-1,poldrack-single-stim,56,99928,0.0-5.1-11.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,13,,,
-1,-1,poldrack-single-stim,57,100430,0.0-5.1-12.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,13,,,
-1,-1,poldrack-single-stim,58,102433,0.0-5.1-13.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
824,89,poldrack-single-stim,59,104935,0.0-5.1-14.1,s549,,2500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,13,89,true,
-1,-1,poldrack-single-stim,60,105438,0.0-5.1-15.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,14,,,
-1,-1,poldrack-single-stim,61,105941,0.0-5.1-16.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AY,14,,,
-1,-1,poldrack-single-stim,62,107943,0.0-5.1-17.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
750,71,poldrack-single-stim,63,110045,0.0-5.1-18.1,s549,,2100,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71",500,practice,AY,14,71,true,
-1,-1,poldrack-single-stim,64,110548,0.0-5.1-19.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,15,,,
-1,-1,poldrack-single-stim,65,111050,0.0-5.1-20.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue3.png""</img></div></div>",none,500,practice,BY,15,,,
-1,-1,poldrack-single-stim,66,113053,0.0-5.1-21.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
951,71,poldrack-single-stim,67,114555,0.0-5.1-22.1,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71",500,practice,BY,15,71,true,
-1,-1,poldrack-single-stim,68,115057,0.0-5.1-23.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,16,,,
-1,-1,poldrack-single-stim,69,115560,0.0-5.1-24.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,16,,,
-1,-1,poldrack-single-stim,70,117562,0.0-5.1-25.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
757,89,poldrack-single-stim,71,119064,0.0-5.1-26.1,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,16,89,true,
-1,-1,poldrack-single-stim,72,119567,0.0-5.1-27.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,17,,,
-1,-1,poldrack-single-stim,73,120070,0.0-5.1-28.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AX,17,,,
-1,-1,poldrack-single-stim,74,122072,0.0-5.1-29.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
818,89,poldrack-single-stim,75,123574,0.0-5.1-30.1,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,AX,17,89,true,
-1,-1,poldrack-single-stim,76,124078,0.0-5.1-31.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,18,,,
-1,-1,poldrack-single-stim,77,124579,0.0-5.1-32.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue1.png""</img></div></div>",none,500,practice,BX,18,,,
-1,-1,poldrack-single-stim,78,126581,0.0-5.1-33.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
879,71,poldrack-single-stim,79,128483,0.0-5.1-34.1,s549,,1900,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,practice,BX,18,71,true,
-1,-1,poldrack-single-stim,80,128986,0.0-5.1-35.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,19,,,
-1,-1,poldrack-single-stim,81,129489,0.0-5.1-36.1,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,practice,AY,19,,,
-1,-1,poldrack-single-stim,82,131491,0.0-5.1-37.1,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,practice,,,,,
829,71,poldrack-single-stim,83,132993,0.0-5.1-38.1,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71",500,practice,AY,19,71,true,
-1,-1,poldrack-single-stim,84,133496,0.0-5.1-39.1,s549,,500,0,feedback,,"<div class = centerbox><div style=""color:#4FE829""; class = center-text>Correct!</div></div>",none,500,practice,,20,,,
33212,32,poldrack-text,85,166710,0.0-6.0,s549,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,33212,0,fmri_scanner_wait,,,,,,,,,,
1995,84,poldrack-text,86,168707,0.0-7.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1995,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,87,169387,0.0-8.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,88,170067,0.0-9.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,89,170747,0.0-10.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,90,171427,0.0-11.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,91,172107,0.0-12.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,92,172787,0.0-13.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,93,173467,0.0-14.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,94,174147,0.0-15.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,95,174827,0.0-16.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,96,175507,0.0-17.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,97,176187,0.0-18.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,98,176867,0.0-19.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,99,177547,0.0-20.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,100,178227,0.0-21.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679,0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,101,178907,0.0-22.0,s549,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680,0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,102,179909,0.0-23.0,s549,,1000,0,fmri_buffer,,,none,1000,,,,,,
-1,-1,poldrack-single-stim,103,181411,0.0-24.0,s549,,1500,500,test_start_block,,<div class = centerbox><div class = center-text>Get ready!</p></div>,none,1500,,,,,,
-1,-1,poldrack-single-stim,104,182416,0.0-25.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AX,0,,,
-1,-1,poldrack-single-stim,105,184418,0.0-26.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
462,89,poldrack-single-stim,106,186600,0.0-27.0,s549,,2180,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,AX,0,89,true,
-1,-1,poldrack-single-stim,107,187104,0.0-28.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AY,1,,,
-1,-1,poldrack-single-stim,108,189105,0.0-29.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
840,71,poldrack-single-stim,109,191424,0.0-30.0,s549,,2316,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe1.png""</img></div></div>","89,71",500,test,AY,1,71,true,
-1,-1,poldrack-single-stim,110,191926,0.0-31.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AY,2,,,
-1,-1,poldrack-single-stim,111,193928,0.0-32.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
639,71,poldrack-single-stim,112,195565,0.0-33.0,s549,,1636,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe3.png""</img></div></div>","89,71",500,test,AY,2,71,true,
-1,-1,poldrack-single-stim,113,196068,0.0-34.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue4.png""</img></div></div>",none,500,test,BX,3,,,
-1,-1,poldrack-single-stim,114,198070,0.0-35.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
295,71,poldrack-single-stim,115,199979,0.0-36.0,s549,,1908,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,BX,3,71,true,
-1,-1,poldrack-single-stim,116,200480,0.0-37.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AX,4,,,
-1,-1,poldrack-single-stim,117,202483,0.0-38.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
485,89,poldrack-single-stim,118,206024,0.0-39.0,s549,,3540,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,AX,4,89,true,
-1,-1,poldrack-single-stim,119,206527,0.0-40.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>",none,500,test,BX,5,,,
-1,-1,poldrack-single-stim,120,208529,0.0-41.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
346,71,poldrack-single-stim,121,210166,0.0-42.0,s549,,1636,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,BX,5,71,true,
-1,-1,poldrack-single-stim,122,210669,0.0-43.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue6.png""</img></div></div>",none,500,test,BY,6,,,
-1,-1,poldrack-single-stim,123,212670,0.0-44.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
369,71,poldrack-single-stim,124,214171,0.0-45.0,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe2.png""</img></div></div>","89,71",500,test,BY,6,71,true,
-1,-1,poldrack-single-stim,125,214673,0.0-46.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AX,7,,,
-1,-1,poldrack-single-stim,126,216675,0.0-47.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
891,89,poldrack-single-stim,127,218177,0.0-48.0,s549,,1500,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,AX,7,89,true,
-1,-1,poldrack-single-stim,128,218680,0.0-49.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AX,8,,,
-1,-1,poldrack-single-stim,129,220682,0.0-50.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
429,89,poldrack-single-stim,130,222456,0.0-51.0,s549,,1772,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,AX,8,89,true,
-1,-1,poldrack-single-stim,131,222959,0.0-52.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue5.png""</img></div></div>",none,500,test,BY,9,,,
-1,-1,poldrack-single-stim,132,224964,0.0-53.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
304,71,poldrack-single-stim,133,227418,0.0-54.0,s549,,2452,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe5.png""</img></div></div>","89,71",500,test,BY,9,71,true,
-1,-1,poldrack-single-stim,134,227921,0.0-55.0,s549,,500,0,cue,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/cue2.png""</img></div></div>",none,500,test,AX,10,,,
-1,-1,poldrack-single-stim,135,229925,0.0-56.0,s549,,2000,0,fixation,,<div class = centerbox><div class = fixation>+</div></div>,none,2000,test,,,,,
402,89,poldrack-single-stim,136,231836,0.0-57.0,s549,,1908,0,probe,,"<div class = centerbox><div class = img-container><img src = ""/static/experiments/dot_pattern_expectancy/images/probe4.png""</img></div></div>","89,71",500,test,AX,10,89,true,
